Emotions;Percent
scared;21.33
happy;0.32
sad;22.70
surprised;0.14
neutral;25.33
angry;25.12
disgust;0.57
scared;23.99
happy;0.07
sad;26.54
surprised;0.28
neutral;23.43
angry;24.20
disgust;0.17
scared;20.89
happy;0.14
sad;26.23
surprised;0.22
neutral;28.15
angry;23.46
disgust;0.27
scared;28.02
happy;0.14
sad;21.86
surprised;0.38
neutral;25.88
angry;22.30
disgust;0.35
scared;24.04
happy;0.10
sad;24.67
surprised;0.62
neutral;27.91
angry;27.39
disgust;0.64
scared;22.38
happy;0.20
sad;21.62
surprised;0.39
neutral;27.38
angry;37.04
disgust;0.44
scared;14.12
happy;0.12
sad;25.44
surprised;0.19
neutral;22.64
angry;34.20
disgust;0.34
scared;16.79
happy;0.07
sad;27.15
surprised;0.25
neutral;21.21
angry;24.71
disgust;0.25
scared;18.74
happy;0.21
sad;27.77
surprised;0.12
neutral;28.20
angry;22.70
disgust;0.36
scared;27.93
happy;0.25
sad;28.56
surprised;0.10
neutral;20.09
angry;24.06
disgust;0.29
scared;27.77
happy;0.09
sad;31.66
surprised;0.47
neutral;15.67
angry;19.77
disgust;0.64
scared;26.94
happy;0.09
sad;35.68
surprised;0.26
neutral;16.61
angry;21.15
disgust;0.23
scared;31.36
happy;0.12
sad;27.11
surprised;0.37
neutral;19.66
angry;30.23
disgust;0.31
scared;31.66
happy;0.10
sad;26.80
surprised;0.34
neutral;10.57
angry;24.20
disgust;0.33
scared;32.51
happy;0.14
sad;29.52
surprised;0.29
neutral;13.02
angry;25.53
disgust;0.45
scared;33.80
happy;0.07
sad;27.36
surprised;0.19
neutral;12.59
angry;21.49
disgust;0.24
scared;40.91
happy;0.10
sad;25.19
surprised;0.20
neutral;11.88
angry;18.95
disgust;0.12
scared;30.92
happy;0.10
sad;35.36
surprised;0.20
neutral;14.34
angry;17.55
disgust;0.14
scared;29.88
happy;0.09
sad;35.32
surprised;0.16
neutral;16.85
angry;17.97
disgust;0.25
scared;33.76
happy;0.10
sad;25.14
surprised;0.18
neutral;22.61
angry;18.30
disgust;0.23
scared;33.11
happy;0.07
sad;32.84
surprised;0.28
neutral;15.16
angry;30.88
disgust;0.64
scared;21.67
happy;0.08
sad;24.18
surprised;0.22
neutral;22.33
angry;31.55
disgust;1.16
scared;27.85
happy;0.10
sad;25.82
surprised;0.40
neutral;13.12
angry;27.81
disgust;0.73
scared;23.92
happy;0.10
sad;27.05
surprised;0.32
neutral;20.07
angry;19.70
disgust;0.27
scared;30.55
happy;0.06
sad;26.13
surprised;0.55
neutral;22.74
angry;21.03
disgust;0.34
scared;32.12
happy;0.25
sad;24.43
surprised;0.48
neutral;21.35
angry;18.11
disgust;0.23
scared;27.57
happy;0.15
sad;28.40
surprised;0.35
neutral;25.18
angry;25.01
disgust;0.47
scared;29.73
happy;0.10
sad;25.67
surprised;0.33
neutral;18.70
angry;20.88
disgust;0.57
scared;23.17
happy;0.17
sad;28.32
surprised;0.58
neutral;26.31
