angry;disgust;scared;happy;sad;surprised;neutral
10.17;15.42;19.62;9.35;8.57;5.6;31.27
10.14;15.35;19.61;9.39;8.53;5.6;31.38
5.49;0.04;2.97;81.38;1.79;4.44;3.9
2.64;0.03;1.74;89.16;0.9;2.68;2.85
2.64;0.03;1.74;89.16;0.9;2.68;2.85
2.07;0.01;1.31;91.99;0.99;1.65;1.98
5.29;0.01;2.78;77.12;3.75;3.51;7.54
10.88;10.77;20.34;8.51;15.38;6.34;27.77
7.2;0.04;2.52;81.6;1.7;3.75;3.18
7.2;0.04;2.52;81.6;1.7;3.75;3.18
14.08;9.01;24.29;8.81;15.87;5.43;22.5
4.88;0.02;1.85;84.34;1.57;3.8;3.54
4.88;0.02;1.85;84.34;1.57;3.8;3.54
2.79;0.02;2.66;82.2;1.59;5.01;5.74
6.21;0.67;12.28;26.61;18.54;4.71;30.98
10.56;10.61;20.63;10.02;15.65;4.37;28.16
10.56;10.61;20.63;10.02;15.65;4.37;28.16
10.42;12.16;20.7;9.27;16.46;4.07;26.92
9.61;14.49;19.23;11.78;15.47;5.32;24.1
7.76;13.57;17.84;16.64;9.08;5.84;29.26
12.16;10.26;17.27;16.59;14.85;4.93;23.93
14.2;9.62;17.41;12.68;14.19;6.76;25.14
14.2;9.58;17.47;12.66;14.19;6.75;25.15
1.86;0.01;1.65;90.24;1.85;1.61;2.78
12.69;8.73;14.3;14.25;13.25;8.05;28.73
12.69;8.73;14.3;14.25;13.25;8.05;28.73
15.47;6.55;16.45;12.63;17.28;6.06;25.56
17.2;6.72;20.17;6.51;17.85;4.94;26.62
17.22;6.74;20.24;6.57;17.96;4.97;26.3
14.47;8.01;19.83;9.41;14.53;8.49;25.26
12.47;9.85;15.63;17.04;12.63;4.94;27.44
11.23;10.97;21.21;10.56;15.52;5.83;24.68
11.23;10.97;21.21;10.56;15.52;5.83;24.68
12.55;12.62;16.69;12.54;13.46;5.39;26.75
2.94;0.4;11.62;43.92;7.81;19.67;13.64
2.93;0.4;11.64;43.92;7.81;19.72;13.6
1.36;0.0;0.71;93.15;0.5;2.07;2.19
1.36;0.0;0.71;93.15;0.5;2.07;2.19
7.92;0.63;20.65;10.13;24.12;3.37;33.17
8.52;5.71;12.53;19.37;14.21;6.15;33.52
9.02;7.34;16.49;16.35;15.59;6.13;29.07
9.02;7.34;16.49;16.35;15.59;6.13;29.07
9.57;0.31;13.72;17.44;21.85;2.37;34.74
10.39;5.15;9.66;23.29;8.98;8.8;33.73
10.39;5.15;9.66;23.29;8.98;8.8;33.73
11.82;4.18;18.37;21.88;12.62;5.61;25.52
11.86;4.43;15.06;19.28;14.49;4.33;30.54
11.86;4.43;15.06;19.28;14.49;4.33;30.54
11.2;4.25;15.15;19.15;14.38;4.43;31.44
9.47;7.5;13.18;26.98;8.34;4.81;29.72
9.46;7.56;13.15;26.95;8.36;4.82;29.7
10.02;6.49;12.42;27.78;8.59;3.24;31.46
6.9;4.18;7.49;44.03;5.72;3.35;28.33
6.9;4.18;7.49;44.03;5.72;3.35;28.33
11.02;4.98;14.03;23.65;10.2;8.93;27.19
11.04;5.03;14.04;23.58;10.17;8.87;27.28
11.04;5.25;14.21;22.99;10.33;8.78;27.41
16.49;4.89;18.73;8.93;18.34;6.38;26.25
10.98;3.81;18.33;13.9;17.81;6.06;29.11
13.25;4.35;22.97;9.27;26.87;4.66;18.63
13.11;4.39;22.91;9.25;26.69;4.78;18.86
12.8;4.39;22.25;9.46;25.98;4.86;20.26
9.56;0.4;15.04;22.35;19.27;3.89;29.49
12.75;0.52;18.91;16.43;21.28;4.08;26.02
13.61;4.86;25.31;10.51;18.43;6.9;20.37
11.82;0.34;13.58;25.24;22.4;4.42;22.19
11.82;0.34;13.58;25.24;22.4;4.42;22.19
10.91;4.49;21.29;10.12;18.65;6.12;28.41
12.99;6.4;20.26;8.39;19.94;5.48;26.55
12.99;6.4;20.26;8.39;19.94;5.48;26.55
7.8;0.45;16.11;24.08;21.77;3.69;26.09
7.72;0.47;18.41;18.84;24.71;4.77;25.07
7.72;0.47;18.41;18.84;24.71;4.77;25.07
6.42;0.25;15.17;19.38;24.1;4.41;30.27
10.84;5.86;20.22;12.95;17.54;8.34;24.25
10.84;5.86;20.22;12.95;17.54;8.34;24.25
9.1;5.15;20.64;7.88;23.08;6.96;27.19
9.39;6.42;20.39;9.18;19.12;6.01;29.48
9.39;6.42;20.39;9.18;19.12;6.01;29.48
14.65;6.26;21.9;7.77;24.15;4.49;20.78
14.62;6.2;22.07;7.62;24.31;4.47;20.71
14.62;6.2;22.07;7.62;24.31;4.47;20.71
10.93;5.92;20.29;13.49;19.73;4.99;24.64
8.54;5.58;16.53;11.0;16.74;7.99;33.62
8.54;5.58;16.53;11.0;16.74;7.99;33.62
10.57;3.77;16.73;18.01;15.23;7.72;27.97
10.57;3.77;16.73;18.01;15.23;7.72;27.97
10.64;3.99;22.97;13.04;18.97;4.03;26.36
13.19;7.08;19.96;13.36;20.06;3.48;22.87
14.02;5.41;22.44;16.29;17.96;3.54;20.35
14.02;5.41;22.44;16.29;17.96;3.54;20.35
12.08;6.26;18.93;14.71;19.36;3.54;25.12
11.42;4.22;25.58;12.82;19.17;4.52;22.26
11.4;4.23;25.55;12.86;19.17;4.55;22.24
12.91;5.01;21.99;11.92;22.89;2.64;22.65
11.47;5.71;20.73;8.65;22.22;3.49;27.72
11.47;5.71;20.73;8.65;22.22;3.49;27.72
11.98;4.19;20.8;9.15;24.38;4.32;25.18
13.54;5.58;22.53;11.51;22.61;2.84;21.39
12.11;3.33;20.22;8.47;23.52;3.14;29.21
13.02;5.42;20.88;11.02;21.77;2.87;25.0
11.1;4.54;25.86;8.98;15.18;3.64;30.7
11.09;4.98;25.66;8.77;14.82;3.64;31.04
13.74;9.31;19.11;11.14;14.41;3.36;28.93
13.57;7.51;19.54;11.26;16.61;3.03;28.47
13.55;7.55;19.5;11.28;16.58;2.97;28.57
8.53;6.84;17.85;10.1;13.69;3.42;39.57
10.77;4.37;19.05;7.44;19.77;4.37;34.22
10.77;4.37;19.05;7.44;19.77;4.37;34.22
8.01;9.61;15.69;6.87;13.75;4.44;41.62
8.01;9.61;15.69;6.87;13.75;4.44;41.62
8.01;9.61;15.69;6.87;13.75;4.44;41.62
7.89;5.62;18.36;7.59;16.81;5.53;38.19
10.82;5.74;22.06;6.61;20.97;7.11;26.7
10.82;5.72;22.05;6.6;21.0;7.11;26.7
6.69;8.38;19.7;6.69;16.36;5.19;36.99
6.62;7.17;16.01;4.99;15.14;5.45;44.62
6.62;7.17;16.01;4.99;15.14;5.45;44.62
8.12;8.24;19.63;6.59;16.86;6.33;34.23
10.2;6.72;19.8;6.35;17.87;5.84;33.22
10.17;6.55;19.7;6.42;17.77;5.83;33.57
11.84;8.0;25.04;7.3;15.18;4.4;28.24
14.8;6.61;25.42;9.06;18.19;4.29;21.62
12.16;11.62;23.45;10.25;13.39;8.69;20.44
11.37;10.7;22.47;11.48;14.05;7.75;22.19
16.14;0.29;14.74;13.91;23.74;3.27;27.92
16.14;0.29;14.74;13.91;23.74;3.27;27.92
10.6;11.88;22.02;10.58;14.51;7.65;22.77
8.53;8.05;21.53;7.35;16.56;5.89;32.09
10.07;5.97;23.96;9.57;16.5;7.95;25.97
9.4;10.79;25.08;6.56;17.09;5.06;26.02
9.47;10.64;25.3;7.03;16.47;5.15;25.95
7.9;5.91;23.02;10.58;12.41;5.86;34.32
7.86;0.24;18.34;15.7;23.64;3.6;30.62
7.86;0.24;18.34;15.7;23.64;3.6;30.62
11.34;8.26;25.03;12.17;13.85;6.75;22.6
9.59;6.25;22.53;10.78;14.9;6.25;29.7
9.61;6.19;22.71;10.74;14.97;6.19;29.58
10.38;5.93;23.06;16.38;9.57;10.79;23.89
8.62;5.04;23.44;13.83;11.16;13.12;24.79
11.3;0.19;20.85;14.24;23.96;7.21;22.25
11.68;6.19;26.09;5.85;20.2;7.01;22.97
12.08;7.7;23.59;13.68;14.29;6.48;22.17
10.3;5.9;21.79;7.01;20.51;5.83;28.65
6.86;9.57;19.94;6.24;17.09;5.92;34.39
6.85;9.57;19.94;6.24;17.1;5.92;34.38
9.37;7.95;19.51;6.77;19.23;6.58;30.59
8.29;9.43;17.89;9.29;18.0;5.9;31.19
8.3;9.46;17.85;9.34;17.97;5.93;31.16
6.73;10.77;16.11;4.34;17.42;7.0;37.63
6.73;10.77;16.11;4.34;17.42;7.0;37.63
6.73;10.77;16.11;4.34;17.42;7.0;37.63
8.42;0.3;14.4;20.5;22.82;6.32;27.25
9.31;5.67;17.68;14.56;10.53;6.72;35.52
9.31;5.67;17.68;14.56;10.53;6.72;35.52
9.77;7.16;19.67;12.32;14.65;6.94;29.5
9.77;7.16;19.67;12.32;14.65;6.94;29.5
9.73;7.19;19.47;12.27;14.56;7.06;29.72
