Emotions;Percent
scared;3.13
happy;49.16
sad;2.13
surprised;3.29
neutral;35.57
angry;20.74
disgust;0.40
scared;22.36
happy;15.90
sad;9.90
surprised;3.31
neutral;27.39
angry;3.91
disgust;0.05
scared;14.59
happy;19.12
sad;22.58
surprised;2.94
neutral;36.81
angry;9.77
disgust;0.09
scared;2.77
happy;52.42
sad;1.46
surprised;3.38
neutral;30.11
angry;2.84
disgust;0.02
scared;8.29
happy;36.68
sad;12.52
surprised;1.95
neutral;37.69
angry;2.42
disgust;0.03
scared;10.99
happy;28.85
sad;17.88
surprised;2.08
neutral;37.74
angry;6.08
disgust;0.04
scared;3.08
happy;51.42
sad;2.91
surprised;3.73
neutral;32.73
angry;2.37
disgust;0.01
scared;14.37
happy;41.57
sad;11.26
surprised;1.06
neutral;29.37
angry;13.45
disgust;0.85
scared;14.78
happy;33.92
sad;12.02
surprised;1.94
neutral;23.04
angry;2.58
disgust;0.02
scared;13.00
happy;13.05
sad;16.48
surprised;4.45
neutral;50.42
angry;12.64
disgust;0.07
scared;1.55
happy;51.53
sad;1.55
surprised;1.71
neutral;30.96
angry;8.36
disgust;0.04
scared;1.79
happy;50.02
sad;2.13
surprised;2.40
neutral;35.26
angry;8.76
disgust;0.05
scared;1.70
happy;53.94
sad;1.31
surprised;3.01
neutral;31.23
angry;2.88
disgust;0.01
scared;17.25
happy;23.45
sad;17.37
surprised;3.14
neutral;35.88
angry;3.84
disgust;0.01
scared;18.11
happy;5.11
sad;5.21
surprised;16.89
neutral;50.84
angry;3.55
disgust;0.04
scared;13.85
happy;19.65
sad;20.58
surprised;2.79
neutral;39.54
angry;4.48
disgust;0.01
scared;16.02
happy;6.05
sad;4.22
surprised;22.13
neutral;47.10
angry;3.76
disgust;0.01
scared;17.32
happy;6.95
sad;4.59
surprised;18.05
neutral;49.33
angry;5.42
disgust;0.04
scared;15.71
happy;10.23
sad;25.04
surprised;1.72
neutral;41.84
angry;1.54
disgust;0.01
scared;5.22
happy;41.52
sad;8.04
surprised;0.61
neutral;43.05
angry;4.76
disgust;0.03
scared;4.55
happy;18.96
sad;14.99
surprised;1.08
neutral;55.63
angry;1.35
disgust;0.01
scared;5.29
happy;47.45
sad;10.61
surprised;0.46
neutral;34.84
angry;2.36
disgust;0.01
scared;7.29
happy;22.55
sad;15.53
surprised;0.96
neutral;51.31
angry;2.27
disgust;0.02
scared;4.83
happy;26.70
sad;11.87
surprised;1.38
neutral;52.94
angry;5.16
disgust;0.01
scared;14.43
happy;7.63
sad;4.88
surprised;18.95
neutral;48.94
angry;4.34
disgust;0.07
scared;8.49
happy;17.70
sad;23.63
surprised;1.33
neutral;44.44
angry;4.44
disgust;0.04
scared;6.25
happy;15.62
sad;20.20
surprised;1.11
neutral;52.34
angry;5.56
disgust;0.01
scared;16.63
happy;6.42
sad;3.89
surprised;13.98
neutral;53.52
angry;2.63
disgust;0.01
scared;7.50
happy;20.20
sad;16.19
surprised;0.95
neutral;52.53
angry;5.02
disgust;0.03
scared;12.15
happy;14.19
sad;18.55
surprised;2.38
neutral;47.70
angry;5.35
disgust;0.41
scared;25.44
happy;18.52
sad;10.63
surprised;14.20
neutral;25.46
angry;3.07
disgust;0.04
scared;7.91
happy;14.66
sad;20.04
surprised;1.82
neutral;52.46
angry;2.71
disgust;0.01
scared;6.60
happy;31.36
sad;14.33
surprised;0.84
neutral;44.14
angry;3.87
disgust;4.41
scared;7.09
happy;51.62
sad;8.76
surprised;5.26
neutral;18.99
angry;4.60
disgust;0.09
scared;8.59
happy;9.28
sad;24.60
surprised;0.94
neutral;51.90
angry;6.23
disgust;0.09
scared;8.50
happy;7.06
sad;27.01
surprised;0.90
neutral;50.21
angry;16.08
disgust;2.94
scared;5.78
happy;51.45
sad;8.40
surprised;3.06
neutral;12.29
angry;6.60
disgust;0.09
scared;10.13
happy;13.78
sad;23.55
surprised;1.16
neutral;44.68
angry;5.76
disgust;0.02
scared;14.77
happy;8.72
sad;13.33
surprised;1.91
neutral;55.48
angry;11.09
disgust;1.75
scared;10.21
happy;49.64
sad;10.34
surprised;2.25
neutral;14.72
angry;2.92
disgust;0.01
scared;14.42
happy;5.02
sad;5.86
surprised;21.45
neutral;50.32
angry;2.52
disgust;0.00
scared;10.05
happy;42.48
sad;10.61
surprised;0.86
neutral;33.49
angry;18.72
disgust;1.33
scared;8.21
happy;48.40
sad;14.65
surprised;1.47
neutral;7.21
angry;6.45
disgust;0.02
scared;10.54
happy;21.39
sad;20.76
surprised;3.13
neutral;37.71
angry;7.26
disgust;0.02
scared;12.32
happy;19.28
sad;19.91
surprised;2.96
neutral;38.25
angry;5.11
disgust;1.10
scared;5.38
happy;65.17
sad;11.16
surprised;2.18
neutral;9.89
angry;7.32
disgust;3.29
scared;10.53
happy;45.55
sad;21.69
surprised;2.29
neutral;9.33
angry;13.78
disgust;1.34
scared;7.72
happy;47.00
sad;20.12
surprised;2.72
neutral;7.31
angry;3.99
disgust;0.02
scared;14.36
happy;6.37
sad;4.66
surprised;33.28
neutral;37.34
angry;3.58
disgust;0.01
scared;12.70
happy;6.34
sad;4.79
surprised;34.47
neutral;38.11
angry;5.57
disgust;0.04
scared;10.11
happy;15.94
sad;15.37
surprised;2.96
neutral;50.00
angry;21.34
disgust;2.53
scared;14.06
happy;27.59
sad;19.18
surprised;4.98
neutral;10.32
angry;15.35
disgust;1.95
scared;7.48
happy;45.03
sad;16.57
surprised;2.18
neutral;11.43
angry;15.42
disgust;9.37
scared;7.74
happy;42.20
sad;12.14
surprised;2.47
neutral;10.66
angry;4.29
disgust;0.04
scared;13.23
happy;10.14
sad;4.77
surprised;38.68
neutral;28.85
angry;5.83
disgust;0.03
scared;8.17
happy;15.28
sad;22.42
surprised;1.73
neutral;46.53
angry;11.16
disgust;3.31
scared;5.24
happy;65.38
sad;5.72
surprised;1.38
neutral;7.82
angry;4.45
disgust;0.04
scared;10.53
happy;18.76
sad;24.65
surprised;1.37
neutral;40.20
angry;10.05
disgust;2.55
scared;4.92
happy;65.38
sad;10.82
surprised;1.19
neutral;5.09
angry;5.96
disgust;0.04
scared;12.07
happy;14.51
sad;27.83
surprised;0.93
neutral;38.66
angry;5.63
disgust;0.05
scared;7.34
happy;11.92
sad;22.84
surprised;0.74
neutral;51.48
angry;6.15
disgust;0.03
scared;13.74
happy;13.91
sad;33.46
surprised;1.17
neutral;31.54
angry;13.25
disgust;0.00
scared;20.82
happy;12.16
sad;5.02
surprised;2.47
neutral;46.27
angry;6.16
disgust;0.13
scared;11.69
happy;10.97
sad;37.21
surprised;1.56
neutral;32.27
angry;7.21
disgust;0.08
scared;26.23
happy;7.11
sad;27.89
