Emotions;Percent
angry;9.68
disgust;0.47
scared;17.28
happy;23.02
sad;17.40
surprised;7.16
neutral;24.99
angry;8.54
disgust;0.90
scared;11.52
happy;28.31
sad;14.94
surprised;4.31
neutral;31.48
angry;13.30
disgust;0.81
scared;16.71
happy;21.53
sad;14.77
surprised;10.66
neutral;22.24
angry;8.30
disgust;0.73
scared;16.69
happy;21.41
sad;13.81
surprised;12.03
neutral;27.03
angry;10.01
disgust;0.27
scared;15.52
happy;22.80
sad;14.99
surprised;9.81
neutral;26.61
angry;6.89
disgust;0.27
scared;9.70
happy;26.23
sad;10.53
surprised;7.70
neutral;38.67
angry;5.85
disgust;0.75
scared;16.14
happy;26.24
sad;10.76
surprised;10.84
neutral;29.42
angry;4.80
disgust;0.51
scared;11.17
happy;35.03
sad;8.59
surprised;5.64
neutral;34.25
angry;6.37
disgust;0.55
scared;16.74
happy;29.64
sad;14.36
surprised;7.15
neutral;25.19
angry;6.23
disgust;0.69
scared;21.13
happy;27.21
sad;13.97
surprised;7.76
neutral;23.01
angry;2.72
disgust;0.44
scared;10.33
happy;40.29
sad;7.54
surprised;5.86
neutral;32.83
angry;6.10
disgust;0.90
scared;10.58
happy;17.56
sad;9.84
surprised;10.63
neutral;44.39
angry;3.32
disgust;0.37
scared;10.25
happy;36.91
sad;8.23
surprised;8.70
neutral;32.22
angry;5.41
disgust;0.90
scared;14.31
happy;25.55
sad;15.17
surprised;11.99
neutral;26.67
angry;4.74
disgust;0.98
scared;22.13
happy;37.76
sad;10.55
surprised;6.03
neutral;17.81
angry;10.62
disgust;0.65
scared;22.70
happy;29.23
sad;7.53
surprised;3.02
neutral;26.25
angry;7.32
disgust;0.57
scared;17.96
happy;22.98
sad;7.31
surprised;4.55
neutral;39.31
angry;9.74
disgust;0.59
scared;23.11
happy;19.22
sad;18.01
surprised;5.00
neutral;24.33
angry;7.45
disgust;2.29
scared;16.52
happy;25.82
sad;11.08
surprised;4.52
neutral;32.31
angry;9.37
disgust;1.04
scared;21.27
happy;17.91
sad;12.01
surprised;6.05
neutral;32.35
angry;6.23
disgust;0.58
scared;13.32
happy;15.47
sad;10.48
surprised;7.54
neutral;46.38
angry;10.09
disgust;0.56
scared;21.54
happy;21.44
sad;11.80
surprised;9.40
neutral;25.15
angry;14.40
disgust;0.94
scared;28.54
happy;13.95
sad;16.74
surprised;7.95
neutral;17.48
angry;17.60
disgust;0.27
scared;23.42
happy;8.87
sad;14.76
surprised;14.80
neutral;20.28
angry;7.32
disgust;0.58
scared;19.20
happy;19.51
sad;10.31
surprised;8.50
neutral;34.58
angry;12.65
disgust;0.31
scared;17.14
happy;16.09
sad;15.40
surprised;9.35
neutral;29.06
angry;12.79
disgust;0.34
scared;24.52
happy;17.96
sad;18.86
surprised;6.63
neutral;18.90
angry;9.07
disgust;0.48
scared;19.37
happy;18.22
sad;13.86
surprised;5.36
neutral;33.63
angry;22.52
disgust;0.48
scared;22.95
happy;11.31
sad;14.19
surprised;11.04
neutral;17.52
angry;11.52
disgust;0.51
scared;14.07
happy;21.03
sad;11.06
surprised;10.61
neutral;31.20
angry;11.44
disgust;0.48
scared;18.43
happy;16.86
sad;11.74
surprised;16.01
neutral;25.04
angry;15.56
disgust;0.77
scared;15.25
happy;22.75
sad;15.72
surprised;9.21
neutral;20.73
angry;5.82
disgust;0.03
scared;0.88
happy;87.36
sad;0.90
surprised;0.30
neutral;4.71
angry;8.93
disgust;0.91
scared;19.91
happy;22.40
sad;18.87
surprised;4.83
neutral;24.14
angry;3.66
disgust;0.09
scared;0.96
happy;86.85
sad;0.91
surprised;0.61
neutral;6.92
angry;12.19
disgust;1.18
scared;12.10
happy;26.86
sad;13.05
surprised;3.52
neutral;31.09
angry;12.22
disgust;0.47
scared;12.80
happy;25.62
sad;12.09
surprised;12.53
neutral;24.26
angry;10.75
disgust;0.09
scared;1.65
happy;78.61
sad;1.46
surprised;0.28
neutral;7.17
angry;3.25
disgust;0.07
scared;0.88
happy;85.87
sad;1.13
surprised;0.70
neutral;8.10
angry;2.82
disgust;0.02
scared;0.52
happy;89.97
sad;0.88
surprised;0.39
neutral;5.39
angry;2.67
disgust;0.04
scared;0.48
happy;91.65
sad;0.65
surprised;0.27
neutral;4.24
angry;4.03
disgust;0.04
scared;0.96
happy;89.20
sad;1.08
surprised;0.32
neutral;4.38
angry;7.23
disgust;0.08
scared;1.21
happy;86.67
sad;1.24
surprised;0.26
neutral;3.31
angry;1.48
disgust;0.05
scared;0.42
happy;94.59
sad;0.58
surprised;0.35
neutral;2.54
angry;2.25
disgust;0.01
scared;0.34
happy;93.84
sad;0.52
surprised;0.27
neutral;2.78
angry;1.03
disgust;0.01
scared;0.30
happy;94.98
sad;0.52
surprised;0.24
neutral;2.93
angry;27.41
disgust;0.29
scared;15.84
happy;18.89
sad;17.94
surprised;6.10
neutral;13.52
angry;2.34
disgust;0.02
scared;0.76
happy;93.50
sad;0.59
surprised;0.21
neutral;2.58
angry;1.29
disgust;0.01
scared;0.36
happy;95.10
sad;0.43
surprised;0.38
neutral;2.43
angry;5.48
disgust;0.03
scared;1.12
happy;84.22
sad;1.16
surprised;0.73
neutral;7.26
angry;2.15
disgust;0.07
scared;0.55
happy;90.72
sad;0.53
surprised;0.80
neutral;5.19
angry;2.19
disgust;0.01
scared;0.60
happy;93.07
sad;0.49
surprised;0.26
neutral;3.37
angry;1.69
disgust;0.02
scared;0.31
happy;95.24
sad;0.28
surprised;0.44
neutral;2.01
angry;3.34
disgust;0.05
scared;1.23
happy;87.98
sad;0.69
surprised;0.64
neutral;6.07
angry;9.03
disgust;0.97
scared;13.58
happy;22.07
sad;12.70
surprised;13.13
neutral;28.53
angry;3.50
disgust;0.02
scared;0.86
happy;89.06
sad;0.86
surprised;0.57
neutral;5.13
angry;11.31
disgust;1.26
scared;16.54
happy;19.69
sad;19.89
surprised;9.18
neutral;22.13
angry;3.87
disgust;0.05
scared;1.30
happy;85.03
sad;0.82
surprised;0.63
neutral;8.30
angry;8.81
disgust;1.06
scared;14.42
happy;18.19
sad;16.30
surprised;9.52
neutral;31.70
angry;10.42
disgust;0.16
scared;11.42
happy;11.39
sad;17.22
surprised;16.93
neutral;32.46
angry;4.00
disgust;0.01
scared;0.62
happy;88.04
sad;0.74
surprised;0.42
neutral;6.17
angry;4.35
disgust;3.98
scared;16.10
happy;9.17
sad;11.79
surprised;23.64
neutral;30.97
angry;4.65
disgust;0.04
scared;0.83
happy;88.49
sad;0.75
surprised;0.72
neutral;4.52
angry;13.78
disgust;0.04
scared;1.64
happy;70.27
sad;1.30
surprised;1.84
neutral;11.13
angry;6.22
disgust;0.02
scared;1.27
happy;85.23
sad;1.16
surprised;0.52
neutral;5.57
angry;5.73
disgust;0.09
scared;1.39
happy;86.19
sad;1.15
surprised;0.60
neutral;4.86
angry;9.24
disgust;0.08
scared;1.51
happy;81.18
sad;1.06
surprised;0.91
neutral;6.02
angry;5.14
disgust;0.04
scared;0.89
happy;84.93
sad;1.04
surprised;0.78
neutral;7.20
angry;6.43
disgust;0.04
scared;1.58
happy;83.58
sad;1.64
surprised;0.74
neutral;5.98
angry;8.07
disgust;0.01
scared;1.93
happy;73.44
sad;2.64
surprised;0.51
neutral;13.40
angry;9.51
disgust;0.05
scared;2.36
happy;72.96
sad;2.42
surprised;0.60
neutral;12.11
angry;7.82
disgust;0.01
scared;1.92
happy;78.43
sad;1.91
surprised;0.71
neutral;9.19
angry;5.14
disgust;0.01
scared;1.62
happy;84.84
sad;1.72
surprised;0.82
neutral;5.84
angry;4.37
disgust;0.01
scared;1.65
happy;83.70
sad;1.93
surprised;1.14
neutral;7.20
angry;8.37
disgust;0.09
scared;2.81
happy;76.79
sad;2.52
surprised;1.05
neutral;8.37
angry;7.59
disgust;0.05
scared;1.98
happy;80.01
sad;2.03
surprised;0.83
neutral;7.51
angry;9.24
disgust;0.03
scared;2.97
happy;72.00
sad;3.14
surprised;0.90
neutral;11.73
angry;5.08
disgust;0.07
scared;2.39
happy;77.52
sad;2.64
surprised;0.87
neutral;11.43
angry;5.61
disgust;0.03
scared;2.76
happy;78.94
sad;2.76
surprised;0.68
neutral;9.21
angry;6.80
disgust;0.03
scared;2.69
happy;76.09
sad;2.57
surprised;0.86
neutral;10.95
angry;10.58
disgust;0.26
scared;3.91
happy;63.50
sad;4.05
surprised;1.52
neutral;16.18
angry;42.12
disgust;0.60
scared;16.82
happy;3.65
sad;10.14
surprised;4.64
neutral;22.04
angry;38.68
disgust;0.89
scared;15.74
