Emotions;Percent
scared;0.61
happy;0.45
sad;1.21
surprised;0.21
neutral;96.89
angry;0.43
disgust;0.00
scared;0.35
happy;0.75
sad;0.85
surprised;0.12
neutral;97.50
angry;0.60
disgust;0.00
scared;0.65
happy;1.90
sad;1.38
surprised;0.94
neutral;94.53
angry;0.44
disgust;0.00
scared;0.40
happy;0.52
sad;0.85
surprised;0.09
neutral;97.70
angry;0.54
disgust;0.00
scared;0.56
happy;1.35
sad;1.42
surprised;0.29
neutral;95.84
angry;0.45
disgust;0.00
scared;0.36
happy;0.45
sad;0.67
surprised;0.08
neutral;97.99
angry;1.14
disgust;0.00
scared;1.23
happy;1.72
sad;2.70
surprised;0.12
neutral;93.08
angry;3.07
disgust;0.22
scared;7.02
happy;5.13
sad;37.02
surprised;0.39
neutral;47.14
angry;0.66
disgust;0.00
scared;0.85
happy;0.82
sad;2.82
surprised;0.21
neutral;94.64
angry;0.45
disgust;0.00
scared;0.79
happy;2.11
sad;2.42
surprised;0.50
neutral;93.73
angry;0.90
disgust;0.00
scared;1.35
happy;1.61
sad;4.18
surprised;0.79
neutral;91.16
angry;0.88
disgust;0.00
scared;1.08
happy;2.85
sad;3.23
surprised;0.62
neutral;91.35
angry;2.20
disgust;0.24
scared;5.12
happy;13.50
sad;32.35
surprised;0.33
neutral;46.25
angry;0.43
disgust;0.00
scared;0.83
happy;1.76
sad;1.67
surprised;0.65
neutral;94.66
angry;0.43
disgust;0.00
scared;0.42
happy;0.68
sad;1.27
surprised;0.39
neutral;96.81
angry;0.30
disgust;0.00
scared;0.45
happy;2.71
sad;1.07
surprised;0.48
neutral;95.00
angry;20.92
disgust;46.30
scared;6.44
happy;7.60
sad;10.18
surprised;5.84
neutral;2.72
angry;0.58
disgust;0.00
scared;0.51
happy;2.31
sad;1.73
surprised;0.88
neutral;94.00
angry;1.00
disgust;0.00
scared;0.92
happy;0.45
sad;1.68
surprised;0.24
neutral;95.71
angry;0.73
disgust;0.00
scared;0.81
happy;0.78
sad;1.84
surprised;0.34
neutral;95.50
angry;0.80
disgust;0.00
scared;0.67
happy;1.53
sad;1.96
surprised;0.38
neutral;94.66
angry;0.97
disgust;0.00
scared;0.96
happy;0.78
sad;2.34
surprised;0.42
neutral;94.53
angry;0.46
disgust;0.00
scared;0.43
happy;0.94
sad;1.21
surprised;0.21
neutral;96.75
angry;0.39
disgust;0.00
scared;0.41
happy;1.37
sad;0.97
surprised;0.11
neutral;96.75
angry;0.56
disgust;0.00
scared;0.58
happy;0.67
sad;0.77
surprised;0.41
neutral;97.01
angry;0.45
disgust;0.00
scared;0.32
happy;0.82
sad;0.85
surprised;0.22
neutral;97.33
angry;0.82
disgust;0.00
scared;0.80
happy;0.77
sad;1.43
surprised;0.14
neutral;96.04
angry;0.57
disgust;0.00
scared;0.52
happy;0.95
sad;1.40
surprised;0.49
neutral;96.08
angry;0.37
disgust;0.00
scared;0.52
happy;1.23
sad;0.97
surprised;0.56
neutral;96.35
angry;1.04
disgust;0.00
scared;0.81
happy;0.66
sad;2.73
surprised;0.62
neutral;94.13
angry;0.98
disgust;0.00
scared;1.01
happy;1.68
sad;1.56
surprised;0.49
neutral;94.28
angry;0.33
disgust;0.00
scared;0.36
happy;0.57
sad;1.40
surprised;0.16
neutral;97.19
angry;0.59
disgust;0.00
scared;0.39
happy;1.02
sad;0.97
surprised;0.25
neutral;96.79
angry;0.96
disgust;0.00
scared;0.93
happy;1.81
sad;1.51
surprised;0.48
neutral;94.31
angry;0.80
disgust;0.00
scared;0.64
happy;0.94
sad;1.73
surprised;0.45
neutral;95.44
angry;0.64
disgust;0.00
scared;0.43
happy;3.32
sad;1.36
surprised;0.42
neutral;93.83
angry;1.12
disgust;0.01
scared;4.06
happy;8.84
sad;40.77
surprised;0.21
neutral;44.99
angry;0.70
disgust;0.00
scared;0.72
happy;0.48
sad;2.27
surprised;0.21
neutral;95.63
angry;1.34
disgust;0.00
scared;1.41
happy;0.96
sad;3.23
surprised;2.06
neutral;91.01
angry;0.96
disgust;0.00
scared;4.02
happy;2.89
sad;18.48
surprised;0.11
neutral;73.54
angry;1.32
disgust;0.00
scared;1.51
happy;0.57
sad;2.16
surprised;0.64
neutral;93.80
angry;0.96
disgust;0.00
scared;1.40
happy;0.97
sad;1.38
surprised;1.58
neutral;93.71
angry;0.69
disgust;0.00
scared;0.91
happy;0.61
sad;1.28
surprised;0.26
neutral;96.24
angry;0.76
disgust;0.00
scared;2.11
happy;0.92
sad;1.84
surprised;2.36
neutral;92.00
angry;1.49
disgust;0.00
scared;2.55
happy;0.44
sad;2.85
surprised;0.44
neutral;92.24
angry;0.97
disgust;0.00
scared;1.16
happy;0.61
sad;1.44
surprised;0.50
neutral;95.33
angry;0.69
disgust;0.00
scared;0.68
happy;0.76
sad;1.13
surprised;0.25
neutral;96.49
angry;4.46
disgust;0.01
scared;11.35
happy;9.64
sad;9.02
surprised;13.92
neutral;51.59
angry;0.96
disgust;0.00
scared;1.53
happy;0.41
sad;1.85
surprised;0.48
neutral;94.77
angry;1.14
disgust;0.00
scared;1.63
happy;2.00
sad;3.82
surprised;0.95
neutral;90.46
angry;0.84
disgust;0.00
scared;0.86
happy;0.68
sad;1.43
surprised;0.68
neutral;95.52
angry;1.15
disgust;0.00
scared;1.88
happy;0.82
sad;2.03
surprised;1.14
neutral;92.98
angry;0.44
disgust;0.03
scared;6.61
happy;20.69
sad;43.26
surprised;0.13
neutral;28.83
angry;0.51
disgust;0.00
scared;0.81
happy;0.97
sad;1.21
surprised;0.15
neutral;96.35
angry;0.30
disgust;0.00
scared;0.43
happy;1.61
sad;0.82
surprised;0.26
neutral;96.58
angry;0.69
disgust;0.00
scared;1.05
happy;3.25
sad;2.11
surprised;0.71
neutral;92.18
angry;2.24
disgust;0.00
scared;2.18
happy;0.83
sad;3.28
surprised;1.29
neutral;90.19
angry;1.72
disgust;0.00
scared;1.30
happy;0.54
sad;3.68
surprised;1.01
neutral;91.74
angry;0.77
disgust;0.00
scared;1.54
happy;1.84
sad;1.74
surprised;1.34
neutral;92.77
angry;0.42
disgust;0.00
scared;0.74
happy;2.42
sad;1.18
surprised;0.58
neutral;94.65
angry;10.54
disgust;62.23
scared;6.20
happy;3.51
sad;6.74
surprised;9.32
neutral;1.46
angry;17.64
disgust;43.43
scared;8.43
happy;6.84
sad;9.27
surprised;12.03
neutral;2.35
angry;0.59
disgust;0.01
scared;3.55
happy;8.12
sad;40.89
surprised;0.41
neutral;46.42
angry;1.76
disgust;0.00
scared;2.92
happy;1.65
sad;2.95
surprised;3.65
neutral;87.07
angry;17.18
disgust;46.54
scared;3.93
happy;12.13
sad;7.47
surprised;9.78
neutral;2.97
angry;0.84
disgust;0.00
scared;0.87
happy;1.50
sad;1.86
surprised;0.79
neutral;94.13
angry;1.75
disgust;0.00
scared;2.87
happy;1.55
sad;4.37
surprised;3.39
neutral;86.07
angry;0.85
disgust;0.00
scared;1.03
happy;0.44
sad;2.34
surprised;0.16
neutral;95.18
angry;0.77
disgust;0.00
scared;1.40
happy;2.39
sad;2.15
surprised;2.47
neutral;90.82
angry;23.92
disgust;5.37
scared;6.28
happy;17.01
sad;18.07
surprised;25.76
neutral;3.58
angry;17.63
disgust;41.27
scared;4.60
happy;10.37
sad;9.16
surprised;14.78
neutral;2.18
angry;0.75
disgust;0.00
scared;0.97
happy;1.65
sad;1.82
surprised;0.72
neutral;94.11
angry;0.47
disgust;0.00
scared;0.65
happy;0.76
sad;1.10
surprised;0.45
neutral;96.57
angry;3.07
disgust;0.21
scared;5.65
happy;3.05
sad;34.94
surprised;0.15
neutral;52.92
angry;13.55
disgust;59.85
scared;4.54
happy;5.44
sad;7.34
surprised;7.85
neutral;1.41
angry;0.72
disgust;0.00
scared;1.24
happy;1.24
sad;3.74
surprised;0.16
neutral;92.90
angry;25.10
disgust;33.23
scared;6.68
happy;8.19
sad;13.43
surprised;9.92
neutral;3.45
angry;1.43
