angry;disgust;scared;happy;sad;surprised;neutral
6.92;0.29;20.1;5.72;12.31;3.87;50.8
7.46;0.23;19.72;3.24;16.21;1.29;51.84
5.88;0.21;15.88;2.35;15.76;1.08;58.85
7.94;0.23;16.63;2.51;13.21;1.61;57.86
7.72;0.33;17.87;2.24;21.19;0.95;49.7
6.53;0.31;17.11;3.14;15.85;1.08;55.98
7.2;0.41;19.32;2.27;18.22;1.11;51.47
6.33;0.62;25.88;2.16;25.93;1.78;37.31
7.76;0.45;19.63;1.98;17.22;1.24;51.71
6.51;0.7;20.16;0.92;17.83;1.42;52.46
6.12;0.66;21.35;0.97;23.82;1.15;45.93
6.38;1.21;26.16;1.58;23.78;2.23;38.65
15.65;0.03;23.31;7.41;7.83;5.6;40.18
7.77;0.61;26.15;1.46;18.63;2.58;42.8
16.71;0.03;20.36;10.09;6.49;6.22;40.09
7.91;0.64;19.91;2.26;17.17;1.13;50.98
14.74;0.05;23.35;10.41;8.45;6.84;36.15
6.36;0.52;22.84;1.55;19.9;1.08;47.74
5.22;0.17;14.19;3.34;12.15;1.47;63.47
5.86;0.15;10.31;2.2;7.81;1.45;72.22
4.96;0.45;8.29;1.65;10.62;2.5;71.54
3.66;0.2;8.91;0.9;11.54;0.89;73.9
5.24;0.48;12.5;1.5;11.58;1.75;66.94
4.99;0.31;9.59;1.01;10.41;1.96;71.73
5.61;0.62;14.49;2.22;10.89;3.8;62.37
13.87;0.02;23.34;9.92;7.02;6.94;38.9
3.21;0.18;6.35;3.24;6.25;2.33;78.43
4.54;0.37;9.85;2.9;12.7;2.07;67.56
3.83;0.34;10.97;3.09;8.96;2.55;70.25
3.87;0.21;6.8;1.65;9.51;1.56;76.41
4.55;0.46;10.61;3.35;14.71;2.55;63.77
6.11;0.58;9.48;1.65;12.18;1.65;68.35
4.09;0.4;9.28;1.37;10.64;2.08;72.13
4.06;0.36;8.9;1.98;8.58;2.4;73.71
4.86;0.4;11.26;1.82;11.36;1.82;68.48
5.0;0.51;8.71;0.88;8.49;1.69;74.73
3.28;0.33;7.55;2.26;6.32;2.48;77.77
2.53;0.12;5.48;1.6;4.28;2.91;83.08
3.39;0.35;11.47;2.57;7.74;4.03;70.45
8.62;0.01;17.68;5.26;3.91;15.25;49.26
4.41;0.28;11.59;1.82;9.14;3.09;69.67
5.24;0.23;9.11;1.32;8.95;1.21;73.94
4.33;0.18;7.05;0.77;8.42;1.04;78.2
4.81;0.19;8.02;1.27;7.5;1.16;77.05
4.9;0.18;10.65;1.36;10.65;1.18;71.09
7.37;0.76;19.3;2.77;22.95;0.98;45.86
6.26;0.81;18.31;2.62;41.27;0.94;29.78
7.72;1.26;16.58;1.72;49.5;0.75;22.46
7.59;0.67;17.91;1.78;41.09;0.65;30.31
6.02;0.57;21.22;3.31;33.66;1.06;34.16
6.12;0.72;27.44;1.69;43.81;0.8;19.42
7.56;0.95;15.26;1.77;26.52;0.87;47.07
6.94;0.64;11.14;2.64;21.54;0.75;56.35
4.81;0.54;27.36;1.45;27.28;1.25;37.3
4.1;1.07;13.23;1.39;41.27;0.37;38.56
8.8;0.95;20.29;2.26;24.65;1.77;41.28
4.34;0.85;12.67;1.75;32.36;0.58;47.44
5.63;0.95;11.2;2.46;30.0;0.48;49.29
7.45;0.7;22.96;2.07;28.39;1.28;37.15
4.46;1.57;14.84;2.17;41.22;0.68;35.07
3.85;1.59;13.52;2.16;39.44;0.44;39.0
3.6;1.27;10.38;2.16;37.93;0.38;44.28
7.88;1.4;19.0;1.97;42.2;0.46;27.09
6.52;0.74;23.26;2.3;32.75;0.98;33.43
5.46;0.72;26.6;2.52;35.41;1.05;28.24
3.72;1.7;10.42;2.55;40.09;0.31;41.21
3.75;1.8;11.19;1.94;38.98;0.46;41.88
6.65;1.07;27.09;1.96;37.97;1.08;24.17
3.08;1.11;11.13;1.59;45.33;0.46;37.3
2.98;2.07;9.63;2.02;41.32;0.44;41.54
5.75;1.55;12.21;2.41;38.07;0.71;39.29
5.39;1.52;10.96;2.88;34.57;0.65;44.03
3.52;4.94;12.29;1.33;40.29;0.41;37.2
3.77;8.44;10.13;2.55;30.27;0.41;44.44
5.03;1.27;8.38;1.56;37.35;0.13;46.27
4.89;0.68;10.85;1.24;30.93;0.37;51.05
6.91;0.66;18.84;2.27;19.17;1.15;51.0
4.08;0.75;9.02;2.02;10.58;0.79;72.76
5.42;0.24;14.1;3.98;12.9;2.35;61.0
3.6;0.3;8.01;1.21;20.13;0.82;65.92
4.15;0.29;9.08;2.44;13.37;0.93;69.76
4.28;0.22;7.41;1.29;8.56;0.75;77.49
4.79;0.27;11.78;2.71;10.01;2.08;68.36
3.9;0.32;7.22;0.89;11.96;0.88;74.83
3.6;0.23;6.16;0.8;8.99;0.58;79.64
3.75;0.13;8.75;0.87;9.17;0.73;76.6
4.2;0.19;9.45;1.79;10.05;2.05;72.27
3.89;0.11;6.32;4.22;5.68;2.41;77.37
3.7;0.16;6.61;1.13;10.19;0.82;77.39
3.42;0.17;9.34;1.13;9.51;1.61;74.82
3.18;0.15;6.24;0.98;9.56;0.73;79.17
4.66;0.1;6.92;0.62;9.31;0.65;77.74
2.59;0.12;5.34;1.43;9.44;0.81;80.27
5.51;0.16;11.38;1.49;9.28;2.65;69.54
2.21;0.05;3.97;0.88;3.57;1.59;87.73
2.3;0.05;3.86;0.79;4.92;0.81;87.28
2.6;0.05;4.99;1.41;3.06;1.9;85.99
1.85;0.03;3.19;0.59;5.25;0.72;88.37
5.76;0.16;11.31;2.82;11.27;1.52;67.16
5.12;0.27;10.42;1.57;10.37;1.34;70.91
5.48;0.2;9.19;2.76;5.65;2.66;74.07
5.09;0.22;11.43;3.1;6.32;2.72;71.12
4.68;0.15;11.03;2.26;10.57;2.25;69.06
4.61;0.33;7.83;0.97;11.04;1.41;73.8
5.36;0.24;10.01;0.93;9.84;1.62;72.0
7.18;0.14;8.82;0.45;8.64;1.39;73.38
3.16;0.03;3.73;0.57;4.89;0.84;86.78
2.9;0.17;5.16;0.95;7.44;0.74;82.64
3.13;0.04;5.22;2.67;4.45;2.3;82.18
3.3;0.09;5.48;2.28;2.62;2.98;83.25
4.08;0.08;7.24;2.39;5.13;2.12;78.95
4.49;0.08;7.6;1.82;5.01;2.68;78.31
3.24;0.1;7.1;1.87;7.0;1.98;78.7
3.12;0.05;5.3;1.91;4.0;2.12;83.5
2.15;0.04;3.35;0.76;5.14;0.88;87.69
1.21;0.02;1.81;0.41;3.55;0.69;92.31
2.68;0.06;4.74;0.7;6.72;1.0;84.11
5.09;0.13;6.07;1.35;5.6;2.3;79.45
3.62;0.15;5.99;1.86;6.06;1.83;80.49
3.76;0.11;6.79;1.46;6.7;2.13;79.05
2.33;0.05;5.12;0.75;5.63;1.09;85.03
2.93;0.08;6.0;2.64;4.32;2.13;81.89
2.62;0.05;5.64;2.45;4.17;2.64;82.43
2.63;0.03;4.46;0.47;6.63;0.95;84.83
2.67;0.04;4.05;1.66;3.46;1.67;86.45
2.42;0.04;3.7;0.75;6.6;0.8;85.68
3.1;0.07;6.07;1.42;5.64;1.62;82.08
2.8;0.06;5.93;1.19;4.92;1.6;83.5
4.04;0.08;5.97;2.18;5.42;1.52;80.78
4.6;0.23;9.02;2.59;8.69;1.52;73.34
4.71;0.21;9.47;2.86;9.7;1.6;71.46
4.09;0.15;7.29;2.16;7.67;1.79;76.85
3.59;0.1;6.33;1.59;6.26;0.98;81.14
4.54;0.26;5.79;1.17;9.54;0.55;78.15
3.45;0.13;6.12;1.08;7.16;1.12;80.93
3.45;0.09;4.35;0.94;4.93;0.68;85.55
2.64;0.11;3.13;1.22;3.29;0.82;88.79
3.08;0.07;4.54;1.8;5.03;1.21;84.26
2.39;0.07;3.14;0.89;3.75;0.65;89.11
8.96;0.16;8.73;0.66;8.88;1.63;70.97
2.47;0.05;3.65;1.06;2.93;1.17;88.66
2.83;0.16;4.92;0.95;6.13;1.13;83.88
5.66;0.15;6.67;0.81;8.41;1.02;77.28
3.19;0.1;4.02;0.91;6.06;0.94;84.78
6.17;0.27;7.05;1.22;8.63;1.04;75.62
2.71;0.05;3.59;1.0;3.95;0.61;88.08
3.35;0.07;4.48;1.23;4.01;0.98;85.88
6.71;0.18;7.52;0.75;9.21;1.43;74.2
2.44;0.04;2.95;0.88;3.58;0.61;89.51
5.11;0.28;7.77;1.99;8.73;1.05;75.07
2.81;0.05;2.71;0.5;5.26;0.94;87.72
4.27;0.07;6.35;1.74;5.11;1.36;81.1
3.74;0.06;5.65;1.71;5.11;1.57;82.17
3.15;0.16;5.39;0.81;7.42;1.28;81.79
