Emotions;Percent
disgust;0.01
scared;29.34
happy;5.32
sad;6.21
surprised;21.84
neutral;30.89
angry;2.79
disgust;0.01
scared;29.47
happy;1.85
sad;4.02
surprised;19.33
neutral;42.52
angry;10.16
disgust;0.08
scared;26.18
happy;8.62
sad;7.49
surprised;6.13
neutral;41.35
angry;17.58
disgust;0.07
scared;11.51
happy;3.44
sad;6.11
surprised;6.37
neutral;54.92
angry;16.44
disgust;0.08
scared;9.91
happy;10.91
sad;7.36
surprised;10.88
neutral;44.43
angry;18.23
disgust;0.05
scared;20.05
happy;4.79
sad;8.66
surprised;18.46
neutral;29.76
angry;16.73
disgust;0.05
scared;36.37
happy;2.30
sad;6.78
surprised;14.99
neutral;22.78
angry;17.06
disgust;0.04
scared;16.67
happy;11.39
sad;11.03
surprised;5.11
neutral;38.70
angry;15.13
disgust;0.06
scared;16.00
happy;8.63
sad;14.21
surprised;7.17
neutral;38.81
angry;14.70
disgust;0.07
scared;15.32
happy;8.91
sad;14.40
surprised;6.66
neutral;39.95
angry;14.18
disgust;0.04
scared;11.19
happy;16.02
sad;6.89
surprised;5.59
neutral;46.09
angry;19.11
disgust;0.05
scared;11.17
happy;12.34
sad;10.72
surprised;4.75
neutral;41.85
angry;21.60
disgust;0.06
scared;13.27
happy;4.94
sad;7.79
surprised;14.57
neutral;37.77
angry;21.16
disgust;0.06
scared;15.23
happy;4.85
sad;7.90
surprised;16.12
neutral;34.67
angry;18.03
disgust;0.03
scared;17.57
happy;3.10
sad;8.56
surprised;5.27
neutral;47.44
angry;21.45
disgust;0.06
scared;14.26
happy;4.81
sad;7.52
surprised;5.58
neutral;46.32
angry;26.55
disgust;0.06
scared;8.82
happy;3.12
sad;10.98
surprised;3.83
neutral;46.64
angry;21.55
disgust;0.12
scared;7.45
happy;6.11
sad;5.76
surprised;4.12
neutral;54.90
angry;9.56
disgust;0.08
scared;5.12
happy;11.98
sad;6.35
surprised;1.78
neutral;65.14
angry;10.12
disgust;0.17
scared;7.75
happy;9.44
sad;7.99
surprised;1.23
neutral;63.30
angry;24.81
disgust;0.28
scared;4.53
happy;15.68
sad;7.82
surprised;2.25
neutral;44.63
angry;18.07
disgust;0.20
scared;6.28
happy;5.83
sad;6.05
surprised;5.48
neutral;58.09
angry;22.68
disgust;0.13
scared;11.17
happy;7.97
sad;18.76
surprised;5.69
neutral;33.60
angry;36.99
disgust;0.09
scared;10.36
happy;3.72
sad;10.23
surprised;4.87
neutral;33.74
angry;33.10
disgust;0.09
scared;10.35
happy;3.58
sad;10.47
surprised;3.53
neutral;38.88
angry;27.10
disgust;0.12
scared;9.86
happy;3.51
sad;9.59
surprised;10.59
neutral;39.23
angry;21.98
disgust;0.04
scared;12.48
happy;9.87
sad;4.09
surprised;5.14
neutral;46.40
angry;21.56
disgust;0.20
scared;14.35
happy;2.98
sad;13.05
surprised;4.83
neutral;43.02
angry;28.88
disgust;0.10
scared;19.70
happy;2.85
sad;11.81
surprised;6.86
neutral;29.81
angry;32.28
disgust;0.09
scared;14.83
happy;1.15
sad;16.93
surprised;3.80
neutral;30.91
angry;26.18
disgust;0.02
scared;11.69
happy;1.92
sad;13.56
surprised;5.60
neutral;41.02
angry;29.39
disgust;0.06
scared;12.35
happy;2.26
sad;11.49
surprised;7.20
neutral;37.25
angry;18.73
disgust;0.04
scared;7.22
happy;0.91
sad;7.61
surprised;4.97
neutral;60.52
angry;20.29
disgust;0.02
scared;9.78
happy;3.36
sad;12.73
surprised;9.37
neutral;44.46
angry;28.91
disgust;0.03
scared;10.69
happy;2.88
sad;8.66
surprised;5.37
neutral;43.45
angry;22.53
disgust;0.07
scared;9.16
happy;2.15
sad;9.05
surprised;7.50
neutral;49.54
angry;23.36
disgust;0.06
scared;16.10
happy;1.73
sad;9.01
surprised;6.03
neutral;43.70
angry;16.44
disgust;0.03
scared;9.83
happy;2.98
sad;7.57
surprised;12.53
neutral;50.62
angry;25.30
disgust;0.02
scared;7.73
happy;3.43
sad;9.52
surprised;6.07
neutral;47.93
angry;25.46
disgust;0.02
scared;7.73
happy;5.20
sad;9.33
surprised;4.57
neutral;47.68
angry;27.16
disgust;0.07
scared;9.87
happy;2.67
sad;12.02
surprised;6.12
neutral;42.09
angry;35.01
disgust;0.13
scared;7.39
happy;2.11
sad;9.09
surprised;13.75
neutral;32.51
angry;25.23
disgust;0.03
scared;5.84
happy;5.39
sad;4.19
surprised;8.33
neutral;50.99
angry;20.40
disgust;0.05
scared;7.30
happy;2.62
sad;8.16
surprised;5.36
neutral;56.11
angry;30.89
disgust;0.09
scared;10.50
happy;20.02
sad;9.32
surprised;2.48
neutral;26.70
angry;24.91
disgust;0.06
scared;11.76
happy;30.49
sad;7.62
surprised;2.64
neutral;22.53
angry;17.87
disgust;0.03
scared;4.90
happy;2.79
sad;4.34
surprised;7.83
neutral;62.24
angry;21.80
disgust;0.01
scared;10.35
happy;2.60
sad;7.12
surprised;11.53
neutral;46.59
angry;19.51
disgust;0.06
scared;11.74
happy;29.42
sad;9.37
surprised;2.96
neutral;26.94
angry;17.88
disgust;0.05
scared;9.96
happy;27.79
sad;7.74
surprised;2.73
neutral;33.85
angry;32.79
disgust;0.09
