Emotions;Percent
scared;13.57
happy;18.25
sad;2.52
surprised;5.00
neutral;52.05
angry;7.74
disgust;0.59
scared;14.86
happy;15.77
sad;1.77
surprised;3.30
neutral;55.97
angry;8.44
disgust;0.41
scared;15.98
happy;10.05
sad;1.90
surprised;3.66
neutral;59.56
angry;8.06
disgust;0.46
scared;13.65
happy;11.18
sad;1.71
surprised;2.85
neutral;62.09
angry;8.65
disgust;0.65
scared;20.86
happy;8.99
sad;1.97
surprised;3.12
neutral;55.77
angry;10.37
disgust;0.79
scared;14.80
happy;10.65
sad;1.81
surprised;2.69
neutral;58.89
angry;10.35
disgust;0.40
scared;15.68
happy;11.70
sad;1.70
surprised;3.69
neutral;56.48
angry;8.99
disgust;0.34
scared;15.09
happy;10.86
sad;1.78
surprised;3.65
neutral;59.28
angry;7.46
disgust;0.55
scared;14.47
happy;8.24
sad;2.00
surprised;4.26
neutral;63.03
angry;6.36
disgust;0.53
scared;10.84
happy;16.02
sad;1.69
surprised;5.67
neutral;58.88
angry;9.41
disgust;0.69
scared;14.20
happy;12.54
sad;1.87
surprised;3.24
neutral;58.06
angry;10.50
disgust;0.66
scared;12.54
happy;15.72
sad;1.90
surprised;3.38
neutral;55.30
angry;8.22
disgust;0.72
scared;11.69
happy;15.79
sad;2.00
surprised;3.47
neutral;58.11
angry;5.27
disgust;0.48
scared;9.01
happy;14.18
sad;1.77
surprised;4.19
neutral;65.10
angry;8.72
disgust;0.49
scared;12.52
happy;15.68
sad;2.09
surprised;2.82
neutral;57.67
angry;8.08
disgust;0.34
scared;11.46
happy;14.07
sad;1.97
surprised;2.85
neutral;61.22
angry;9.13
disgust;0.40
scared;12.71
happy;14.28
sad;2.11
surprised;4.17
neutral;57.20
angry;8.04
disgust;0.41
scared;15.29
happy;15.84
sad;2.09
surprised;3.89
neutral;54.43
angry;9.23
disgust;0.76
scared;16.96
happy;15.07
sad;2.21
surprised;4.28
neutral;51.48
angry;9.00
disgust;0.96
scared;21.05
happy;7.46
sad;2.03
surprised;3.06
neutral;56.42
angry;8.50
disgust;0.66
scared;18.84
happy;10.20
sad;2.05
surprised;3.23
neutral;56.54
angry;8.59
disgust;0.56
scared;19.99
happy;9.78
sad;2.10
surprised;4.03
neutral;54.95
angry;8.73
disgust;0.73
scared;14.43
happy;10.60
sad;1.76
surprised;3.73
neutral;60.03
angry;10.38
disgust;0.49
scared;14.60
happy;13.56
sad;1.44
surprised;3.52
neutral;56.01
angry;14.24
disgust;0.85
scared;21.00
happy;8.99
sad;1.45
surprised;4.88
neutral;48.60
angry;8.66
disgust;0.33
scared;18.52
happy;12.20
sad;1.76
surprised;4.64
neutral;53.88
angry;7.45
disgust;0.35
scared;13.65
happy;11.28
sad;1.42
surprised;4.87
neutral;60.98
angry;6.79
disgust;0.28
scared;11.73
happy;18.34
sad;1.58
surprised;5.29
neutral;55.99
angry;6.87
disgust;0.36
scared;14.15
happy;16.32
sad;1.86
surprised;5.97
neutral;54.47
angry;9.33
disgust;0.26
scared;15.54
happy;13.33
sad;2.33
surprised;4.66
neutral;54.55
angry;7.57
disgust;0.20
scared;12.79
happy;9.87
sad;2.29
surprised;4.13
neutral;63.16
angry;8.53
disgust;0.25
scared;12.21
happy;15.01
sad;2.16
surprised;3.59
neutral;58.25
angry;9.15
disgust;0.22
scared;8.78
happy;16.96
sad;1.90
surprised;3.19
neutral;59.80
angry;11.76
disgust;0.28
scared;13.08
happy;14.72
sad;1.91
surprised;3.06
neutral;55.17
angry;10.88
disgust;0.30
scared;11.15
happy;12.02
sad;1.77
surprised;2.52
neutral;61.37
angry;12.13
disgust;0.66
scared;14.35
happy;10.17
sad;1.94
surprised;2.84
neutral;57.93
angry;10.24
disgust;0.67
scared;16.70
happy;8.06
sad;1.84
surprised;3.50
neutral;59.00
angry;11.35
disgust;0.62
scared;18.25
happy;6.70
sad;1.56
surprised;2.47
neutral;59.05
angry;9.56
disgust;0.38
scared;18.01
happy;10.15
sad;1.64
surprised;3.98
neutral;56.27
angry;12.06
disgust;0.49
scared;18.60
happy;8.35
sad;1.54
surprised;2.80
neutral;56.16
angry;12.53
disgust;0.59
scared;18.07
happy;8.14
sad;1.47
surprised;3.82
neutral;55.37
angry;14.64
disgust;1.02
scared;19.99
happy;7.87
sad;1.59
surprised;3.85
neutral;51.04
angry;14.37
disgust;0.75
scared;17.39
happy;5.73
sad;1.90
surprised;2.74
neutral;57.13
angry;7.67
disgust;1.07
scared;18.60
happy;5.17
sad;2.12
surprised;2.87
neutral;62.51
angry;7.91
disgust;0.95
scared;17.21
happy;7.07
sad;2.69
surprised;2.95
neutral;61.22
angry;9.50
disgust;0.60
scared;17.98
happy;8.70
sad;2.57
surprised;3.39
neutral;57.27
angry;11.46
disgust;0.58
scared;19.25
happy;9.18
sad;2.48
surprised;3.31
neutral;53.74
angry;13.50
disgust;0.74
scared;14.93
happy;4.40
sad;1.65
surprised;2.09
neutral;62.69
angry;15.98
disgust;0.58
scared;14.83
happy;2.75
sad;1.66
surprised;2.08
neutral;62.12
angry;9.19
disgust;1.42
scared;18.39
happy;4.21
sad;1.87
surprised;2.51
neutral;62.40
angry;14.71
disgust;0.95
scared;19.31
happy;3.63
sad;2.12
surprised;2.42
neutral;56.86
angry;12.84
disgust;1.30
scared;25.51
happy;1.31
sad;2.33
surprised;3.71
neutral;53.01
angry;11.76
disgust;0.77
scared;14.10
happy;3.73
sad;1.95
surprised;1.94
neutral;65.75
angry;13.03
disgust;0.98
scared;14.14
happy;3.95
sad;1.70
surprised;2.40
neutral;63.80
angry;9.67
disgust;0.70
scared;16.69
happy;5.57
sad;1.84
surprised;2.65
neutral;62.87
angry;17.14
disgust;0.86
scared;18.30
happy;3.46
sad;2.22
surprised;2.20
neutral;55.83
angry;14.38
disgust;1.10
scared;17.54
happy;3.06
sad;2.08
surprised;2.05
neutral;59.78
angry;15.54
disgust;1.07
scared;20.16
happy;4.11
sad;2.19
surprised;2.11
neutral;54.83
angry;9.06
disgust;0.61
scared;13.68
happy;9.24
sad;1.90
surprised;3.55
neutral;61.97
angry;9.25
disgust;0.52
scared;14.38
happy;13.78
sad;2.11
surprised;3.23
neutral;56.73
angry;11.70
disgust;0.57
scared;14.52
happy;9.66
sad;1.87
surprised;2.84
neutral;58.84
angry;8.40
disgust;0.55
scared;15.33
happy;12.69
sad;2.09
surprised;3.30
neutral;57.63
angry;7.58
disgust;0.43
scared;14.34
happy;6.58
sad;1.67
surprised;4.40
neutral;65.00
angry;6.70
disgust;0.35
scared;12.28
happy;10.22
sad;1.51
surprised;5.30
neutral;63.64
angry;13.89
disgust;0.67
scared;17.26
happy;5.24
sad;1.54
surprised;2.71
neutral;58.69
angry;9.22
disgust;0.30
scared;17.09
happy;4.48
sad;1.62
surprised;3.07
neutral;64.22
angry;9.27
disgust;0.57
scared;12.78
happy;12.92
sad;1.50
surprised;4.54
neutral;58.41
angry;9.78
disgust;0.61
scared;14.59
happy;9.48
sad;1.84
surprised;3.30
neutral;60.40
angry;10.41
disgust;0.49
scared;15.37
happy;5.45
sad;1.40
surprised;3.86
neutral;63.03
angry;8.97
disgust;0.29
scared;9.33
happy;13.83
sad;1.70
surprised;2.80
neutral;63.08
angry;16.91
disgust;0.75
scared;18.24
happy;4.71
sad;1.66
surprised;2.96
neutral;54.77
angry;12.09
disgust;1.03
scared;19.41
happy;9.06
sad;1.65
surprised;4.27
neutral;52.48
angry;11.02
disgust;0.92
scared;17.10
happy;10.16
sad;1.65
surprised;3.52
neutral;55.63
angry;11.15
disgust;0.71
scared;17.83
happy;7.17
sad;1.66
surprised;3.77
neutral;57.71
angry;19.25
disgust;0.98
scared;22.71
happy;4.49
sad;1.88
surprised;3.61
neutral;47.07
angry;19.61
disgust;0.97
scared;20.90
happy;4.37
sad;1.97
surprised;3.13
neutral;49.05
angry;19.12
disgust;1.18
scared;25.36
happy;5.97
sad;1.81
surprised;3.27
neutral;43.30
angry;15.22
disgust;1.68
scared;19.40
happy;7.13
sad;1.65
surprised;3.96
neutral;50.96
angry;12.29
disgust;2.09
scared;18.87
happy;6.94
sad;1.93
surprised;4.15
neutral;53.73
angry;22.07
disgust;1.02
scared;17.92
happy;4.56
sad;1.45
surprised;5.59
neutral;47.38
angry;10.35
disgust;1.11
scared;20.46
happy;4.85
sad;1.69
surprised;4.50
neutral;57.04
angry;9.90
disgust;1.17
scared;22.48
happy;6.66
sad;2.13
surprised;5.43
neutral;52.22
angry;11.23
disgust;1.75
scared;21.23
happy;6.41
sad;2.05
surprised;5.09
neutral;52.25
angry;12.06
disgust;1.22
scared;22.31
happy;5.28
sad;1.90
surprised;4.81
neutral;52.43
angry;11.64
disgust;1.02
scared;24.58
happy;5.85
sad;1.78
surprised;4.70
neutral;50.43
angry;13.56
disgust;2.13
scared;27.16
happy;5.25
sad;2.02
surprised;4.58
neutral;45.30
angry;15.90
disgust;2.04
scared;25.51
happy;4.41
sad;2.12
surprised;5.35
neutral;44.68
angry;11.03
disgust;1.48
scared;28.90
happy;5.73
sad;2.23
surprised;4.82
neutral;45.80
angry;15.37
disgust;1.48
scared;23.95
happy;9.13
sad;2.07
surprised;4.98
neutral;43.03
angry;17.24
disgust;1.55
scared;28.54
happy;3.86
sad;2.26
surprised;4.73
neutral;41.81
angry;15.09
disgust;1.21
scared;32.21
happy;2.74
sad;2.34
surprised;4.69
neutral;41.71
angry;18.60
disgust;2.46
scared;29.96
happy;3.25
sad;2.03
surprised;5.32
neutral;38.37
angry;15.89
disgust;1.63
scared;30.80
happy;2.92
