Emotions;Percent
scared;4.42
happy;20.45
sad;13.29
surprised;0.26
neutral;25.35
angry;21.28
disgust;0.09
scared;5.89
happy;34.87
sad;11.84
surprised;0.47
neutral;25.57
angry;18.87
disgust;0.13
scared;7.45
happy;25.64
sad;17.00
surprised;0.73
neutral;30.17
angry;21.40
disgust;0.14
scared;9.26
happy;27.35
sad;13.04
surprised;0.98
neutral;27.84
angry;26.41
disgust;0.14
scared;8.09
happy;20.84
sad;11.94
surprised;0.88
neutral;31.70
angry;18.35
disgust;0.09
scared;8.01
happy;35.48
sad;10.60
surprised;0.85
neutral;26.62
angry;7.47
disgust;0.05
scared;3.97
happy;55.25
sad;9.09
surprised;0.43
neutral;23.73
angry;7.34
disgust;0.01
scared;5.33
happy;56.84
sad;5.20
surprised;1.04
neutral;24.23
angry;24.05
disgust;0.03
scared;6.22
happy;18.28
sad;10.48
surprised;0.27
neutral;40.66
angry;27.84
disgust;0.05
scared;6.72
happy;12.52
sad;11.54
surprised;0.32
neutral;41.01
angry;18.34
disgust;0.02
scared;4.41
happy;20.32
sad;7.25
surprised;0.23
neutral;49.44
angry;19.49
disgust;0.03
scared;5.21
happy;15.09
sad;7.79
surprised;0.26
neutral;52.13
angry;13.60
disgust;0.01
scared;3.38
happy;52.16
sad;6.44
surprised;0.31
neutral;24.10
angry;22.34
disgust;0.11
scared;6.29
happy;36.41
sad;9.48
surprised;0.42
neutral;24.96
angry;18.05
disgust;0.03
scared;3.40
happy;39.23
sad;6.78
surprised;0.31
neutral;32.21
angry;23.58
disgust;0.03
scared;3.32
happy;41.24
sad;8.24
surprised;0.14
neutral;23.46
angry;20.17
disgust;0.11
scared;6.18
happy;41.83
sad;7.00
surprised;0.55
neutral;24.17
angry;26.54
disgust;0.28
scared;8.12
happy;35.22
sad;7.23
surprised;0.32
neutral;22.30
angry;32.87
disgust;0.23
scared;7.51
happy;22.79
sad;6.65
surprised;0.38
neutral;29.56
angry;25.15
disgust;0.06
scared;4.71
happy;32.75
sad;9.41
surprised;0.36
neutral;27.55
angry;22.33
disgust;0.09
scared;6.49
happy;28.42
sad;8.14
surprised;0.34
neutral;34.19
angry;34.37
disgust;0.15
scared;6.82
happy;21.36
sad;9.06
surprised;0.48
neutral;27.75
angry;35.15
disgust;0.30
scared;8.31
happy;28.69
sad;7.22
surprised;0.40
neutral;19.92
angry;35.02
disgust;0.23
scared;4.66
happy;34.17
sad;7.11
surprised;0.28
neutral;18.52
angry;25.77
disgust;0.08
scared;6.27
happy;28.96
sad;8.94
surprised;0.27
neutral;29.72
angry;30.90
disgust;0.08
scared;7.67
happy;23.83
sad;9.50
surprised;0.55
neutral;27.46
angry;34.17
disgust;0.49
scared;8.78
happy;17.53
sad;7.67
surprised;0.35
neutral;31.00
angry;22.28
disgust;0.08
scared;7.01
happy;24.91
sad;9.44
surprised;0.60
neutral;35.67
angry;20.86
disgust;0.06
scared;3.40
happy;43.48
sad;13.44
surprised;0.34
neutral;18.41
angry;21.49
disgust;0.09
scared;7.07
happy;22.25
sad;9.96
surprised;0.46
neutral;38.67
angry;33.37
disgust;0.59
scared;8.72
happy;21.20
sad;8.28
surprised;0.31
neutral;27.54
angry;39.50
disgust;1.76
scared;9.56
happy;10.69
sad;10.42
surprised;0.20
neutral;27.87
angry;25.08
disgust;0.26
scared;8.85
happy;22.54
sad;6.94
surprised;0.35
neutral;35.98
angry;41.02
disgust;0.21
scared;4.54
happy;21.22
sad;6.66
surprised;0.10
neutral;26.26
angry;31.23
disgust;0.72
scared;10.73
happy;18.97
sad;9.30
surprised;0.33
neutral;28.72
angry;29.48
disgust;0.81
scared;11.30
happy;15.11
sad;10.12
surprised;0.40
neutral;32.79
angry;24.65
disgust;0.19
scared;6.25
happy;37.67
sad;5.04
surprised;0.26
neutral;25.94
angry;17.48
disgust;0.06
scared;4.34
happy;29.10
sad;6.63
surprised;0.34
neutral;42.06
angry;35.70
disgust;0.55
scared;10.49
happy;19.80
sad;8.57
surprised;0.36
neutral;24.52
angry;29.17
disgust;0.44
scared;9.63
happy;22.02
sad;9.58
surprised;0.36
neutral;28.80
angry;28.53
disgust;0.31
scared;11.88
happy;20.67
sad;7.18
surprised;0.43
neutral;31.00
angry;29.28
disgust;0.38
scared;8.75
happy;28.46
sad;8.02
surprised;0.40
neutral;24.71
angry;38.34
disgust;0.52
scared;8.20
happy;25.88
sad;5.36
surprised;0.32
neutral;21.38
angry;36.97
disgust;0.61
scared;9.47
happy;23.68
sad;8.08
surprised;0.27
neutral;20.93
angry;37.91
disgust;0.55
scared;6.49
happy;28.12
sad;5.52
surprised;0.10
neutral;21.32
angry;40.27
disgust;0.54
scared;8.82
happy;27.12
sad;6.61
surprised;0.28
neutral;16.35
angry;29.73
disgust;0.20
scared;8.64
happy;30.44
sad;8.33
surprised;0.35
neutral;22.31
angry;19.82
disgust;0.18
scared;5.34
happy;37.20
sad;5.93
surprised;0.31
neutral;31.23
angry;33.44
disgust;0.29
scared;7.65
happy;26.17
sad;8.90
surprised;0.24
neutral;23.30
angry;38.60
disgust;0.14
scared;6.43
happy;21.75
sad;4.98
surprised;0.22
neutral;27.88
angry;34.78
disgust;0.40
scared;7.35
happy;25.03
sad;4.68
surprised;0.16
neutral;27.61
angry;35.96
disgust;0.95
scared;10.54
happy;23.57
sad;7.01
surprised;0.23
neutral;21.74
angry;27.33
disgust;0.79
scared;14.45
happy;17.18
sad;10.94
surprised;0.40
neutral;28.91
angry;30.82
disgust;0.95
scared;10.96
happy;25.38
sad;6.93
surprised;0.23
neutral;24.73
angry;31.27
disgust;0.81
scared;9.43
happy;29.99
sad;6.25
surprised;0.22
neutral;22.04
angry;29.96
disgust;0.58
scared;7.57
happy;33.87
sad;5.47
surprised;0.18
neutral;22.36
angry;30.81
disgust;1.01
scared;5.20
happy;35.04
sad;5.93
surprised;0.16
neutral;21.85
angry;27.39
disgust;0.63
scared;8.74
happy;33.85
sad;5.41
surprised;0.22
neutral;23.77
angry;38.11
disgust;0.38
scared;6.80
happy;26.59
sad;4.72
surprised;0.20
neutral;23.20
angry;33.79
disgust;0.20
scared;7.20
happy;29.43
sad;5.41
surprised;0.40
neutral;23.56
angry;35.63
disgust;0.29
scared;7.41
happy;26.39
sad;5.44
surprised;0.24
neutral;24.60
angry;29.82
disgust;0.65
scared;9.86
happy;26.12
sad;5.99
surprised;0.22
neutral;27.32
angry;23.63
disgust;0.31
scared;8.75
happy;22.44
sad;6.88
surprised;0.40
neutral;37.60
angry;24.43
disgust;0.59
scared;10.45
happy;28.61
sad;7.11
surprised;0.45
neutral;28.37
angry;34.81
disgust;0.57
scared;10.29
happy;19.82
sad;9.90
surprised;0.26
neutral;24.34
angry;26.44
disgust;0.31
scared;8.95
happy;34.24
sad;6.35
surprised;0.34
neutral;23.38
angry;25.96
disgust;0.14
scared;5.74
happy;41.44
sad;4.85
surprised;0.32
neutral;21.56
angry;29.27
disgust;0.59
scared;9.89
happy;14.66
sad;6.25
surprised;0.54
neutral;38.79
angry;17.29
disgust;0.17
scared;8.13
happy;45.42
sad;6.16
surprised;0.44
neutral;22.39
angry;25.37
disgust;1.08
scared;7.98
happy;18.85
sad;7.85
surprised;0.35
neutral;38.52
angry;29.19
disgust;1.10
scared;9.25
happy;28.43
sad;7.42
surprised;0.25
neutral;24.37
angry;23.81
disgust;0.28
scared;5.59
happy;32.58
sad;5.75
surprised;0.23
neutral;31.76
angry;25.52
disgust;1.10
scared;7.61
happy;23.98
sad;7.67
surprised;0.29
neutral;33.83
angry;22.59
disgust;0.95
scared;7.72
happy;26.69
sad;7.19
surprised;0.33
neutral;34.53
angry;24.27
disgust;0.53
scared;9.43
happy;33.00
sad;7.95
surprised;0.29
neutral;24.53
angry;27.82
disgust;0.67
scared;8.25
happy;29.29
sad;7.04
surprised;0.34
neutral;26.59
angry;29.89
disgust;0.96
scared;9.03
happy;25.52
sad;7.81
surprised;0.24
neutral;26.55
angry;29.28
disgust;0.67
scared;9.31
happy;27.13
sad;7.90
surprised;0.25
neutral;25.46
angry;17.92
disgust;0.04
scared;6.11
happy;31.90
sad;7.27
surprised;0.44
neutral;36.32
angry;22.20
disgust;0.14
scared;3.51
happy;35.35
sad;6.77
