Emotions;Percent
surprised;0.31
neutral;55.57
angry;11.16
disgust;0.16
scared;10.31
happy;1.96
sad;22.08
surprised;0.49
neutral;53.86
angry;12.41
disgust;0.07
scared;6.59
happy;2.39
sad;23.65
surprised;0.31
neutral;54.58
angry;9.27
disgust;0.05
scared;6.63
happy;2.12
sad;23.61
surprised;0.32
neutral;58.00
angry;12.02
disgust;0.04
scared;6.16
happy;1.67
sad;24.62
surprised;0.27
neutral;55.21
angry;12.08
disgust;0.07
scared;6.77
happy;1.37
sad;24.88
surprised;0.24
neutral;54.60
angry;9.92
disgust;0.11
scared;8.65
happy;1.51
sad;24.04
surprised;0.40
neutral;55.38
angry;10.24
disgust;0.10
scared;8.74
happy;1.23
sad;25.74
surprised;0.22
neutral;53.73
angry;9.76
disgust;0.19
scared;7.99
happy;2.76
sad;25.87
surprised;0.37
neutral;53.07
angry;11.39
disgust;0.14
scared;8.47
happy;1.24
sad;24.21
surprised;0.26
neutral;54.28
angry;10.26
disgust;0.06
scared;6.69
happy;0.97
sad;24.13
surprised;0.26
neutral;57.64
angry;11.05
disgust;0.16
scared;7.38
happy;2.22
sad;22.89
surprised;0.31
neutral;56.00
angry;8.49
disgust;0.07
scared;6.78
happy;1.12
sad;24.45
surprised;0.22
neutral;58.87
angry;8.18
disgust;0.06
scared;7.22
happy;2.03
sad;22.15
surprised;0.32
neutral;60.05
angry;9.10
disgust;0.06
scared;6.55
happy;1.47
sad;22.66
surprised;0.40
neutral;59.77
angry;7.32
disgust;0.18
scared;8.01
happy;0.93
sad;22.34
surprised;0.25
neutral;60.97
angry;9.01
disgust;0.15
scared;9.08
happy;2.49
sad;22.84
surprised;0.32
neutral;56.10
angry;10.39
disgust;0.18
scared;10.94
happy;1.95
sad;25.91
surprised;0.37
neutral;50.25
angry;15.72
disgust;0.24
scared;10.99
happy;1.33
sad;25.11
surprised;0.39
neutral;46.21
angry;12.22
disgust;0.14
scared;7.15
happy;1.16
sad;31.43
surprised;0.19
neutral;47.72
angry;10.70
disgust;0.06
scared;5.24
happy;1.79
sad;23.72
surprised;0.16
neutral;58.34
angry;7.11
disgust;0.10
scared;5.55
happy;1.82
sad;24.55
surprised;0.19
neutral;60.69
angry;9.23
disgust;0.14
scared;7.24
happy;2.10
sad;28.42
