angry;disgust;scared;happy;sad;surprised;neutral
3.12;0.07;11.89;1.06;33.08;0.19;50.6
5.94;0.02;15.53;8.76;5.99;8.9;54.86
3.68;0.17;7.8;2.34;28.95;0.22;56.83
3.98;0.12;9.26;1.28;36.4;0.21;48.74
3.58;0.13;7.73;2.53;25.12;0.15;60.75
5.07;0.07;15.66;0.42;41.3;0.29;37.19
4.41;0.15;9.39;2.16;37.94;0.26;45.69
4.15;0.14;9.43;1.96;38.16;0.25;45.93
5.17;0.16;8.17;2.38;26.57;0.24;57.31
2.45;0.12;9.5;0.52;42.67;0.24;44.51
4.61;0.12;6.93;1.74;24.09;0.17;62.34
4.07;0.11;6.6;0.74;25.73;0.1;62.63
3.59;0.1;9.19;1.65;23.14;0.11;62.21
3.14;0.06;6.23;1.82;20.39;0.14;68.23
3.58;0.19;10.25;2.27;26.54;0.2;56.96
3.56;0.27;10.02;2.97;26.83;0.19;56.17
4.36;0.15;6.81;1.48;32.2;0.13;54.87
4.56;0.04;15.02;8.91;5.66;9.38;56.42
4.27;0.06;9.41;1.32;29.94;0.22;54.78
3.72;0.1;8.89;1.25;25.04;0.13;60.86
3.1;0.14;9.89;2.18;23.92;0.13;60.65
3.23;0.2;9.16;1.85;29.01;0.12;56.43
2.74;0.09;8.59;1.79;28.04;0.28;58.47
3.23;0.1;8.97;1.82;30.74;0.2;54.96
2.47;0.08;7.35;2.19;24.77;0.2;62.95
2.57;0.14;6.91;3.47;24.28;0.15;62.48
2.87;0.16;7.12;2.44;24.87;0.19;62.35
2.51;0.13;9.22;2.07;29.3;0.18;56.59
3.15;0.09;8.62;1.69;27.96;0.15;58.34
3.46;0.07;7.05;1.25;26.1;0.29;61.78
3.14;0.07;8.36;1.21;30.11;0.19;56.92
3.09;0.06;7.91;1.5;24.79;0.16;62.48
4.89;0.03;6.68;1.16;26.36;0.16;60.72
2.88;0.14;8.42;1.58;30.95;0.13;55.9
2.8;0.17;6.92;2.03;21.07;0.13;66.87
5.31;0.17;11.22;1.2;31.23;0.13;50.74
4.83;0.19;10.65;0.96;30.22;0.17;52.98
5.54;0.12;12.74;0.42;39.78;0.15;41.25
3.98;0.13;9.27;1.31;25.78;0.18;59.37
3.42;0.21;8.61;1.03;29.53;0.19;57.02
4.45;0.17;9.18;1.18;30.22;0.15;54.65
4.38;0.24;9.4;0.87;33.86;0.15;51.09
4.04;0.12;10.42;1.35;25.44;0.22;58.41
3.51;0.13;10.54;0.58;24.11;0.28;60.86
2.35;0.1;7.47;1.34;19.64;0.25;68.85
4.48;0.17;8.19;0.99;27.74;0.27;58.16
3.95;0.15;7.19;0.76;27.36;0.16;60.43
4.17;0.13;11.5;0.81;28.13;0.16;55.1
4.0;0.25;12.09;1.13;32.36;0.23;49.93
4.62;0.08;10.67;0.78;29.86;0.23;53.76
