Emotions;Percent
surprised;0.10
neutral;68.26
angry;2.92
disgust;0.09
scared;5.22
happy;2.72
sad;25.38
surprised;0.06
neutral;63.60
angry;3.12
disgust;0.07
scared;11.89
happy;1.06
sad;33.08
surprised;0.19
neutral;50.60
angry;5.94
disgust;0.02
scared;15.53
happy;8.76
sad;5.99
surprised;8.90
neutral;54.86
angry;3.68
disgust;0.17
scared;7.80
happy;2.34
sad;28.95
surprised;0.22
neutral;56.83
angry;3.98
disgust;0.12
scared;9.26
happy;1.28
sad;36.40
surprised;0.21
neutral;48.74
angry;3.58
disgust;0.13
scared;7.73
happy;2.53
sad;25.12
surprised;0.15
neutral;60.75
angry;5.07
disgust;0.07
scared;15.66
happy;0.42
sad;41.30
surprised;0.29
neutral;37.19
angry;4.41
disgust;0.15
scared;9.39
happy;2.16
sad;37.94
surprised;0.26
neutral;45.69
angry;4.15
disgust;0.14
scared;9.43
happy;1.96
sad;38.16
surprised;0.25
neutral;45.93
angry;5.17
disgust;0.16
scared;8.17
happy;2.38
sad;26.57
surprised;0.24
neutral;57.31
angry;2.45
disgust;0.12
scared;9.50
happy;0.52
sad;42.67
surprised;0.24
neutral;44.51
angry;4.61
disgust;0.12
scared;6.93
happy;1.74
sad;24.09
surprised;0.17
neutral;62.34
angry;4.07
disgust;0.11
scared;6.60
happy;0.74
sad;25.73
surprised;0.10
neutral;62.63
angry;3.59
disgust;0.10
scared;9.19
happy;1.65
sad;23.14
surprised;0.11
neutral;62.21
angry;3.14
disgust;0.06
scared;6.23
happy;1.82
sad;20.39
surprised;0.14
neutral;68.23
angry;3.58
disgust;0.19
scared;10.25
happy;2.27
sad;26.54
surprised;0.20
neutral;56.96
angry;3.56
disgust;0.27
scared;10.02
happy;2.97
sad;26.83
surprised;0.19
neutral;56.17
angry;4.36
disgust;0.15
scared;6.81
happy;1.48
sad;32.20
surprised;0.13
neutral;54.87
angry;4.56
disgust;0.04
scared;15.02
happy;8.91
sad;5.66
surprised;9.38
neutral;56.42
angry;4.27
disgust;0.06
scared;9.41
happy;1.32
sad;29.94
surprised;0.22
neutral;54.78
angry;3.72
disgust;0.10
scared;8.89
happy;1.25
sad;25.04
surprised;0.13
neutral;60.86
angry;3.10
disgust;0.14
scared;9.89
happy;2.18
sad;23.92
surprised;0.13
neutral;60.65
angry;3.23
disgust;0.20
scared;9.16
happy;1.85
sad;29.01
surprised;0.12
neutral;56.43
angry;2.74
disgust;0.09
scared;8.59
happy;1.79
sad;28.04
surprised;0.28
neutral;58.47
angry;3.23
disgust;0.10
scared;8.97
happy;1.82
sad;30.74
surprised;0.20
neutral;54.96
angry;2.47
disgust;0.08
scared;7.35
happy;2.19
sad;24.77
surprised;0.20
neutral;62.95
angry;2.57
disgust;0.14
scared;6.91
happy;3.47
sad;24.28
surprised;0.15
neutral;62.48
angry;2.87
disgust;0.16
scared;7.12
happy;2.44
sad;24.87
surprised;0.19
neutral;62.35
angry;2.51
disgust;0.13
scared;9.22
happy;2.07
sad;29.30
surprised;0.18
neutral;56.59
angry;3.15
disgust;0.09
scared;8.62
happy;1.69
sad;27.96
surprised;0.15
neutral;58.34
angry;3.46
disgust;0.07
scared;7.05
happy;1.25
sad;26.10
surprised;0.29
neutral;61.78
angry;3.14
disgust;0.07
scared;8.36
happy;1.21
sad;30.11
surprised;0.19
neutral;56.92
angry;3.09
disgust;0.06
scared;7.91
happy;1.50
sad;24.79
surprised;0.16
neutral;62.48
angry;4.89
disgust;0.03
scared;6.68
happy;1.16
sad;26.36
surprised;0.16
neutral;60.72
angry;2.88
disgust;0.14
scared;8.42
happy;1.58
sad;30.95
surprised;0.13
neutral;55.90
angry;2.80
disgust;0.17
scared;6.92
happy;2.03
sad;21.07
surprised;0.13
neutral;66.87
angry;5.31
disgust;0.17
scared;11.22
happy;1.20
sad;31.23
surprised;0.13
neutral;50.74
angry;4.83
disgust;0.19
scared;10.65
happy;0.96
sad;30.22
surprised;0.17
neutral;52.98
angry;5.54
disgust;0.12
scared;12.74
happy;0.42
sad;39.78
surprised;0.15
neutral;41.25
angry;3.98
disgust;0.13
scared;9.27
happy;1.31
sad;25.78
surprised;0.18
neutral;59.37
angry;3.42
disgust;0.21
scared;8.61
happy;1.03
sad;29.53
surprised;0.19
neutral;57.02
angry;4.45
disgust;0.17
scared;9.18
happy;1.18
sad;30.22
surprised;0.15
neutral;54.65
angry;4.38
disgust;0.24
scared;9.40
happy;0.87
sad;33.86
surprised;0.15
neutral;51.09
angry;4.04
disgust;0.12
scared;10.42
happy;1.35
sad;25.44
surprised;0.22
neutral;58.41
angry;3.51
disgust;0.13
scared;10.54
happy;0.58
sad;24.11
surprised;0.28
neutral;60.86
angry;2.35
disgust;0.10
scared;7.47
happy;1.34
sad;19.64
surprised;0.25
neutral;68.85
angry;4.48
disgust;0.17
scared;8.19
happy;0.99
sad;27.74
surprised;0.27
neutral;58.16
angry;3.95
disgust;0.15
scared;7.19
happy;0.76
sad;27.36
surprised;0.16
neutral;60.43
angry;4.17
disgust;0.13
scared;11.50
happy;0.81
sad;28.13
surprised;0.16
neutral;55.10
angry;4.00
disgust;0.25
scared;12.09
happy;1.13
sad;32.36
surprised;0.23
neutral;49.93
angry;4.62
disgust;0.08
scared;10.67
happy;0.78
sad;29.86
surprised;0.23
neutral;53.76
angry;4.74
disgust;0.14
scared;7.89
happy;1.05
sad;25.68
surprised;0.16
neutral;60.35
angry;5.38
disgust;0.20
scared;11.81
happy;1.22
sad;28.16
surprised;0.19
neutral;53.04
angry;4.53
disgust;0.16
scared;9.36
happy;1.37
sad;28.71
surprised;0.24
neutral;55.63
angry;3.53
disgust;0.08
scared;11.11
happy;1.00
sad;27.96
surprised;0.25
neutral;56.06
angry;4.75
disgust;0.14
scared;8.91
happy;0.86
sad;30.87
surprised;0.15
neutral;54.31
angry;3.92
disgust;0.22
scared;7.64
happy;1.32
sad;24.87
surprised;0.10
neutral;61.93
angry;4.34
disgust;0.17
scared;7.99
happy;1.36
sad;26.63
surprised;0.07
neutral;59.45
angry;2.93
disgust;0.10
scared;8.46
happy;3.56
sad;23.24
surprised;0.02
neutral;61.69
angry;5.42
disgust;0.49
scared;11.33
happy;1.36
sad;33.86
surprised;0.03
neutral;47.51
angry;7.08
disgust;0.14
scared;12.03
happy;1.41
sad;41.58
surprised;0.06
neutral;37.70
angry;3.49
disgust;0.07
scared;9.19
happy;1.49
sad;24.45
surprised;0.06
neutral;61.24
angry;3.45
disgust;0.10
scared;6.94
happy;2.12
sad;25.96
surprised;0.08
neutral;61.35
angry;5.34
disgust;0.13
scared;9.34
happy;1.01
sad;35.05
surprised;0.38
neutral;48.75
angry;5.40
disgust;0.29
scared;8.90
happy;0.82
sad;31.56
surprised;0.41
neutral;52.62
angry;4.11
disgust;0.20
scared;8.50
happy;0.91
sad;27.44
surprised;0.33
neutral;58.51
angry;3.72
disgust;0.14
scared;16.26
happy;0.83
sad;34.14
surprised;0.38
neutral;44.53
angry;3.06
disgust;0.27
scared;10.71
happy;1.16
sad;26.05
surprised;0.24
neutral;58.51
angry;3.29
disgust;0.14
scared;15.63
happy;0.71
sad;34.58
surprised;0.36
neutral;45.29
angry;3.17
disgust;0.16
scared;12.02
happy;0.99
sad;31.77
surprised;0.26
neutral;51.63
angry;2.89
disgust;0.22
scared;10.76
happy;0.72
sad;29.57
surprised;0.32
neutral;55.52
angry;5.64
disgust;0.14
scared;16.19
happy;0.50
sad;33.84
surprised;0.30
neutral;43.39
angry;4.27
disgust;0.20
scared;10.54
happy;0.97
sad;27.93
surprised;0.20
neutral;55.89
angry;4.38
disgust;0.24
scared;9.00
happy;0.98
sad;29.59
surprised;0.22
neutral;55.59
angry;4.03
disgust;0.13
scared;9.04
happy;0.50
sad;30.85
surprised;0.21
neutral;55.23
angry;3.58
disgust;0.14
scared;10.65
happy;0.78
sad;28.15
surprised;0.17
neutral;56.54
angry;4.02
disgust;0.22
scared;12.12
happy;1.05
sad;28.76
surprised;0.17
neutral;53.66
angry;3.20
disgust;0.15
scared;12.70
happy;0.94
sad;28.93
surprised;0.19
neutral;53.88
angry;4.80
disgust;0.11
scared;11.29
happy;0.82
sad;32.41
surprised;0.20
neutral;50.36
angry;3.58
disgust;0.16
scared;10.27
happy;1.05
sad;27.72
surprised;0.26
neutral;56.97
angry;4.42
disgust;0.13
scared;10.07
happy;0.53
sad;29.69
surprised;0.79
neutral;54.36
angry;5.14
disgust;0.18
scared;12.77
happy;0.54
sad;40.47
surprised;0.45
neutral;40.45
angry;3.32
disgust;0.11
scared;12.44
happy;0.78
sad;36.70
surprised;0.17
neutral;46.48
angry;2.96
disgust;0.20
scared;9.68
happy;1.25
sad;23.94
surprised;0.27
neutral;61.68
angry;3.14
disgust;0.18
scared;6.97
happy;2.85
sad;28.14
surprised;0.11
neutral;58.60
angry;6.74
disgust;0.19
scared;7.03
happy;0.71
sad;32.50
surprised;0.04
neutral;52.80
angry;5.57
disgust;0.15
scared;9.05
happy;1.06
sad;38.30
surprised;0.07
neutral;45.80
angry;2.49
disgust;0.09
scared;7.57
happy;1.53
sad;26.60
surprised;0.07
neutral;61.66
angry;3.43
disgust;0.15
scared;8.55
happy;0.78
sad;30.93
surprised;0.07
neutral;56.10
angry;4.41
disgust;0.17
scared;9.15
happy;0.85
sad;30.56
surprised;0.09
neutral;54.77
angry;3.54
disgust;0.24
scared;8.96
happy;1.52
sad;24.41
surprised;0.17
neutral;61.15
angry;3.11
disgust;0.23
scared;7.72
happy;1.22
sad;27.33
surprised;0.25
neutral;60.13
angry;4.88
disgust;0.15
scared;8.93
happy;0.99
sad;26.86
surprised;0.16
neutral;58.03
angry;5.03
disgust;0.13
scared;11.05
happy;0.62
sad;39.07
surprised;0.20
neutral;43.89
angry;4.49
disgust;0.20
scared;9.76
happy;1.34
sad;28.49
surprised;0.21
neutral;55.51
angry;2.71
disgust;0.23
scared;8.73
happy;1.54
sad;23.77
surprised;0.17
neutral;62.86
angry;4.37
disgust;0.20
scared;15.46
happy;1.65
sad;39.92
surprised;0.29
neutral;38.11
angry;3.86
disgust;0.14
scared;11.41
happy;1.23
sad;37.02
surprised;0.22
neutral;46.13
angry;4.34
disgust;0.15
scared;11.85
happy;1.42
sad;29.99
surprised;0.25
neutral;52.00
angry;3.97
disgust;0.19
scared;13.28
happy;1.61
sad;31.65
surprised;0.19
neutral;49.10
angry;2.63
disgust;0.26
scared;9.58
happy;0.96
sad;27.36
surprised;0.40
neutral;58.80
angry;4.54
disgust;0.30
scared;12.80
happy;1.40
sad;28.15
surprised;0.29
neutral;52.53
angry;3.71
disgust;0.22
scared;12.28
happy;1.05
sad;26.71
surprised;0.26
neutral;55.77
angry;3.16
disgust;0.20
scared;11.74
happy;0.70
sad;33.16
surprised;0.45
neutral;50.59
angry;5.51
disgust;0.17
scared;12.11
happy;0.52
sad;38.44
surprised;0.57
neutral;42.69
angry;8.49
disgust;0.31
scared;20.79
happy;0.21
sad;40.51
surprised;0.88
neutral;28.81
angry;4.75
disgust;0.18
scared;11.76
happy;0.49
sad;34.26
surprised;1.02
neutral;47.53
angry;7.08
disgust;0.48
scared;16.84
happy;0.43
sad;39.02
surprised;1.74
neutral;34.40
angry;4.55
disgust;0.39
scared;13.07
happy;1.01
sad;29.19
surprised;0.29
neutral;51.50
angry;3.50
disgust;0.39
scared;11.64
happy;1.46
sad;25.25
surprised;0.37
neutral;57.39
angry;5.52
disgust;0.28
scared;11.49
happy;0.84
sad;34.33
surprised;0.25
neutral;47.29
angry;4.30
disgust;0.22
scared;12.51
happy;1.23
sad;34.54
surprised;0.17
neutral;47.02
angry;2.90
disgust;0.09
scared;17.08
happy;0.53
sad;39.63
surprised;0.25
neutral;39.51
angry;3.41
disgust;0.01
scared;15.68
happy;5.77
sad;4.94
surprised;7.15
neutral;63.04
angry;4.81
disgust;0.27
scared;7.67
happy;0.90
sad;24.69
surprised;0.15
neutral;61.50
angry;4.14
disgust;0.17
scared;7.32
happy;2.51
sad;32.85
surprised;0.04
neutral;52.97
angry;4.27
disgust;0.31
scared;11.88
happy;1.87
sad;27.83
surprised;0.03
neutral;53.80
angry;7.37
disgust;0.31
scared;10.17
happy;0.73
sad;37.87
