angry;disgust;scared;happy;sad;surprised;neutral
1.03;0.03;2.3;1.91;8.04;0.13;86.57
1.04;0.01;2.32;1.19;8.59;0.12;86.73
1.31;0.01;1.55;1.02;9.88;0.15;86.09
1.41;0.0;5.39;0.31;16.45;0.91;75.53
1.97;0.01;5.46;0.51;16.54;0.57;74.95
1.89;0.01;5.65;1.06;16.15;0.75;74.49
2.66;0.02;10.26;4.21;13.92;0.35;68.58
1.07;0.01;5.09;8.34;9.14;0.2;76.13
1.37;0.01;6.97;5.92;10.37;0.12;75.24
1.44;0.01;8.49;6.14;16.88;0.13;66.91
1.34;0.03;7.07;1.89;13.85;0.22;75.6
1.25;0.03;5.56;2.36;12.76;0.24;77.79
1.19;0.01;4.23;2.33;11.25;0.15;80.85
1.3;0.04;2.54;2.3;9.67;0.26;83.9
1.12;0.02;2.22;1.81;8.57;0.15;86.12
0.49;0.01;1.12;2.83;5.43;0.08;90.05
0.75;0.01;1.36;2.16;7.27;0.09;88.37
2.11;0.04;4.82;1.01;20.28;0.49;71.24
0.82;0.01;1.54;2.26;8.1;0.18;87.09
0.84;0.01;1.68;2.59;5.5;0.14;89.23
1.11;0.02;1.57;2.59;5.83;0.21;88.69
1.36;0.02;3.62;1.78;10.69;0.28;82.25
1.01;0.02;2.0;1.95;7.13;0.26;87.63
1.22;0.02;2.57;2.13;8.36;0.2;85.48
0.91;0.02;2.2;2.32;7.51;0.22;86.82
2.44;0.03;3.15;1.64;12.66;0.21;79.87
0.71;0.0;4.2;2.51;10.84;0.12;81.63
2.55;0.03;7.7;1.66;20.84;0.62;66.6
2.68;0.02;11.04;1.24;20.86;0.64;63.52
1.37;0.01;2.76;1.95;12.11;0.38;81.42
2.6;0.02;2.79;0.91;11.05;0.29;82.35
1.59;0.01;3.75;1.36;11.56;0.7;81.01
3.85;0.04;11.63;1.72;20.01;0.75;62.0
3.61;0.04;6.84;1.6;19.52;0.48;67.9
1.57;0.01;5.26;1.7;12.95;0.23;78.28
1.36;0.01;3.9;1.96;11.67;0.26;80.84
3.02;0.04;4.71;0.94;16.52;0.7;74.06
2.01;0.02;1.96;1.08;10.29;0.2;84.44
1.78;0.02;2.41;1.53;13.02;0.15;81.09
1.8;0.02;5.65;1.36;16.65;0.24;74.29
2.81;0.07;5.48;1.42;19.72;0.76;69.74
2.5;0.02;7.8;1.74;16.05;0.29;71.6
0.97;0.01;1.25;1.32;4.82;0.21;91.41
1.99;0.03;2.14;1.28;8.85;0.22;85.48
0.9;0.01;2.18;1.69;8.37;0.27;86.58
0.82;0.01;0.84;1.45;4.14;0.13;92.61
0.85;0.01;2.13;1.66;8.0;0.2;87.15
1.35;0.05;2.61;2.19;7.32;0.47;86.01
1.94;0.02;4.41;1.0;14.1;0.23;78.3
1.41;0.03;3.53;1.87;10.2;0.36;82.61
2.14;0.02;8.07;1.45;16.17;0.56;71.59
1.71;0.02;3.66;2.28;9.62;0.47;82.24
1.46;0.01;8.37;1.2;18.32;0.46;70.18
2.27;0.04;5.36;0.64;11.93;0.89;78.87
1.41;0.01;6.13;1.16;11.53;0.8;78.95
1.72;0.03;2.92;1.31;10.61;0.5;82.91
2.62;0.0;7.95;0.46;14.85;1.31;72.81
1.95;0.01;9.32;0.57;19.17;1.69;67.3
2.63;0.01;11.35;0.89;22.29;1.73;61.1
1.32;0.0;7.09;1.61;15.62;0.42;73.93
3.11;0.03;12.69;1.05;17.44;2.56;63.13
2.13;0.02;5.84;0.98;17.35;1.24;72.43
2.14;0.02;5.95;1.08;17.24;0.96;72.62
2.44;0.03;8.14;1.1;17.0;1.14;70.16
1.7;0.02;3.02;2.09;13.47;0.31;79.39
2.14;0.02;6.62;0.96;15.68;1.51;73.07
0.86;0.01;2.08;1.61;6.13;0.31;88.98
1.41;0.02;4.59;1.73;9.22;0.59;82.43
1.82;0.02;6.88;1.9;17.04;0.55;71.78
1.62;0.03;5.35;1.71;13.85;0.77;76.67
1.58;0.01;6.47;1.74;15.12;0.49;74.59
2.19;0.02;9.66;1.7;17.11;0.71;68.6
1.4;0.02;4.66;2.0;12.28;0.5;79.13
1.54;0.01;7.41;1.69;15.8;0.43;73.13
1.37;0.01;6.44;1.5;12.07;0.21;78.39
1.03;0.01;4.26;1.71;8.44;0.44;84.11
3.15;0.02;7.47;1.32;21.12;1.03;65.89
1.16;0.0;4.56;3.0;12.89;0.19;78.19
0.71;0.0;3.91;2.17;9.02;0.22;83.96
1.4;0.01;5.5;1.13;13.03;0.33;78.6
0.55;0.01;1.32;1.15;5.24;0.13;91.6
0.79;0.01;1.69;2.44;6.89;0.21;87.98
1.84;0.02;4.86;1.09;14.78;0.8;76.61
1.81;0.01;4.05;1.57;9.53;0.4;82.63
1.57;0.01;6.44;1.28;13.5;0.5;76.7
1.23;0.01;3.72;2.38;11.41;0.44;80.81
1.7;0.01;3.21;1.06;9.9;0.54;83.57
1.26;0.01;4.2;2.31;12.48;0.78;78.94
2.56;0.01;5.35;1.08;12.72;0.23;78.04
1.85;0.01;6.3;1.11;11.06;0.52;79.14
1.33;0.0;7.79;1.17;15.19;0.34;74.18
1.6;0.0;3.4;1.72;9.69;0.42;83.17
1.29;0.01;3.16;2.67;10.5;0.28;82.1
1.03;0.0;2.08;1.91;8.9;0.21;85.86
3.79;0.01;7.49;0.45;16.12;1.24;70.89
1.19;0.01;2.39;1.0;6.14;0.47;88.81
1.61;0.0;2.61;1.21;9.2;0.46;84.9
0.78;0.01;2.67;1.06;8.76;0.22;86.51
1.32;0.01;5.5;0.83;13.44;0.32;78.59
1.27;0.0;7.65;1.88;19.97;0.22;69.01
0.69;0.0;3.58;1.37;11.11;0.15;83.1
1.64;0.01;5.12;1.07;12.38;0.48;79.3
0.94;0.0;2.19;1.51;8.6;0.22;86.53
1.43;0.01;3.44;1.62;11.4;0.35;81.75
1.1;0.01;4.31;1.39;8.59;0.3;84.31
1.04;0.01;4.15;2.09;13.18;0.29;79.24
1.16;0.01;4.73;1.61;11.69;0.41;80.38
1.19;0.01;2.65;1.73;10.07;0.1;84.25
1.87;0.01;4.35;1.11;13.17;0.33;79.15
2.39;0.02;5.48;1.58;16.84;0.42;73.28
1.43;0.01;2.54;2.27;10.02;0.49;83.24
1.46;0.01;1.92;1.85;10.22;0.16;84.38
1.17;0.01;2.33;2.5;10.71;0.78;82.51
1.45;0.01;2.01;2.79;12.3;0.41;81.03
1.0;0.01;1.79;1.78;12.94;0.13;82.35
1.5;0.02;3.53;1.11;14.12;0.17;79.57
1.84;0.05;4.16;1.66;14.76;0.18;77.35
1.38;0.04;5.33;1.75;15.61;0.2;75.69
1.06;0.0;2.6;2.09;11.32;0.05;82.87
0.9;0.01;2.09;2.02;12.26;0.06;82.66
1.18;0.01;3.62;1.91;14.0;0.08;79.19
0.6;0.0;2.61;2.5;12.99;0.06;81.25
1.27;0.01;2.05;1.7;9.76;0.13;85.08
0.58;0.0;2.91;2.45;13.05;0.09;80.93
1.15;0.01;2.15;1.82;11.26;0.06;83.55
1.19;0.01;1.89;1.78;10.13;0.04;84.95
1.89;0.02;5.76;1.2;12.7;0.2;78.23
0.76;0.01;2.2;1.65;10.44;0.06;84.88
1.74;0.01;2.84;1.35;13.57;0.07;80.41
1.5;0.01;3.09;1.39;13.83;0.09;80.09
1.91;0.01;1.87;1.01;12.8;0.05;82.35
2.58;0.02;3.86;1.05;16.09;0.1;76.31
0.89;0.02;2.22;2.54;9.05;0.07;85.22
1.12;0.04;2.44;2.18;11.17;0.05;83.0
1.46;0.01;4.0;1.39;21.26;0.09;71.79
1.31;0.01;3.23;1.09;12.06;0.05;82.24
1.7;0.01;5.87;3.91;17.5;0.06;70.96
0.91;0.0;4.15;5.11;24.08;0.06;65.69
1.77;0.01;6.54;7.27;26.9;0.21;57.3
1.38;0.01;8.31;3.08;27.67;0.12;59.43
1.19;0.01;5.01;4.89;21.47;0.09;67.35
1.68;0.01;6.3;2.72;18.78;0.11;70.4
1.49;0.01;5.82;2.59;15.08;0.17;74.83
1.08;0.01;2.35;1.85;9.31;0.14;85.26
1.07;0.01;4.21;1.96;8.82;0.21;83.72
1.75;0.02;3.94;2.15;12.33;0.37;79.43
1.82;0.02;4.82;1.79;11.84;0.29;79.43
1.78;0.01;6.82;1.67;12.57;0.42;76.73
1.77;0.02;3.26;1.11;11.16;0.26;82.42
1.35;0.02;3.05;1.65;12.15;0.37;81.41
0.99;0.01;1.92;1.41;8.97;0.18;86.52
1.65;0.03;3.11;0.95;10.41;0.21;83.63
1.32;0.02;1.61;1.3;9.54;0.15;86.07
1.71;0.02;5.19;2.25;18.05;0.37;72.4
1.8;0.01;4.32;1.23;15.56;0.37;76.71
2.03;0.01;3.06;1.13;13.78;0.13;79.86
1.97;0.02;3.64;1.19;15.28;0.16;77.73
1.16;0.01;1.35;1.72;8.29;0.08;87.38
0.76;0.01;2.41;1.38;6.09;0.07;89.28
1.22;0.02;2.93;1.35;14.17;0.13;80.18
0.5;0.0;1.8;1.86;9.3;0.1;86.43
1.03;0.01;3.2;2.27;10.76;0.09;82.64
2.18;0.02;8.38;1.76;17.37;0.21;70.08
1.41;0.04;3.58;1.19;12.82;0.18;80.78
0.92;0.01;3.01;2.52;11.46;0.07;82.02
1.21;0.02;2.62;1.62;10.28;0.12;84.13
0.92;0.01;3.03;1.8;12.35;0.13;81.77
