angry;disgust;scared;happy;sad;surprised;neutral
11.15;0.03;20.5;8.93;8.15;23.75;27.49
9.78;0.01;18.11;9.64;7.08;24.28;31.09
10.02;0.03;17.25;9.46;3.91;6.37;52.96
10.23;0.04;17.0;11.93;4.55;6.3;49.95
8.52;0.44;21.1;31.83;21.71;3.69;12.7
22.56;0.08;15.94;42.3;3.47;3.5;12.15
9.28;0.02;22.22;11.84;3.12;7.44;46.08
10.22;0.03;20.82;12.6;3.75;7.66;44.91
7.26;0.04;20.63;18.11;3.25;8.67;42.05
9.73;0.04;22.18;15.74;3.86;8.0;40.45
11.34;0.04;20.18;16.03;4.48;5.73;42.2
8.21;0.04;21.05;17.29;3.73;6.88;42.8
9.31;0.04;18.68;19.72;3.37;6.82;42.06
11.82;0.05;16.59;15.16;8.27;4.26;43.85
7.2;0.03;19.37;21.51;2.94;8.32;40.62
9.28;0.05;20.05;17.76;4.59;7.17;41.09
9.84;0.06;22.01;15.03;5.52;6.75;40.8
14.29;0.03;20.56;11.22;3.76;7.6;42.53
9.63;0.05;20.8;16.4;4.46;6.58;42.08
11.33;0.09;19.04;12.86;6.64;6.25;43.78
8.41;0.06;22.04;15.65;4.82;7.22;41.8
8.51;0.41;32.96;21.52;9.2;1.81;25.59
5.27;0.32;29.08;42.75;6.2;2.75;13.62
8.65;0.05;22.34;13.63;4.55;6.64;44.14
7.21;0.07;22.11;14.84;4.91;5.85;45.0
9.56;0.1;23.59;15.48;5.37;6.03;39.87
7.04;0.06;22.38;14.71;4.87;6.84;44.09
9.2;0.05;27.14;11.46;4.59;7.37;40.19
8.38;0.08;23.68;13.5;5.84;7.73;40.79
7.63;0.09;22.52;15.38;5.77;6.41;42.2
7.66;0.07;24.81;16.22;5.25;6.38;39.62
8.3;0.09;25.45;14.86;6.03;6.23;39.04
8.26;0.09;25.56;14.26;6.54;6.45;38.84
9.69;0.06;19.19;15.38;6.72;6.12;42.84
8.11;0.05;21.03;15.17;4.83;8.49;42.31
8.45;0.08;18.64;15.28;6.45;5.55;45.55
8.93;0.07;20.24;13.16;5.83;6.57;45.2
9.9;0.06;22.24;13.31;5.11;7.51;41.88
9.37;0.09;21.96;14.68;6.68;5.85;41.37
9.65;0.06;21.55;13.74;5.53;6.6;42.87
13.76;0.1;22.43;10.51;7.6;5.82;39.78
10.27;0.11;25.18;14.73;6.68;5.24;37.79
10.31;0.09;21.93;15.95;6.0;7.0;38.72
24.61;0.29;25.65;23.95;7.0;2.91;15.59
