angry;disgust;scared;happy;sad;surprised;neutral
1.81;0.0;1.1;70.73;12.42;0.12;13.82
1.54;0.0;0.8;85.23;4.26;0.07;8.11
0.96;0.0;0.51;79.25;5.46;0.11;13.7
1.58;0.0;0.73;79.55;4.98;0.16;12.99
0.53;0.0;0.36;75.19;3.39;0.17;20.35
0.46;0.0;0.4;83.94;3.51;0.05;11.65
0.77;0.0;0.68;82.6;5.31;0.12;10.52
1.9;0.0;0.52;79.76;7.42;0.08;10.31
2.44;0.0;0.78;75.74;8.38;0.26;12.39
1.31;0.0;0.53;78.36;4.85;0.17;14.78
1.04;0.0;1.33;69.99;10.65;0.14;16.84
1.54;0.0;1.08;64.75;11.41;0.11;21.12
2.27;0.0;1.7;46.24;14.12;0.19;35.49
1.4;0.0;1.18;64.4;12.96;0.15;19.9
1.38;0.0;2.26;63.22;10.31;0.12;22.7
0.69;0.0;0.76;84.45;4.63;0.03;9.44
3.89;0.11;3.47;58.73;6.36;0.49;26.95
2.12;0.05;1.53;75.8;2.54;0.26;17.7
1.98;0.03;1.51;59.15;4.96;0.34;32.02
4.53;0.01;1.94;30.7;8.92;0.23;53.66
3.61;0.0;1.75;41.49;9.77;0.2;43.18
2.98;0.01;0.3;95.01;0.12;0.99;0.59
6.13;0.01;1.84;28.96;9.06;0.28;53.73
0.17;0.0;0.03;99.26;0.02;0.38;0.14
3.07;0.0;0.72;35.51;11.22;0.24;49.24
1.49;0.0;0.46;24.88;13.96;0.1;59.11
3.0;0.0;1.71;37.8;9.55;0.47;47.47
1.42;0.01;0.71;28.07;8.01;0.31;61.47
0.35;0.0;1.29;85.79;4.12;0.02;8.43
2.33;0.0;0.32;94.28;0.24;1.73;1.11
3.4;0.0;0.96;64.74;9.88;0.04;20.99
2.24;0.0;1.26;28.28;19.42;0.02;48.77
23.41;0.01;1.08;71.38;2.01;0.73;1.39
1.53;0.01;0.66;91.89;0.22;4.91;0.78
0.93;0.0;0.14;98.4;0.04;0.35;0.13
