Emotions;Percent
scared;2.63
happy;0.07
sad;11.61
surprised;0.02
neutral;83.85
angry;2.18
disgust;0.07
scared;3.4
happy;0.18
sad;14.71
surprised;0.04
neutral;79.42
angry;1.39
disgust;0.06
scared;2.43
happy;0.16
sad;11.11
surprised;0.02
neutral;84.83
angry;1.44
disgust;0.07
scared;2.71
happy;0.15
sad;13.41
surprised;0.02
neutral;82.21
angry;2.79
disgust;0.12
scared;2.96
happy;0.18
sad;16.8
surprised;0.03
neutral;77.12
angry;1.45
disgust;0.06
scared;3.06
happy;0.11
sad;15.54
surprised;0.04
neutral;79.73
angry;5.19
disgust;0.27
scared;3.23
happy;0.12
sad;15.76
surprised;0.05
neutral;75.38
angry;3.58
disgust;0.14
scared;3.49
happy;0.12
sad;17.68
surprised;0.08
neutral;74.92
angry;2.32
disgust;0.04
scared;2.58
happy;0.17
sad;14.82
surprised;0.07
neutral;80.0
angry;1.57
disgust;0.1
scared;2.73
happy;0.23
sad;13.48
surprised;0.03
neutral;81.85
angry;4.4
disgust;0.12
scared;2.86
happy;0.11
sad;13.72
surprised;0.06
neutral;78.73
angry;3.48
disgust;0.05
scared;3.05
happy;0.1
sad;14.52
surprised;0.07
neutral;78.72
angry;2.46
disgust;0.24
scared;1.77
happy;0.11
sad;13.22
surprised;0.02
neutral;82.19
angry;3.42
disgust;0.16
scared;1.97
happy;0.12
sad;16.68
surprised;0.05
neutral;77.6
angry;3.24
disgust;0.13
scared;3.56
happy;0.14
sad;15.71
surprised;0.1
neutral;77.11
angry;2.29
disgust;0.04
scared;2.07
happy;0.16
sad;11.69
surprised;0.11
neutral;83.64
angry;2.19
disgust;0.06
scared;3.17
happy;0.11
sad;16.23
surprised;0.03
neutral;78.21
angry;1.6
disgust;0.07
scared;2.33
happy;0.14
sad;14.53
surprised;0.05
neutral;81.29
angry;2.01
disgust;0.21
scared;2.52
happy;0.19
sad;15.49
surprised;0.03
neutral;79.55
angry;1.73
disgust;0.48
scared;2.27
happy;0.08
sad;13.22
surprised;0.03
neutral;82.19
angry;2.1
disgust;0.16
scared;2.61
happy;0.09
sad;12.39
surprised;0.09
neutral;82.57
angry;1.29
disgust;0.23
scared;4.17
happy;0.07
sad;12.06
surprised;0.04
neutral;82.13
angry;2.7
disgust;0.21
scared;5.57
happy;0.09
sad;21.1
surprised;0.03
neutral;70.29
angry;2.05
disgust;0.09
scared;2.85
happy;0.13
sad;11.86
surprised;0.02
neutral;83.01
angry;2.26
disgust;0.2
scared;1.92
happy;0.12
sad;14.34
surprised;0.02
neutral;81.15
angry;1.71
disgust;0.11
scared;2.36
happy;0.18
sad;12.2
surprised;0.02
neutral;83.42
angry;3.05
disgust;0.14
scared;2.31
happy;0.09
sad;15.38
surprised;0.03
neutral;79.01
angry;2.52
disgust;0.22
scared;2.81
happy;0.16
sad;16.14
surprised;0.04
neutral;78.12
angry;3.1
disgust;0.3
scared;2.85
happy;0.12
sad;17.68
surprised;0.03
neutral;75.92
angry;4.28
disgust;0.06
scared;1.7
happy;0.11
sad;13.4
surprised;0.05
neutral;80.4
angry;3.74
disgust;0.11
scared;2.63
happy;0.16
sad;12.28
surprised;0.11
neutral;80.97
angry;8.08
disgust;0.11
scared;4.72
happy;0.1
sad;18.3
surprised;0.1
neutral;68.58
angry;3.72
disgust;0.12
scared;2.8
happy;0.09
sad;16.05
surprised;0.04
neutral;77.18
angry;4.78
disgust;0.13
scared;3.52
happy;0.1
sad;14.94
surprised;0.05
neutral;76.48
angry;2.9
disgust;0.15
scared;2.13
happy;0.17
sad;13.07
surprised;0.05
neutral;81.52
angry;2.13
disgust;0.08
scared;2.45
happy;0.2
sad;12.87
surprised;0.06
neutral;82.21
angry;4.27
disgust;0.15
scared;2.16
happy;0.1
sad;13.35
surprised;0.08
neutral;79.89
angry;7.23
disgust;0.2
scared;4.53
happy;0.15
sad;17.11
surprised;0.12
neutral;70.66
angry;7.04
disgust;0.24
scared;3.36
happy;0.12
sad;16.81
surprised;0.06
neutral;72.37
angry;5.34
disgust;0.09
scared;5.87
happy;0.11
sad;19.8
surprised;0.12
neutral;68.67
angry;7.56
disgust;0.15
scared;3.24
happy;0.11
sad;17.44
surprised;0.09
neutral;71.42
angry;6.76
disgust;0.23
scared;2.87
happy;0.1
sad;18.72
surprised;0.09
neutral;71.22
angry;5.28
disgust;0.1
scared;3.98
happy;0.13
sad;18.4
surprised;0.09
neutral;72.03
angry;2.85
disgust;0.1
scared;3.12
happy;0.17
sad;13.56
surprised;0.03
neutral;80.18
angry;1.77
disgust;0.22
scared;2.91
happy;0.45
sad;12.59
surprised;0.04
neutral;82.02
angry;3.68
disgust;0.15
scared;2.8
happy;0.32
sad;15.77
surprised;0.08
neutral;77.18
angry;1.75
disgust;0.09
scared;1.88
happy;0.61
sad;10.86
surprised;0.08
neutral;84.73
angry;2.18
disgust;0.18
scared;2.22
happy;0.39
sad;12.92
surprised;0.07
neutral;82.04
angry;2.08
disgust;0.12
scared;2.1
happy;0.16
sad;16.61
surprised;0.03
neutral;78.9
angry;1.38
disgust;0.06
scared;2.38
happy;0.29
sad;11.69
surprised;0.04
neutral;84.16
angry;3.58
disgust;0.11
scared;2.71
happy;0.19
sad;16.71
surprised;0.04
neutral;76.67
angry;3.39
disgust;0.09
scared;2.29
happy;0.12
sad;16.0
surprised;0.04
neutral;78.07
angry;2.28
disgust;0.05
scared;3.03
happy;0.2
sad;15.16
surprised;0.04
neutral;79.23
angry;1.2
disgust;0.1
scared;2.9
happy;0.61
sad;11.94
surprised;0.04
neutral;83.21
angry;2.6
disgust;0.07
scared;2.37
happy;0.22
sad;15.34
surprised;0.04
neutral;79.36
angry;2.9
disgust;0.1
scared;2.61
happy;0.26
sad;14.94
surprised;0.04
neutral;79.15
angry;1.8
disgust;0.05
scared;2.87
happy;0.21
sad;14.14
surprised;0.02
neutral;80.9
angry;1.15
disgust;0.09
scared;1.61
happy;0.14
sad;10.12
surprised;0.02
neutral;86.87
angry;1.7
disgust;0.17
scared;2.0
happy;0.09
sad;11.66
surprised;0.03
neutral;84.35
angry;1.16
disgust;0.42
scared;1.69
happy;0.09
sad;13.23
surprised;0.02
neutral;83.39
angry;0.86
disgust;0.46
scared;0.98
happy;0.14
sad;10.55
surprised;0.03
neutral;86.98
angry;1.0
disgust;0.38
scared;1.9
happy;0.16
sad;9.96
surprised;0.04
neutral;86.55
angry;1.36
disgust;0.41
scared;3.37
happy;0.2
sad;12.54
surprised;0.04
neutral;82.06
angry;1.19
disgust;0.13
scared;2.0
happy;0.08
sad;11.27
surprised;0.03
neutral;85.31
angry;1.11
disgust;0.1
scared;2.03
happy;0.32
sad;10.43
surprised;0.02
neutral;85.99
angry;1.21
disgust;0.17
scared;2.05
happy;0.2
sad;11.3
surprised;0.02
neutral;85.05
angry;1.54
disgust;0.18
scared;3.89
happy;0.13
sad;16.81
surprised;0.02
neutral;77.44
angry;2.93
disgust;0.27
scared;5.18
happy;0.26
sad;17.68
surprised;0.05
neutral;73.64
angry;1.26
disgust;0.16
scared;2.22
happy;0.19
sad;10.64
surprised;0.03
neutral;85.51
angry;2.2
disgust;0.33
scared;2.34
happy;0.16
sad;12.91
surprised;0.04
neutral;82.03
angry;2.85
disgust;0.35
scared;3.0
happy;0.16
sad;16.31
surprised;0.03
neutral;77.31
angry;2.95
disgust;0.21
scared;4.4
happy;0.2
sad;16.97
surprised;0.04
neutral;75.24
angry;2.05
disgust;0.22
scared;5.34
happy;0.31
sad;15.33
surprised;0.07
neutral;76.68
angry;4.64
disgust;0.34
scared;3.41
happy;0.13
sad;23.88
surprised;0.05
neutral;67.56
angry;2.09
disgust;0.16
scared;2.02
happy;0.12
sad;11.28
surprised;0.03
neutral;84.3
angry;2.93
disgust;0.31
scared;1.66
happy;0.15
sad;12.52
surprised;0.03
neutral;82.4
angry;3.82
disgust;0.25
scared;2.19
happy;0.14
sad;14.24
surprised;0.02
neutral;79.33
angry;3.02
disgust;0.29
scared;3.45
happy;0.14
sad;15.71
surprised;0.04
neutral;77.35
angry;2.67
disgust;0.13
scared;2.19
happy;0.13
sad;11.67
surprised;0.02
neutral;83.18
angry;4.77
disgust;0.46
scared;2.19
happy;0.15
sad;16.68
surprised;0.06
neutral;75.69
angry;1.98
disgust;0.18
scared;1.95
happy;0.17
sad;11.75
surprised;0.03
neutral;83.94
angry;2.42
disgust;0.27
scared;2.68
happy;0.19
sad;10.86
surprised;0.02
neutral;83.57
angry;2.74
disgust;0.14
scared;2.4
happy;0.18
sad;11.19
surprised;0.03
neutral;83.32
angry;3.56
disgust;0.26
scared;2.29
happy;0.2
sad;13.7
surprised;0.04
neutral;79.94
angry;1.7
disgust;0.11
scared;1.96
happy;0.17
sad;11.48
surprised;0.04
neutral;84.54
angry;4.1
disgust;0.1
scared;3.78
happy;0.21
sad;16.65
surprised;0.03
neutral;75.12
angry;4.97
disgust;0.19
scared;3.55
happy;0.2
sad;16.84
surprised;0.07
neutral;74.18
angry;6.13
disgust;0.13
scared;2.94
happy;0.27
sad;14.63
surprised;0.06
neutral;75.85
angry;3.71
disgust;0.09
scared;2.95
happy;0.15
sad;16.4
surprised;0.04
neutral;76.66
angry;3.65
disgust;0.13
scared;2.88
happy;0.18
sad;12.95
surprised;0.05
neutral;80.16
angry;2.2
disgust;0.05
scared;2.04
happy;0.15
sad;10.64
surprised;0.06
neutral;84.86
angry;3.06
disgust;0.12
scared;3.58
happy;0.12
sad;19.56
surprised;0.02
neutral;73.54
angry;2.42
disgust;0.1
scared;2.72
happy;0.17
sad;19.79
surprised;0.04
neutral;74.75
angry;3.39
disgust;0.11
scared;2.23
happy;0.13
sad;13.51
surprised;0.05
neutral;80.59
angry;4.11
disgust;0.11
scared;3.07
happy;0.15
sad;12.68
surprised;0.05
neutral;79.84
angry;2.29
disgust;0.05
scared;1.6
happy;0.12
sad;10.14
surprised;0.03
neutral;85.76
angry;4.2
disgust;0.13
scared;2.48
happy;0.1
sad;15.49
surprised;0.04
neutral;77.57
angry;2.37
disgust;0.06
scared;3.13
happy;0.16
sad;16.66
surprised;0.06
neutral;77.55
angry;2.01
disgust;0.15
scared;1.56
happy;0.11
sad;12.82
surprised;0.04
neutral;83.3
angry;3.23
disgust;0.15
scared;2.15
happy;0.14
sad;13.41
surprised;0.03
neutral;80.89
angry;2.11
disgust;0.08
scared;3.1
happy;0.17
sad;14.44
surprised;0.07
neutral;80.04
angry;2.84
disgust;0.11
scared;2.49
happy;0.13
sad;16.93
surprised;0.05
neutral;77.44
angry;2.27
disgust;0.15
scared;2.07
happy;0.11
sad;15.78
surprised;0.03
neutral;79.59
angry;2.57
disgust;0.06
scared;2.47
happy;0.12
sad;14.56
surprised;0.05
neutral;80.15
angry;2.55
disgust;0.11
scared;2.71
happy;0.2
sad;15.53
surprised;0.02
neutral;78.88
angry;1.88
disgust;0.06
scared;2.9
happy;0.14
sad;15.11
surprised;0.03
neutral;79.87
angry;1.71
disgust;0.12
scared;1.89
happy;0.14
sad;10.8
surprised;0.04
neutral;85.29
angry;1.35
disgust;0.35
scared;1.97
happy;0.12
sad;12.45
surprised;0.02
neutral;83.73
angry;1.73
disgust;0.4
scared;2.58
happy;0.18
sad;10.41
surprised;0.05
neutral;84.66
angry;1.01
disgust;0.18
scared;2.35
happy;0.13
sad;10.48
surprised;0.12
neutral;85.72
angry;1.29
disgust;0.07
scared;2.2
happy;0.2
sad;11.52
surprised;0.04
neutral;84.68
angry;1.43
disgust;0.03
scared;2.19
happy;0.17
sad;10.28
surprised;0.05
neutral;85.85
angry;1.11
disgust;0.03
scared;2.01
happy;0.19
sad;10.13
surprised;0.07
neutral;86.46
angry;2.41
disgust;0.06
scared;2.87
happy;0.13
sad;14.35
surprised;0.07
neutral;80.11
angry;2.56
disgust;0.06
scared;2.65
happy;0.22
sad;15.94
surprised;0.05
neutral;78.52
angry;1.77
disgust;0.04
scared;2.39
happy;0.15
sad;11.88
surprised;0.07
neutral;83.7
angry;1.36
disgust;0.04
scared;2.57
happy;0.24
sad;10.95
surprised;0.08
neutral;84.77
angry;2.03
disgust;0.17
scared;1.57
happy;0.19
sad;13.72
surprised;0.06
neutral;82.28
angry;1.55
disgust;0.09
scared;2.22
happy;0.25
sad;14.16
surprised;0.04
neutral;81.69
angry;1.44
disgust;0.04
scared;1.83
happy;0.13
sad;9.51
