Emotions;Percent
scared;2.42
happy;8.39
sad;13.33
surprised;1.04
neutral;71.88
angry;3.81
disgust;1.25
scared;6.19
happy;12.63
sad;16.00
surprised;1.64
neutral;58.47
angry;5.96
disgust;1.54
scared;7.78
happy;14.19
sad;19.25
surprised;2.28
neutral;49.00
angry;4.47
disgust;0.75
scared;6.58
happy;10.06
sad;16.43
surprised;1.19
neutral;60.51
angry;4.22
disgust;1.79
scared;9.15
happy;13.32
sad;22.99
surprised;2.58
neutral;45.95
angry;5.75
disgust;0.83
scared;6.14
happy;17.83
sad;12.70
surprised;3.68
neutral;53.07
angry;5.11
disgust;0.76
scared;8.70
happy;16.31
sad;10.32
surprised;3.81
neutral;54.98
angry;3.96
disgust;1.09
scared;12.62
happy;18.25
sad;10.85
surprised;4.44
neutral;48.78
angry;5.86
disgust;0.49
scared;16.62
happy;20.94
sad;10.28
surprised;5.23
neutral;40.60
angry;4.99
disgust;0.41
scared;13.09
happy;17.94
sad;7.06
surprised;5.77
neutral;50.74
angry;7.49
disgust;0.90
scared;16.04
happy;15.95
sad;8.35
surprised;6.65
neutral;44.62
angry;2.59
disgust;0.11
scared;5.81
happy;10.10
sad;9.61
surprised;1.29
neutral;70.50
angry;8.06
disgust;0.17
scared;12.46
happy;20.47
sad;8.10
surprised;5.76
neutral;44.98
angry;7.29
disgust;0.60
scared;4.81
happy;4.96
sad;15.09
surprised;2.63
neutral;64.62
angry;3.37
disgust;0.14
scared;2.13
happy;3.14
sad;16.11
surprised;0.39
neutral;74.72
angry;5.75
disgust;0.26
scared;4.02
happy;2.93
sad;18.30
surprised;0.45
neutral;68.29
angry;5.42
disgust;0.49
scared;2.62
happy;1.83
sad;17.62
surprised;0.22
neutral;71.79
angry;6.70
disgust;0.13
scared;4.00
happy;3.31
sad;22.06
surprised;0.53
neutral;63.27
angry;6.02
disgust;0.17
scared;4.34
happy;3.01
sad;23.12
surprised;0.94
neutral;62.40
angry;3.01
disgust;0.21
scared;1.93
happy;3.59
sad;17.59
surprised;0.34
neutral;73.33
angry;3.11
disgust;0.28
scared;3.62
happy;2.46
sad;23.58
surprised;0.59
neutral;66.36
angry;4.31
disgust;0.22
scared;3.78
happy;3.70
sad;22.71
surprised;1.18
neutral;64.10
angry;3.81
disgust;0.72
scared;3.20
happy;9.31
sad;44.04
surprised;0.82
neutral;38.09
angry;3.10
disgust;0.18
scared;3.06
happy;4.44
sad;16.03
surprised;0.30
neutral;72.89
angry;3.52
disgust;0.34
scared;1.94
happy;10.85
sad;9.30
surprised;0.44
neutral;73.60
angry;3.52
disgust;0.14
scared;1.56
happy;7.38
sad;9.22
surprised;0.38
neutral;77.79
angry;3.64
disgust;0.43
scared;2.14
happy;6.01
sad;9.87
surprised;1.11
neutral;76.80
angry;3.08
disgust;0.68
scared;1.33
happy;9.20
sad;5.69
surprised;0.92
neutral;79.10
angry;2.22
disgust;0.03
scared;2.98
happy;15.06
sad;4.08
surprised;2.93
neutral;72.70
angry;1.13
disgust;0.01
scared;2.35
happy;7.20
sad;1.31
surprised;2.64
neutral;85.35
angry;1.98
disgust;0.05
scared;4.76
happy;18.82
sad;3.82
surprised;5.11
neutral;65.47
angry;2.10
disgust;0.01
scared;5.57
happy;7.19
sad;3.15
surprised;5.04
neutral;76.94
angry;1.84
disgust;0.02
scared;5.54
happy;4.54
sad;3.65
surprised;2.84
neutral;81.56
angry;2.82
disgust;0.03
scared;9.19
happy;4.74
sad;5.83
surprised;2.66
neutral;74.73
angry;0.91
disgust;0.01
scared;2.10
happy;3.04
sad;2.31
surprised;1.39
neutral;90.24
angry;1.81
disgust;0.06
scared;2.72
happy;4.33
sad;3.47
surprised;2.40
neutral;85.22
angry;3.05
disgust;0.06
scared;4.53
happy;5.33
sad;7.09
surprised;2.57
neutral;77.37
angry;1.44
disgust;0.04
scared;3.24
happy;3.42
sad;3.79
surprised;1.25
neutral;86.82
angry;1.67
disgust;0.09
scared;1.16
happy;1.81
sad;1.53
surprised;0.66
neutral;93.08
angry;1.62
disgust;0.14
scared;1.31
happy;1.24
sad;3.36
surprised;0.29
neutral;92.03
angry;2.03
disgust;0.24
scared;1.33
happy;2.18
sad;4.78
surprised;0.27
neutral;89.18
angry;1.29
disgust;0.11
scared;0.80
happy;1.78
sad;3.00
surprised;0.20
neutral;92.81
angry;1.72
disgust;0.09
scared;0.93
happy;1.21
sad;3.74
surprised;0.17
neutral;92.15
angry;1.51
disgust;0.02
scared;0.65
