Emotions;Percent
scared;16.15
happy;6.07
sad;3.94
surprised;15.39
neutral;54.66
angry;2.18
disgust;0.65
scared;16.78
happy;8.85
sad;12.89
surprised;42.04
neutral;16.62
angry;9.62
disgust;0.08
scared;36.35
happy;18.36
sad;5.66
surprised;4.92
neutral;25.00
angry;4.01
disgust;0.01
scared;16.51
happy;5.05
sad;3.91
surprised;15.05
neutral;55.47
angry;3.01
disgust;0.36
scared;12.04
happy;16.00
sad;9.36
surprised;38.69
neutral;20.54
angry;2.97
disgust;0.62
scared;14.09
happy;11.13
sad;11.66
surprised;30.43
neutral;29.10
angry;3.77
disgust;0.01
scared;16.46
happy;6.37
sad;3.90
surprised;17.91
neutral;51.58
angry;2.34
disgust;0.71
scared;10.21
happy;10.15
sad;9.24
surprised;41.00
neutral;26.36
angry;4.10
disgust;0.00
scared;12.66
happy;4.08
sad;2.92
surprised;27.30
neutral;48.93
angry;3.63
disgust;0.51
scared;5.56
happy;49.61
sad;9.96
surprised;10.46
neutral;20.27
angry;5.87
disgust;0.36
scared;12.26
happy;3.57
sad;12.12
surprised;45.62
neutral;20.20
angry;3.79
disgust;0.01
scared;16.23
happy;5.90
sad;3.65
surprised;16.64
neutral;53.78
angry;3.79
disgust;0.01
scared;16.03
happy;6.03
sad;3.43
surprised;16.40
neutral;54.32
angry;4.29
disgust;0.01
scared;21.24
happy;8.66
sad;5.54
surprised;9.79
neutral;50.47
angry;8.25
disgust;0.01
scared;11.16
happy;18.93
sad;2.99
surprised;5.77
neutral;52.88
angry;7.26
disgust;0.00
scared;15.49
happy;6.01
sad;2.70
surprised;13.01
neutral;55.52
angry;8.10
disgust;0.01
scared;10.45
happy;21.72
sad;2.82
surprised;4.97
neutral;51.93
angry;8.54
disgust;0.00
scared;7.11
happy;27.88
sad;2.92
surprised;4.75
neutral;48.79
angry;5.64
disgust;0.01
scared;17.51
happy;5.86
sad;4.67
surprised;14.72
neutral;51.58
angry;7.52
disgust;0.01
scared;15.02
happy;17.67
sad;4.00
surprised;9.80
neutral;45.99
angry;7.48
disgust;0.01
scared;9.93
happy;19.46
sad;3.74
surprised;7.03
neutral;52.35
angry;4.91
disgust;0.02
scared;17.58
happy;8.24
sad;4.71
surprised;19.28
neutral;45.27
angry;7.60
disgust;0.00
scared;12.18
happy;16.26
sad;3.27
surprised;4.79
neutral;55.90
angry;8.96
disgust;0.01
scared;12.39
happy;19.91
sad;2.84
surprised;5.70
neutral;50.20
angry;5.30
disgust;1.08
scared;10.13
happy;17.28
sad;8.66
surprised;38.63
neutral;18.91
angry;4.92
disgust;1.01
scared;7.20
happy;17.24
sad;9.71
surprised;40.75
neutral;19.18
angry;6.89
disgust;2.87
scared;7.33
happy;17.10
sad;12.70
surprised;14.02
neutral;39.10
angry;9.90
disgust;0.56
scared;11.42
happy;15.94
sad;15.08
surprised;16.90
neutral;30.21
angry;6.23
