angry;disgust;scared;happy;sad;surprised;neutral
9.15;0.12;7.38;3.37;28.15;0.26;51.57
11.04;0.11;7.45;2.7;19.86;0.28;58.56
9.61;0.08;6.57;2.47;19.94;0.26;61.08
9.47;0.04;6.34;3.85;26.66;0.37;53.28
12.75;0.13;8.94;2.44;23.07;0.35;52.33
9.69;0.18;14.1;1.02;18.85;0.55;55.61
12.7;0.04;6.86;3.19;21.28;0.34;55.59
10.41;0.09;9.14;2.61;21.87;0.31;55.57
11.16;0.16;10.31;1.96;22.08;0.49;53.86
12.41;0.07;6.59;2.39;23.65;0.31;54.58
9.27;0.05;6.63;2.12;23.61;0.32;58.0
12.02;0.04;6.16;1.67;24.62;0.27;55.21
12.08;0.07;6.77;1.37;24.88;0.24;54.6
9.92;0.11;8.65;1.51;24.04;0.4;55.38
10.24;0.1;8.74;1.23;25.74;0.22;53.73
9.76;0.19;7.99;2.76;25.87;0.37;53.07
11.39;0.14;8.47;1.24;24.21;0.26;54.28
10.26;0.06;6.69;0.97;24.13;0.26;57.64
11.05;0.16;7.38;2.22;22.89;0.31;56.0
8.49;0.07;6.78;1.12;24.45;0.22;58.87
8.18;0.06;7.22;2.03;22.15;0.32;60.05
9.1;0.06;6.55;1.47;22.66;0.4;59.77
7.32;0.18;8.01;0.93;22.34;0.25;60.97
9.01;0.15;9.08;2.49;22.84;0.32;56.1
10.39;0.18;10.94;1.95;25.91;0.37;50.25
15.72;0.24;10.99;1.33;25.11;0.39;46.21
12.22;0.14;7.15;1.16;31.43;0.19;47.72
10.7;0.06;5.24;1.79;23.72;0.16;58.34
7.11;0.1;5.55;1.82;24.55;0.19;60.69
9.23;0.14;7.24;2.1;28.42;0.21;52.66
10.72;0.13;7.26;0.92;34.05;0.16;46.77
8.29;0.23;7.29;1.1;27.82;0.21;55.06
9.44;0.24;7.11;1.67;26.59;0.22;54.74
12.88;0.18;6.49;0.56;29.97;0.19;49.73
11.38;0.22;5.92;0.99;23.0;0.24;58.25
10.87;0.11;7.09;0.79;27.67;0.23;53.24
10.71;0.22;8.92;1.04;26.89;0.28;51.92
13.74;0.05;8.23;1.19;27.71;0.25;48.83
15.86;0.1;9.06;0.87;26.84;0.22;47.04
4.08;0.01;9.83;6.42;4.74;40.14;34.78
13.59;0.09;8.38;0.81;23.66;0.19;53.27
13.56;0.13;7.27;1.55;24.18;0.24;53.07
12.44;0.08;8.04;1.44;27.17;0.21;50.62
11.5;0.13;8.47;1.23;32.07;0.22;46.38
10.51;0.15;7.07;1.18;23.72;0.22;57.16
12.98;0.11;9.47;1.51;28.49;0.25;47.18
10.14;0.13;6.31;1.58;23.0;0.2;58.65
11.51;0.1;6.94;0.79;26.11;0.18;54.36
10.32;0.06;6.57;2.29;20.03;0.2;60.53
11.04;0.18;7.86;1.33;27.56;0.24;51.78
9.15;0.2;9.86;2.14;23.72;0.27;54.66
13.66;0.09;9.65;1.7;23.45;0.17;51.29
10.59;0.21;7.68;1.63;23.52;0.2;56.16
14.12;0.11;7.68;1.23;30.4;0.21;46.26
9.57;0.15;9.08;1.48;24.89;0.39;54.44
12.23;0.09;7.3;1.15;24.36;0.16;54.71
8.84;0.12;5.89;1.04;22.3;0.27;61.54
15.92;0.07;8.45;0.94;26.6;0.19;47.83
11.32;0.11;7.64;0.97;23.66;0.23;56.07
9.65;0.12;6.79;1.25;24.06;0.22;57.9
8.9;0.16;7.91;1.17;23.95;0.24;57.67
11.9;0.16;9.51;1.18;27.84;0.24;49.17
10.82;0.2;10.04;1.83;23.91;0.37;52.83
11.38;0.09;7.0;0.9;22.24;0.21;58.18
11.87;0.08;6.51;0.67;25.27;0.19;55.42
14.2;0.48;9.85;1.94;23.74;0.35;49.44
16.14;0.37;11.45;1.38;26.71;0.32;43.64
12.44;0.1;8.95;1.65;27.61;0.34;48.9
12.9;0.13;7.35;1.37;26.49;0.24;51.53
12.27;0.17;6.95;0.65;25.73;0.18;54.06
10.52;0.27;7.05;0.89;27.09;0.29;53.89
9.36;0.12;7.04;0.6;23.45;0.31;59.12
8.84;0.18;5.96;1.08;24.2;0.27;59.47
7.24;0.06;6.64;0.85;24.51;0.24;60.47
10.15;0.09;9.68;1.19;30.34;0.2;48.35
9.17;0.07;7.16;1.1;24.16;0.16;58.18
12.23;0.05;9.04;1.5;29.05;0.23;47.9
10.96;0.08;9.29;1.92;28.25;0.23;49.28
14.45;0.09;7.75;0.77;28.85;0.21;47.88
12.19;0.19;8.81;1.03;27.43;0.21;50.14
10.12;0.07;6.31;1.1;29.68;0.16;52.55
12.52;0.08;8.21;1.56;29.13;0.25;48.26
10.8;0.16;9.45;1.61;25.58;0.25;52.14
11.62;0.14;9.9;1.21;30.1;0.23;46.79
15.42;0.14;7.94;0.7;24.61;0.21;50.98
16.9;0.14;10.15;0.83;26.99;0.27;44.72
12.73;0.1;8.19;1.09;26.32;0.31;51.26
14.67;0.13;7.66;1.24;27.76;0.25;48.3
7.92;0.11;6.77;0.9;26.07;0.23;58.01
11.34;0.07;7.87;0.74;25.71;0.18;54.08
12.17;0.09;8.09;1.12;23.25;0.25;55.02
11.56;0.22;10.97;1.45;25.27;0.35;50.18
14.34;0.14;9.4;0.41;28.36;0.24;47.11
13.61;0.13;9.04;1.14;28.38;0.25;47.44
13.52;0.09;5.54;1.07;30.74;0.21;48.82
20.4;0.09;7.72;1.36;34.2;0.2;36.03
11.78;0.1;6.92;0.97;33.29;0.29;46.64
15.16;0.28;7.19;0.94;30.11;0.19;46.14
18.15;0.31;10.95;1.67;27.55;0.34;41.02
10.84;0.3;8.51;1.23;33.54;0.2;45.38
13.39;0.27;7.94;1.66;28.38;0.32;48.03
11.85;0.3;8.41;1.27;27.77;0.27;50.12
12.55;0.48;8.41;1.12;28.15;0.28;49.01
9.99;0.15;8.95;2.03;30.51;0.34;48.03
11.2;0.21;7.82;0.67;28.27;0.21;51.63
10.28;0.12;6.42;1.19;19.93;0.38;61.68
8.74;0.08;7.52;1.29;23.11;0.29;58.98
11.07;0.11;7.38;1.35;30.1;0.17;49.81
10.21;0.2;8.83;1.75;22.5;0.27;56.24
8.92;0.14;8.11;1.51;27.11;0.34;53.88
9.14;0.19;7.02;0.86;25.61;0.22;56.96
11.6;0.09;7.75;0.94;21.34;0.26;58.02
12.32;0.12;7.14;0.92;26.74;0.26;52.51
12.04;0.1;6.21;1.02;20.4;0.27;59.96
13.97;0.07;8.9;0.93;23.98;0.23;51.92
13.24;0.1;8.55;0.92;23.28;0.31;53.6
12.58;0.17;9.21;0.92;24.57;0.28;52.27
11.71;0.2;8.11;1.14;23.2;0.27;55.37
15.73;0.13;7.65;0.86;26.45;0.27;48.92
10.12;0.16;8.59;0.71;23.58;0.27;56.56
12.38;0.15;7.78;0.84;28.12;0.26;50.47
13.91;0.13;8.64;0.9;27.51;0.26;48.65
11.6;0.24;7.79;0.98;22.21;0.32;56.86
15.23;0.15;8.94;0.77;28.26;0.24;46.4
11.01;0.08;9.94;1.61;29.53;0.2;47.63
11.46;0.15;9.86;2.08;29.64;0.31;46.5
13.9;0.13;8.84;1.04;25.39;0.23;50.47
11.74;0.17;9.08;1.07;25.36;0.32;52.26
12.0;0.15;6.75;0.97;26.72;0.21;53.2
12.27;0.07;8.05;0.94;21.47;0.19;57.01
13.18;0.1;8.07;1.16;26.28;0.29;50.92
11.6;0.11;6.97;1.58;24.68;0.24;54.82
7.91;0.07;5.58;0.97;20.35;0.2;64.92
7.48;0.1;5.94;0.91;20.56;0.23;64.78
9.26;0.13;6.12;1.1;25.49;0.21;57.69
9.47;0.1;6.4;0.53;28.92;0.25;54.33
8.65;0.08;6.68;1.22;19.99;0.28;63.08
8.46;0.09;6.19;1.85;19.13;0.27;64.02
9.52;0.05;6.78;3.25;21.68;0.32;58.4
15.04;0.1;7.78;1.08;18.61;0.32;57.08
12.52;0.16;10.75;0.9;14.69;0.45;60.53
13.05;0.06;7.06;1.3;17.47;0.26;60.8
12.7;0.1;6.68;2.22;25.47;0.22;52.61
11.37;0.04;6.13;1.62;20.12;0.23;60.51
12.67;0.05;6.76;1.68;17.6;0.27;60.98
11.11;0.02;7.79;2.25;26.05;0.29;52.48
14.4;0.04;8.27;1.94;23.75;0.32;51.29
12.09;0.05;5.9;1.06;18.07;0.23;62.6
11.75;0.05;5.72;1.36;22.36;0.2;58.57
14.32;0.1;7.81;1.5;24.08;0.3;51.89
11.16;0.08;8.37;1.37;22.68;0.32;56.02
11.33;0.09;11.53;2.28;24.15;0.41;50.2
10.9;0.24;9.87;2.32;22.54;0.36;53.76
10.75;0.09;8.48;2.49;22.86;0.27;55.06
11.41;0.15;12.03;3.47;23.32;0.41;49.22
11.99;0.22;11.29;2.9;18.83;0.46;54.31
3.02;0.02;11.39;4.7;6.38;32.02;42.47
9.39;0.06;8.41;1.21;26.88;0.28;53.77
9.96;0.14;7.13;1.4;21.62;0.25;59.51
12.12;0.07;7.5;1.69;20.05;0.22;58.34
13.14;0.09;6.97;1.21;23.03;0.23;55.34
11.22;0.1;8.62;1.37;22.25;0.28;56.14
9.73;0.11;7.39;1.02;25.86;0.2;55.7
16.57;0.13;8.56;1.15;25.86;0.31;47.42
9.7;0.16;6.79;0.92;24.57;0.23;57.63
15.13;0.08;9.15;0.8;25.6;0.23;49.0
10.57;0.06;8.15;1.59;24.74;0.28;54.61
10.12;0.08;9.25;3.02;27.54;0.39;49.59
8.38;0.1;8.04;1.71;25.83;0.24;55.7
8.94;0.17;8.63;2.25;23.09;0.31;56.61
10.15;0.1;8.37;0.95;23.47;0.24;56.71
10.14;0.16;7.03;1.38;25.26;0.22;55.81
8.92;0.13;6.72;1.91;22.93;0.23;59.16
7.42;0.13;7.78;1.52;24.37;0.34;58.44
9.31;0.09;5.63;1.03;26.02;0.16;57.76
11.31;0.04;6.57;1.85;28.3;0.17;51.77
4.12;0.01;8.03;5.36;3.57;43.92;34.98
11.16;0.13;7.72;1.63;29.7;0.2;49.45
13.29;0.23;8.13;1.16;23.87;0.21;53.11
12.62;0.21;9.6;1.17;25.03;0.25;51.12
16.8;0.24;6.52;1.05;29.26;0.18;45.96
15.71;0.1;5.73;0.95;24.68;0.21;52.63
12.82;0.06;6.59;1.35;28.83;0.27;50.08
9.56;0.1;6.47;1.17;25.23;0.2;57.26
10.45;0.05;6.15;1.25;24.66;0.22;57.22
14.82;0.04;6.82;0.95;29.99;0.24;47.13
13.28;0.13;5.75;0.69;23.5;0.22;56.43
12.19;0.09;6.79;0.58;27.49;0.15;52.7
9.73;0.1;6.2;3.48;29.04;0.26;51.19
12.11;0.1;5.79;0.84;23.65;0.23;57.27
13.12;0.09;5.78;0.64;18.48;0.22;61.68
10.7;0.13;6.89;0.72;23.43;0.23;57.9
14.07;0.17;8.23;0.78;26.03;0.3;50.42
9.21;0.06;6.87;1.71;28.02;0.24;53.89
11.81;0.12;6.67;1.33;22.94;0.17;56.96
12.23;0.22;8.08;1.03;21.77;0.25;56.42
10.66;0.13;6.53;0.66;26.02;0.2;55.79
10.7;0.1;7.4;2.1;32.51;0.21;46.98
11.39;0.11;8.32;2.58;26.96;0.25;50.4
13.95;0.06;7.1;1.69;28.16;0.23;48.81
13.11;0.04;6.96;1.94;32.05;0.22;45.67
11.96;0.08;7.49;2.22;31.48;0.23;46.54
14.96;0.36;7.6;1.4;27.55;0.21;47.93
11.73;0.05;6.26;1.15;28.62;0.19;52.01
11.64;0.03;7.58;1.5;30.36;0.24;48.64
12.83;0.04;7.59;1.51;32.31;0.22;45.5
11.34;0.12;7.11;1.7;28.7;0.19;50.84
12.25;0.09;8.16;0.71;33.08;0.16;45.55
9.81;0.16;6.02;0.78;24.82;0.18;58.22
10.39;0.05;6.33;0.82;28.35;0.16;53.9
11.66;0.07;6.38;0.96;25.33;0.18;55.41
11.02;0.12;7.8;1.65;36.18;0.17;43.07
9.22;0.07;6.19;0.95;26.84;0.14;56.58
13.22;0.11;7.42;2.09;35.33;0.19;41.65
13.03;0.06;7.25;1.64;29.8;0.21;48.01
10.62;0.06;6.8;1.91;31.92;0.17;48.52
9.86;0.17;6.7;0.56;28.26;0.21;54.24
9.97;0.08;7.45;1.18;29.35;0.24;51.73
9.83;0.12;6.56;0.63;18.82;0.18;63.87
12.9;0.24;7.21;0.49;31.97;0.14;47.05
