angry;disgust;scared;happy;sad;surprised;neutral
6.65;8.92;20.58;25.89;8.0;15.56;14.4
9.3;20.2;22.46;19.62;7.16;8.01;13.25
9.83;10.6;20.89;25.71;6.66;11.84;14.46
7.3;6.77;16.82;35.35;5.38;9.34;19.05
9.34;9.68;29.07;24.48;6.43;5.12;15.87
10.37;0.03;24.67;8.05;6.39;17.02;33.46
3.43;0.01;16.59;6.96;5.98;10.7;56.33
7.23;1.06;16.3;42.86;4.87;4.1;23.57
4.33;0.02;21.34;5.11;5.26;25.64;38.3
13.56;0.59;7.53;25.17;8.44;19.72;24.99
6.09;0.43;8.09;17.94;12.19;38.74;16.52
5.46;0.01;12.34;10.2;4.82;14.09;53.07
12.68;1.97;3.71;39.43;10.91;5.53;25.77
10.8;0.16;8.16;19.69;10.86;31.71;18.62
18.74;2.12;23.11;26.17;13.92;4.11;11.84
17.95;3.01;19.89;30.32;11.93;4.99;11.91
16.0;4.69;11.09;45.72;9.0;3.44;10.05
4.15;0.0;21.71;5.35;4.35;15.18;49.26
17.25;2.74;18.88;27.14;14.77;5.01;14.22
19.49;2.82;22.08;17.54;19.77;4.49;13.81
19.45;3.24;24.36;11.49;23.86;4.7;12.91
4.55;0.01;16.59;5.47;4.15;27.76;41.46
32.46;1.78;1.2;48.65;3.99;1.84;10.08
11.82;2.19;21.17;16.39;21.29;3.51;23.64
11.54;1.88;19.07;14.11;24.32;3.0;26.07
13.38;3.07;25.39;13.3;21.15;3.1;20.61
13.51;1.35;18.5;22.33;17.3;2.95;24.07
18.06;2.64;24.08;8.18;15.06;2.98;29.0
10.55;3.41;23.29;11.73;12.57;2.58;35.86
16.98;3.95;15.04;9.69;13.43;1.35;39.57
10.49;6.89;14.04;11.12;10.38;1.9;45.18
8.65;2.51;16.73;7.07;9.76;1.46;53.82
10.97;3.55;16.52;4.4;8.07;1.19;55.3
17.06;0.1;16.03;14.84;9.46;12.51;29.99
5.37;1.18;11.23;2.7;7.75;0.84;70.93
6.26;3.13;9.79;4.04;6.89;0.83;69.06
8.17;3.01;8.97;4.98;6.33;0.94;67.6
5.13;1.56;8.23;5.5;7.08;0.82;71.69
5.96;1.02;9.73;4.69;7.41;0.87;70.33
6.17;1.07;9.2;4.59;6.14;1.0;71.83
8.07;1.61;10.61;5.55;7.17;1.06;65.92
3.72;0.3;6.72;5.27;4.61;0.67;78.71
4.84;0.8;11.92;6.38;8.3;1.23;66.53
5.35;0.29;8.69;4.57;5.37;0.88;74.85
6.21;1.88;13.33;5.31;9.72;1.11;62.44
4.05;1.01;9.46;5.71;7.7;0.94;71.13
6.85;2.97;12.39;5.61;10.4;1.33;60.44
6.2;1.21;11.13;6.48;8.62;0.84;65.52
7.87;2.23;11.68;7.44;10.15;1.28;59.34
2.79;0.02;14.03;5.35;5.97;27.81;44.04
5.42;0.52;8.99;5.86;8.6;0.67;69.95
9.78;3.44;8.45;6.33;12.07;1.25;58.67
4.49;1.67;11.08;8.33;7.43;1.16;65.84
7.68;1.52;10.37;9.22;7.25;0.64;63.33
4.54;0.69;9.49;6.66;8.22;0.61;69.79
7.59;2.12;8.69;10.11;11.95;0.88;58.66
6.53;1.44;8.74;4.71;6.84;1.11;70.62
5.71;2.44;9.41;5.97;8.67;0.93;66.87
6.03;1.03;9.43;7.97;7.25;0.76;67.53
10.16;1.37;10.2;7.1;9.18;0.67;61.33
9.24;0.73;8.49;7.18;9.19;0.78;64.39
8.04;1.05;8.71;8.62;7.95;0.81;64.83
6.14;1.26;7.24;6.57;11.63;0.56;66.6
13.02;0.81;26.26;15.45;13.46;13.24;17.77
7.15;1.13;7.07;6.34;10.97;0.84;66.51
30.18;2.53;9.29;7.66;12.68;1.0;36.67
32.48;5.96;13.87;4.7;10.01;0.63;32.34
27.77;2.61;20.56;1.47;20.62;1.97;25.0
34.95;6.45;20.1;4.46;15.49;1.78;16.78
23.52;2.24;1.58;57.05;3.81;3.88;7.91
33.69;10.27;19.76;3.04;19.98;1.62;11.64
41.04;12.37;19.36;2.31;14.17;2.3;8.45
30.51;14.33;24.39;3.63;15.86;2.2;9.06
24.85;19.39;20.23;2.45;18.06;3.02;12.01
21.01;33.92;16.8;3.66;13.28;2.82;8.52
15.08;26.43;19.81;4.72;19.6;2.47;11.88
16.05;8.53;28.98;7.16;20.12;3.34;15.82
14.23;11.74;26.77;10.6;19.68;4.19;12.78
18.29;0.31;18.49;12.87;16.18;9.93;23.92
9.59;18.27;29.71;7.48;19.7;5.47;9.78
12.38;7.7;19.69;2.97;44.58;0.89;11.78
22.32;5.85;2.43;41.77;6.24;11.53;9.87
10.1;2.09;5.96;45.18;13.77;9.02;13.88
3.89;0.03;12.76;11.4;7.99;29.66;34.27
3.05;0.03;12.24;14.62;7.14;16.65;46.26
9.07;0.83;43.35;11.12;17.28;5.69;12.65
9.54;1.22;47.15;10.52;13.71;5.56;12.3
3.51;0.02;12.06;15.77;6.55;10.64;51.45
8.46;1.4;46.05;9.43;16.08;7.68;10.9
7.68;4.54;43.81;12.49;15.01;7.5;8.99
11.87;3.45;47.74;7.83;14.8;5.26;9.05
10.14;2.69;44.92;11.19;14.51;6.39;10.16
7.27;1.39;47.47;15.82;13.19;6.42;8.44
9.64;3.06;50.34;4.96;18.11;4.79;9.1
10.42;4.84;49.01;6.56;16.36;4.36;8.44
7.72;3.68;49.57;12.88;13.16;5.24;7.77
9.23;0.95;52.59;7.77;17.2;4.65;7.61
8.31;2.45;47.55;12.54;14.01;5.19;9.95
8.62;2.86;48.57;12.44;12.02;6.21;9.28
8.53;4.88;54.98;7.46;12.12;4.75;7.28
12.45;3.57;50.69;8.89;11.89;4.92;7.6
8.84;1.72;52.16;8.15;14.58;5.99;8.55
8.64;4.89;51.08;11.22;10.7;5.91;7.55
10.11;5.06;44.48;12.07;15.0;6.73;6.55
6.79;5.9;46.36;14.21;10.59;8.37;7.77
8.25;4.89;44.24;10.95;13.46;7.75;10.47
5.39;6.33;40.37;17.27;11.83;8.51;10.29
5.66;9.61;42.72;9.8;14.39;9.59;8.24
18.77;1.13;5.29;38.82;10.85;10.12;15.02
23.43;1.16;4.2;42.3;9.14;8.65;11.13
23.09;3.43;2.37;51.06;5.13;6.06;8.85
29.97;3.18;2.64;47.75;4.76;4.13;7.58
30.22;1.23;1.9;50.72;5.21;4.68;6.04
25.81;1.73;1.95;54.71;4.92;3.89;6.99
3.79;0.23;12.22;9.16;5.67;51.98;16.95
3.84;0.27;10.28;10.8;7.74;47.46;19.6
10.12;6.31;31.46;7.11;27.98;6.94;10.07
3.29;0.04;11.93;5.57;6.46;36.84;35.88
2.6;0.06;12.21;6.64;8.85;35.37;34.28
2.66;0.22;11.54;9.25;10.19;34.78;31.36
4.44;0.1;14.42;8.37;11.21;23.89;37.58
9.26;7.96;34.06;8.11;22.87;6.13;11.61
3.03;0.38;13.61;10.61;13.56;25.6;33.21
5.15;0.33;11.32;12.07;15.41;25.85;29.86
3.68;0.28;11.17;11.88;11.78;28.55;32.65
9.79;8.02;35.84;5.37;26.42;4.74;9.82
3.5;0.76;8.42;10.43;18.07;23.13;35.7
3.7;0.86;10.04;10.71;15.59;30.05;29.05
3.67;1.02;10.12;10.04;21.06;18.0;36.08
4.73;1.26;10.24;15.07;21.18;18.12;29.41
5.23;0.6;9.93;14.42;19.79;18.47;31.56
4.28;0.18;9.69;15.2;4.92;50.37;15.36
5.03;0.3;9.68;18.63;5.29;48.09;12.98
11.07;4.7;35.23;5.16;25.0;5.1;13.73
9.61;6.8;34.02;3.45;27.69;4.57;13.85
4.77;0.1;9.38;12.68;5.1;53.09;14.89
5.85;1.71;10.55;17.22;20.3;20.32;24.06
18.85;3.71;1.38;63.57;3.72;3.55;5.21
34.93;3.06;5.55;31.89;5.6;13.75;5.22
3.68;0.03;9.52;12.59;4.08;52.14;17.95
25.2;4.1;1.18;57.11;2.89;2.94;6.57
5.19;0.87;10.81;21.41;15.63;16.06;30.03
2.68;0.13;10.19;14.77;5.93;51.75;14.55
3.5;0.13;10.56;12.85;5.95;47.81;19.21
8.77;3.75;31.21;9.54;23.34;6.79;16.6
9.6;2.55;32.26;9.83;23.77;6.34;15.65
7.15;1.67;11.04;18.87;24.46;14.18;22.63
8.06;6.56;32.98;7.4;22.81;7.6;14.59
3.5;0.12;12.87;16.27;7.13;38.63;21.48
4.42;0.08;14.91;14.45;7.88;34.89;23.38
11.43;4.11;33.62;4.9;26.37;4.25;15.31
3.65;0.12;12.78;15.85;7.31;40.54;19.76
10.68;6.72;28.49;5.57;28.87;3.86;15.82
3.6;0.08;13.59;13.01;5.65;43.84;20.24
2.91;0.08;10.05;13.77;5.35;49.09;18.76
8.23;0.11;9.2;11.54;7.08;43.0;20.84
2.84;0.11;12.27;10.83;5.9;47.72;20.33
3.07;0.1;14.07;10.49;6.6;43.3;22.36
9.26;3.08;36.52;4.69;27.71;4.7;14.04
3.82;0.14;13.27;10.31;7.19;40.99;24.28
4.2;0.16;11.47;10.84;7.1;43.94;22.29
11.9;5.61;35.33;3.72;26.07;4.31;13.06
11.61;3.76;36.71;3.44;29.69;3.74;11.05
8.42;5.25;34.93;4.91;25.37;6.45;14.67
11.22;3.42;37.39;4.96;26.54;3.89;12.57
9.16;3.89;37.4;6.26;24.41;5.09;13.79
11.96;4.41;36.97;3.31;28.27;3.38;11.7
12.07;4.49;34.13;4.75;27.05;4.41;13.11
9.39;0.55;7.02;42.86;11.89;12.19;16.11
7.37;3.6;9.11;20.85;19.58;21.23;18.26
9.52;4.08;38.84;6.02;22.25;5.52;13.77
9.44;5.29;36.72;8.71;22.31;5.91;11.62
5.73;0.95;9.86;23.27;22.72;13.83;23.64
11.76;3.6;37.68;4.61;24.05;5.28;13.02
8.92;0.12;7.5;12.95;6.47;42.58;21.46
8.35;6.31;34.64;7.7;24.24;6.35;12.41
9.82;4.97;38.42;5.69;22.87;5.39;12.86
6.53;1.07;9.58;37.76;14.95;11.71;18.39
7.19;0.21;9.1;12.44;6.54;42.66;21.86
11.87;4.41;33.71;6.71;25.2;5.82;12.28
6.62;2.85;8.96;18.02;17.75;23.85;21.96
6.7;0.15;7.87;10.71;5.26;52.42;16.89
8.32;4.31;9.64;17.78;21.23;21.47;17.25
10.79;0.18;7.73;15.19;6.96;40.66;18.5
11.13;3.83;32.48;9.68;22.03;7.29;13.56
10.3;2.51;33.99;7.84;20.11;9.52;15.72
5.8;2.73;9.2;16.32;16.58;22.86;26.52
6.99;3.65;7.02;18.61;17.25;27.51;18.97
9.42;3.58;32.22;12.51;17.36;8.61;16.29
5.58;3.25;11.11;17.56;24.07;17.48;20.95
7.99;0.86;6.42;50.27;12.04;11.09;11.34
9.34;3.92;35.31;10.04;17.96;9.26;14.18
6.31;2.43;7.74;19.34;22.01;20.03;22.13
7.55;0.92;7.57;52.45;9.97;9.55;11.99
6.72;0.79;8.37;52.31;11.63;10.64;9.53
6.44;4.01;9.01;19.6;17.68;22.32;20.93
7.12;2.24;8.68;24.46;17.33;20.11;20.07
5.63;0.09;7.64;9.71;5.61;50.33;20.99
12.08;4.1;32.34;7.74;21.79;6.14;15.82
7.5;4.29;7.4;24.65;17.78;19.31;19.07
9.16;2.82;36.84;5.33;25.78;5.06;15.0
5.65;0.09;6.25;9.71;4.59;58.29;15.42
7.66;0.7;6.95;40.03;13.74;14.96;15.96
4.11;0.04;13.89;4.79;7.62;18.17;51.37
3.56;0.01;15.79;3.98;5.22;24.89;46.54
6.11;2.7;9.19;19.7;19.28;20.65;22.38
6.7;2.23;8.72;23.44;22.68;19.16;17.08
9.4;5.36;38.29;5.28;23.6;4.28;13.79
6.79;1.66;8.4;24.96;25.04;15.35;17.79
5.98;1.76;7.83;28.33;22.53;16.74;16.83
6.02;1.92;9.09;23.27;24.17;17.65;17.88
8.0;2.93;35.61;5.9;25.84;5.27;16.45
10.42;2.96;34.16;6.62;23.36;5.5;16.98
5.47;1.21;6.64;24.82;27.98;18.4;15.47
12.65;8.05;29.51;8.85;18.75;6.64;15.54
13.16;4.88;32.72;6.77;22.17;5.72;14.56
12.26;5.49;29.93;12.94;17.82;7.14;14.42
13.51;3.88;32.23;10.22;18.33;8.11;13.71
12.77;5.34;32.45;7.08;19.17;8.14;15.05
16.01;0.59;6.59;41.22;11.34;9.23;15.03
12.0;4.33;27.56;11.44;22.37;5.31;16.99
10.91;4.05;29.88;12.44;19.73;7.07;15.92
10.62;5.47;28.59;10.96;20.23;7.16;16.96
9.98;6.48;30.25;11.0;22.01;6.03;14.25
9.78;5.96;29.78;10.2;24.15;5.43;14.69
15.35;12.25;31.47;5.95;22.27;3.8;8.92
11.03;19.47;32.87;6.23;19.77;3.77;6.85
9.77;11.85;35.99;7.18;21.39;4.87;8.95
4.72;0.73;12.05;15.39;21.93;16.83;28.35
12.02;12.81;29.73;9.31;21.22;5.28;9.63
10.1;6.8;29.35;6.16;30.05;4.2;13.35
10.63;5.27;29.02;4.99;31.09;4.28;14.72
3.26;1.82;12.46;16.72;25.12;20.34;20.29
4.41;1.02;11.79;15.46;25.64;15.14;26.56
3.64;0.59;10.01;17.77;19.94;17.31;30.74
4.25;0.49;12.99;17.77;21.69;15.11;27.69
4.29;1.02;13.81;22.31;20.29;12.49;25.79
9.96;6.96;31.09;6.48;26.66;4.37;14.47
12.25;11.54;31.41;7.39;20.76;4.44;12.21
12.82;12.39;34.96;6.38;19.47;4.56;9.42
11.62;8.79;34.67;5.32;24.26;4.14;11.2
11.4;1.19;4.15;46.54;9.34;15.51;11.88
13.95;1.1;4.48;41.7;8.5;18.65;11.62
3.4;0.24;14.57;12.6;12.46;19.42;37.3
3.73;0.05;11.44;9.07;8.22;10.68;56.81
11.44;0.57;5.24;50.22;9.44;12.11;10.99
9.63;0.55;7.48;48.34;11.82;9.29;12.88
10.43;0.67;6.99;41.27;12.03;11.57;17.04
11.21;5.44;28.19;6.38;28.91;4.21;15.66
4.86;0.02;13.59;8.05;4.03;21.3;48.15
4.02;0.07;12.88;9.5;11.6;17.46;44.47
8.6;3.92;25.42;8.32;26.58;4.77;22.39
11.56;2.02;35.74;8.77;20.36;7.94;13.62
8.95;1.88;29.67;5.11;25.8;5.87;22.72
3.45;0.01;9.22;5.25;3.72;26.82;51.54
3.71;0.0;12.27;4.24;2.87;24.13;52.77
10.58;2.16;24.17;8.78;26.49;5.48;22.35
10.22;1.25;25.46;8.04;27.32;6.78;20.94
6.95;1.13;21.32;9.28;28.65;4.68;27.99
9.36;1.38;24.99;9.84;28.85;4.8;20.78
8.68;0.89;26.89;8.09;26.43;4.87;24.13
14.58;1.61;23.47;9.79;25.59;2.94;22.02
10.56;1.08;19.72;9.2;19.79;4.33;35.32
10.23;1.01;17.3;5.29;26.72;3.33;36.12
9.84;0.74;19.37;7.94;27.75;2.03;32.33
14.62;1.02;17.49;5.87;23.85;2.71;34.43
11.02;0.64;19.51;3.52;32.15;3.29;29.88
11.67;0.49;23.42;4.33;29.76;2.39;27.93
9.69;0.64;19.84;4.34;28.52;2.42;34.56
10.95;1.09;19.16;6.58;25.41;3.84;32.97
10.3;0.39;17.82;5.42;32.11;2.12;31.84
8.45;0.73;16.63;5.24;36.83;1.43;30.69
8.48;0.68;28.35;6.22;31.44;3.36;21.47
8.75;0.59;22.71;8.66;31.95;1.73;25.61
9.22;0.52;20.62;4.76;32.1;2.04;30.75
8.37;0.51;29.87;6.53;29.92;3.18;21.64
6.74;0.44;36.82;7.43;23.98;7.04;17.55
5.12;0.03;9.59;8.98;5.24;32.79;38.25
5.45;0.03;10.52;9.11;5.93;29.1;39.86
21.27;0.01;13.65;32.25;8.48;4.96;19.37
5.73;0.04;11.77;8.08;7.42;28.22;38.74
5.87;0.05;10.72;7.86;6.25;31.15;38.1
4.55;0.04;10.94;10.07;6.45;28.1;39.86
5.58;0.04;11.64;8.18;6.73;29.08;38.75
5.23;0.04;9.99;10.0;6.7;29.1;38.93
4.5;0.04;9.72;9.62;6.38;27.9;41.84
5.2;0.04;9.97;10.62;6.48;28.81;38.87
4.83;0.03;10.53;8.74;6.26;27.42;42.19
4.51;0.03;11.81;7.66;5.59;28.69;41.7
6.33;0.02;9.04;6.15;5.15;55.01;18.3
5.9;0.03;8.14;6.41;5.37;56.43;17.72
4.86;0.02;14.52;6.34;5.0;26.42;42.84
8.72;1.9;46.14;13.44;15.0;5.16;9.63
31.28;1.33;3.48;38.74;7.27;4.71;13.19
4.27;0.01;11.66;9.19;5.21;23.08;46.57
3.31;0.02;10.44;12.44;5.26;24.21;44.33
3.45;0.01;15.05;10.83;6.64;14.63;49.39
3.49;0.01;14.35;8.98;5.99;16.46;50.72
14.44;2.09;30.6;13.19;24.11;2.82;12.75
9.88;1.18;28.78;16.2;23.64;3.69;16.63
9.52;1.53;33.58;11.18;31.81;2.75;9.62
3.9;0.02;12.35;7.35;5.86;22.46;48.05
16.18;3.4;27.71;13.63;26.89;1.67;10.52
17.78;3.71;30.53;13.21;23.05;1.4;10.33
13.09;3.89;25.88;16.4;29.02;1.69;10.03
12.68;4.7;28.74;12.58;31.07;1.29;8.95
21.22;2.81;24.16;8.77;33.06;1.05;8.93
19.22;5.13;27.91;7.21;29.67;0.92;9.95
16.03;6.13;22.51;9.95;30.71;1.66;13.01
19.82;7.98;23.44;6.82;29.01;1.17;11.77
15.93;3.87;28.79;5.38;33.65;1.57;10.82
11.3;0.15;18.17;10.38;7.57;20.33;32.11
17.25;7.96;28.61;4.75;28.34;2.15;10.95
14.86;7.57;23.65;6.88;27.83;3.15;16.06
16.42;10.1;21.49;4.62;27.65;2.48;17.23
20.44;11.31;15.63;2.65;30.68;1.45;17.84
14.94;20.37;22.95;5.41;21.93;2.5;11.9
17.31;11.39;21.08;2.6;33.59;1.02;13.0
15.83;23.91;27.2;4.66;19.86;1.98;6.56
3.24;0.01;13.08;8.95;6.31;19.09;49.32
3.29;0.02;14.46;7.6;6.5;13.38;54.76
6.42;0.01;15.18;8.0;5.88;12.74;51.77
4.53;0.04;16.13;9.88;9.13;14.6;45.7
27.87;0.98;1.19;55.93;3.61;2.66;7.77
16.61;1.37;1.89;55.76;6.83;5.54;12.01
4.45;0.01;14.41;6.01;6.42;16.16;52.54
3.92;0.01;14.64;6.66;5.15;21.91;47.72
4.63;0.02;16.71;8.63;8.28;14.52;47.2
5.68;0.06;15.7;9.73;9.19;13.42;46.23
5.02;0.03;13.99;10.46;9.04;15.53;45.93
5.42;0.02;13.95;8.34;7.73;11.7;52.84
20.4;1.21;6.56;24.17;10.85;12.55;24.26
5.08;0.01;13.81;8.11;7.82;10.34;54.83
26.13;0.4;20.43;19.88;13.54;2.09;17.53
6.06;0.03;13.97;6.61;9.07;13.09;51.16
5.08;0.04;13.11;8.04;10.05;14.7;48.98
4.82;0.03;15.51;8.03;8.23;14.33;49.06
10.72;0.59;16.91;15.44;10.41;29.88;16.06
14.95;0.72;13.53;36.62;10.44;3.41;20.33
17.92;0.91;16.99;33.82;11.37;3.26;15.73
18.0;0.23;25.31;21.56;11.28;3.03;20.59
17.28;0.6;5.17;44.48;12.75;4.45;15.27
4.63;0.67;9.63;32.24;9.9;22.6;20.32
18.26;0.68;2.26;51.5;6.19;3.79;17.32
6.37;0.01;16.49;5.79;4.57;17.85;48.93
27.58;1.84;1.77;58.72;3.38;1.25;5.45
31.28;3.13;1.31;49.24;4.96;1.97;8.11
10.2;0.17;8.53;15.67;7.15;38.71;19.57
26.85;0.66;1.16;59.55;4.72;1.32;5.73
23.05;1.48;2.72;51.78;6.12;2.38;12.47
27.25;1.13;1.49;52.2;3.97;1.55;12.42
30.87;0.34;1.34;50.55;3.66;1.51;11.74
17.24;0.4;0.78;71.69;1.87;1.11;6.92
7.32;0.18;7.04;20.74;5.58;34.61;24.52
4.02;0.02;14.64;10.2;10.3;5.76;55.07
25.91;1.35;1.18;59.11;2.77;2.52;7.16
26.43;1.7;0.87;62.35;2.17;1.8;4.68
22.59;1.06;1.01;64.36;3.54;2.16;5.28
22.87;1.34;1.37;63.98;3.22;2.95;4.27
18.5;0.71;1.08;69.49;2.52;2.0;5.71
27.88;0.63;1.53;55.6;3.85;2.38;8.13
29.07;0.42;22.73;14.34;11.9;2.17;19.37
20.79;1.42;1.33;63.61;4.26;3.05;5.53
17.77;1.04;1.1;68.57;3.95;1.12;6.46
11.98;1.11;1.3;72.49;3.19;3.08;6.85
3.72;0.03;12.46;9.98;8.02;12.47;53.33
14.23;0.83;0.96;71.64;3.27;1.52;7.55
16.1;1.58;1.38;65.14;3.93;3.75;8.12
14.78;1.6;0.97;70.17;3.5;1.68;7.29
24.42;1.11;1.29;58.82;4.75;2.32;7.3
10.31;1.46;9.27;19.55;12.73;28.64;18.04
4.88;0.02;13.87;12.58;7.41;14.46;46.79
8.58;1.61;9.37;26.87;13.69;24.36;15.52
7.62;0.13;5.81;16.11;5.58;44.52;20.23
16.24;0.75;0.59;71.87;2.06;1.37;7.11
15.75;0.87;0.6;74.86;1.78;1.45;4.69
21.07;0.8;0.54;70.95;1.45;1.39;3.8
9.65;0.74;9.69;29.7;12.86;24.23;13.13
8.29;0.61;10.04;31.78;12.93;22.99;13.36
11.18;0.55;10.31;27.6;15.78;16.84;17.73
6.92;1.07;9.06;25.98;11.65;31.78;13.54
22.52;0.97;1.95;64.15;3.41;1.11;5.9
22.11;1.14;1.2;65.59;3.27;1.75;4.94
28.06;1.09;0.81;58.96;2.3;2.53;6.25
25.8;1.1;0.94;60.67;2.94;2.34;6.21
21.11;0.25;17.63;17.65;19.1;1.66;22.59
20.87;0.26;18.23;15.99;18.58;1.69;24.39
12.87;1.37;9.86;22.54;16.35;20.68;16.33
8.92;0.15;7.45;16.35;5.96;41.77;19.4
11.62;1.96;8.47;34.46;16.48;10.61;16.39
10.31;0.23;22.11;27.78;16.79;1.12;21.65
11.01;0.28;21.79;21.78;21.25;1.4;22.48
16.73;4.21;0.96;58.97;3.25;3.46;12.43
9.63;0.2;5.83;20.91;5.95;35.31;22.18
4.16;0.02;15.16;8.12;12.23;6.59;53.71
9.04;0.17;7.47;13.77;6.78;41.17;21.59
12.12;0.14;7.88;17.2;7.92;33.06;21.68
9.59;0.35;7.5;19.57;8.64;33.39;20.96
34.29;1.16;0.8;53.68;2.44;1.18;6.46
25.0;5.5;1.35;55.13;3.93;2.24;6.85
8.19;0.19;8.22;11.74;6.47;45.89;19.29
8.78;0.14;7.28;18.58;5.77;40.91;18.54
20.8;0.27;15.91;19.56;21.03;2.0;20.43
11.89;0.44;8.15;20.81;7.36;32.56;18.78
8.19;0.22;7.12;14.48;7.5;39.11;23.39
24.84;1.63;1.17;59.59;3.13;2.48;7.15
16.76;1.35;18.85;24.94;10.03;5.19;22.86
14.79;1.07;22.79;20.81;10.2;2.77;27.58
8.06;0.21;6.13;19.98;6.22;36.11;23.29
13.65;0.78;0.63;73.77;2.06;1.69;7.43
13.2;1.26;16.92;38.02;10.63;3.2;16.76
18.28;1.05;0.58;66.92;2.05;2.57;8.54
11.49;0.17;23.35;22.84;19.61;2.72;19.82
15.84;0.45;21.79;19.0;10.54;3.38;29.01
24.78;4.67;0.84;55.17;3.28;1.97;9.29
18.33;0.66;22.16;21.89;9.53;2.88;24.56
18.55;1.72;1.08;67.19;3.17;2.15;6.14
11.32;1.19;1.09;72.96;3.52;1.71;8.22
7.09;0.48;9.27;47.13;9.02;16.41;10.6
16.0;1.33;0.52;74.37;1.75;1.41;4.63
7.88;0.21;5.83;20.23;6.09;37.91;21.86
13.13;0.72;15.07;36.3;12.43;2.47;19.88
17.97;0.4;19.67;24.02;13.62;3.63;20.68
16.51;0.45;18.97;24.34;9.42;4.5;25.81
14.05;0.26;30.09;20.25;11.95;1.87;21.52
27.18;1.73;1.15;60.42;2.45;2.44;4.62
28.24;2.22;0.97;57.11;2.12;2.53;6.81
15.75;0.75;24.98;18.7;7.32;5.81;26.69
8.52;0.23;29.59;15.65;15.04;3.27;27.69
6.98;0.2;8.35;13.94;7.24;45.83;17.47
12.16;2.2;0.93;70.41;3.46;1.67;9.18
21.39;1.57;0.98;64.43;2.88;1.11;7.65
17.81;1.16;23.28;18.88;11.37;3.92;23.6
15.92;1.28;18.57;29.61;7.0;3.96;23.66
9.4;0.41;27.67;14.66;13.49;5.04;29.33
17.41;1.74;18.09;26.24;8.1;5.15;23.27
16.73;0.82;19.68;23.96;7.21;4.37;27.24
15.09;1.07;19.1;23.38;8.15;4.14;29.07
15.22;0.73;19.79;22.75;9.11;5.33;27.08
13.97;0.48;28.56;15.93;12.84;4.95;23.28
17.92;1.8;16.25;27.95;7.21;6.01;22.86
17.32;0.65;25.24;17.79;10.82;5.38;22.8
13.8;0.68;26.39;23.02;12.89;2.68;20.55
16.03;2.13;16.62;24.47;7.98;4.52;28.26
11.54;2.93;14.47;28.86;7.34;3.57;31.28
10.49;0.61;25.42;18.65;9.72;6.98;28.13
14.72;1.36;17.77;22.81;7.51;7.14;28.69
17.41;1.25;18.07;22.58;9.41;4.17;27.11
11.84;3.0;13.58;34.48;7.81;5.18;24.11
12.34;2.9;15.03;30.64;5.95;3.24;29.91
21.55;0.8;1.3;65.56;3.6;1.91;5.28
18.05;1.11;17.16;27.17;7.89;6.9;21.72
13.82;1.78;14.48;34.39;6.56;5.82;23.15
18.73;0.43;23.56;18.32;9.71;7.1;22.14
13.35;1.3;15.03;30.46;8.99;4.78;26.08
12.61;0.25;30.93;16.9;13.17;5.07;21.08
19.29;0.95;20.8;21.23;10.15;6.8;20.78
18.26;0.55;24.75;19.04;9.8;5.65;21.94
12.44;1.88;12.22;26.89;14.96;19.17;12.43
19.84;0.86;19.73;21.78;9.89;6.51;21.4
17.93;0.47;28.98;16.3;10.18;6.7;19.45
29.86;1.2;1.23;48.43;2.96;2.14;14.18
