angry;disgust;scared;happy;sad;surprised;neutral
3.22;0.01;1.97;8.23;9.81;0.15;76.61
5.95;0.06;2.19;5.97;5.51;0.17;80.16
2.88;0.07;2.17;10.03;6.69;0.16;78.0
6.81;0.09;16.71;18.26;11.97;9.54;36.63
3.85;0.01;2.9;6.93;8.61;0.19;77.49
3.92;0.01;2.57;6.06;8.53;0.16;78.75
2.92;0.06;1.9;12.47;8.03;0.18;74.45
3.58;0.04;2.05;6.76;8.96;0.22;78.39
6.0;0.11;2.26;5.18;9.54;0.14;76.78
2.43;0.06;3.1;5.42;21.76;0.08;67.16
2.26;0.06;2.97;5.52;21.02;0.07;68.1
3.6;0.04;2.28;6.02;11.88;0.1;76.07
1.02;0.09;18.9;27.17;18.46;5.2;29.16
17.83;0.08;22.22;14.88;13.19;3.55;28.26
2.36;0.03;1.0;9.59;6.12;0.11;80.79
2.17;0.01;0.9;7.14;6.95;0.12;82.71
3.14;0.04;2.39;5.1;11.12;0.19;78.02
2.15;0.03;1.99;11.02;9.26;0.28;75.28
2.65;0.04;2.26;7.99;10.76;0.21;76.1
6.45;0.27;12.6;9.65;11.45;3.05;56.52
7.9;0.01;5.62;25.71;12.05;5.41;43.29
7.9;0.01;5.62;25.71;12.05;5.41;43.29
7.9;0.01;5.62;25.71;12.05;5.41;43.29
2.94;0.03;2.22;15.55;8.29;0.19;70.78
13.13;0.21;3.8;5.11;10.72;1.28;65.75
13.85;0.15;3.61;6.61;11.3;1.31;63.17
3.54;0.03;1.9;11.36;9.04;0.29;73.84
25.8;0.5;25.22;1.63;11.67;20.86;14.31
2.06;0.03;1.96;9.11;8.92;0.2;77.72
2.86;0.05;2.53;15.49;7.92;0.16;70.99
3.24;0.11;2.6;14.86;10.4;0.14;68.64
3.53;0.06;2.79;10.52;13.25;0.26;69.59
3.49;0.06;2.7;11.12;12.53;0.27;69.83
5.56;0.04;2.83;9.35;8.29;0.28;73.64
2.93;0.02;1.74;13.6;6.53;0.24;74.94
1.92;0.02;1.44;10.75;5.18;0.28;80.42
3.14;0.03;1.81;12.02;8.57;0.43;74.01
2.07;0.02;1.53;11.3;5.73;0.25;79.09
3.37;0.05;2.52;10.41;11.65;0.4;71.6
3.37;0.05;2.58;10.21;11.78;0.4;71.62
4.47;0.02;3.14;10.21;12.26;0.38;69.53
4.2;0.03;2.82;8.61;12.53;0.3;71.51
3.63;0.05;2.45;10.67;9.38;0.47;73.36
2.36;0.02;1.92;14.61;6.8;0.35;73.93
4.14;0.05;1.93;11.53;10.63;0.45;71.28
4.17;0.05;1.94;11.51;10.74;0.44;71.14
4.14;0.05;1.88;11.47;10.66;0.43;71.38
