angry;disgust;scared;happy;sad;surprised;neutral
15.13;0.03;4.64;51.27;7.47;0.46;20.99
24.86;0.1;5.54;28.57;16.5;0.19;24.23
23.79;0.06;8.1;17.49;11.43;0.4;38.73
19.45;0.06;6.51;44.41;6.26;0.34;22.97
29.36;0.07;7.4;33.0;6.33;0.5;23.34
18.42;0.06;7.14;29.28;9.13;0.84;35.12
17.66;0.03;5.57;40.11;7.74;0.51;28.37
24.36;0.09;4.2;34.97;8.91;0.19;27.28
20.07;0.03;5.0;39.32;7.29;0.3;28.0
21.36;0.03;9.65;20.73;12.17;0.61;35.45
31.28;0.07;5.92;20.54;8.82;0.66;32.71
22.33;0.23;4.77;27.72;20.37;0.34;24.23
27.09;0.05;5.05;18.27;9.96;0.34;39.24
15.46;0.02;3.37;50.07;7.65;0.31;23.13
24.83;0.02;5.79;18.74;9.47;0.23;40.92
13.74;0.07;4.33;29.47;8.41;0.36;43.62
15.88;0.02;4.16;29.31;7.2;0.75;42.68
28.76;0.05;5.73;20.63;9.29;0.36;35.18
16.75;0.04;2.56;38.1;6.47;0.43;35.65
21.76;0.09;3.91;30.34;8.17;0.61;35.13
16.04;0.02;3.46;51.11;6.61;0.19;22.56
15.58;0.11;4.1;52.92;10.61;0.41;16.28
20.21;0.08;3.07;29.55;10.49;0.23;36.37
29.3;0.07;6.81;29.15;17.33;0.3;17.05
36.16;0.08;4.42;20.45;13.29;0.26;25.35
21.28;0.09;5.89;34.87;11.84;0.47;25.57
18.87;0.13;7.45;25.64;17.0;0.73;30.17
21.4;0.14;9.26;27.35;13.04;0.98;27.84
26.41;0.14;8.09;20.84;11.94;0.88;31.7
18.35;0.09;8.01;35.48;10.6;0.85;26.62
7.47;0.05;3.97;55.25;9.09;0.43;23.73
7.34;0.01;5.33;56.84;5.2;1.04;24.23
24.05;0.03;6.22;18.28;10.48;0.27;40.66
27.84;0.05;6.72;12.52;11.54;0.32;41.01
18.34;0.02;4.41;20.32;7.25;0.23;49.44
19.49;0.03;5.21;15.09;7.79;0.26;52.13
13.6;0.01;3.38;52.16;6.44;0.31;24.1
22.34;0.11;6.29;36.41;9.48;0.42;24.96
18.05;0.03;3.4;39.23;6.78;0.31;32.21
23.58;0.03;3.32;41.24;8.24;0.14;23.46
20.17;0.11;6.18;41.83;7.0;0.55;24.17
26.54;0.28;8.12;35.22;7.23;0.32;22.3
32.87;0.23;7.51;22.79;6.65;0.38;29.56
25.15;0.06;4.71;32.75;9.41;0.36;27.55
22.33;0.09;6.49;28.42;8.14;0.34;34.19
34.37;0.15;6.82;21.36;9.06;0.48;27.75
35.15;0.3;8.31;28.69;7.22;0.4;19.92
35.02;0.23;4.66;34.17;7.11;0.28;18.52
25.77;0.08;6.27;28.96;8.94;0.27;29.72
30.9;0.08;7.67;23.83;9.5;0.55;27.46
34.17;0.49;8.78;17.53;7.67;0.35;31.0
22.28;0.08;7.01;24.91;9.44;0.6;35.67
20.86;0.06;3.4;43.48;13.44;0.34;18.41
21.49;0.09;7.07;22.25;9.96;0.46;38.67
33.37;0.59;8.72;21.2;8.28;0.31;27.54
39.5;1.76;9.56;10.69;10.42;0.2;27.87
25.08;0.26;8.85;22.54;6.94;0.35;35.98
41.02;0.21;4.54;21.22;6.66;0.1;26.26
31.23;0.72;10.73;18.97;9.3;0.33;28.72
29.48;0.81;11.3;15.11;10.12;0.4;32.79
24.65;0.19;6.25;37.67;5.04;0.26;25.94
17.48;0.06;4.34;29.1;6.63;0.34;42.06
35.7;0.55;10.49;19.8;8.57;0.36;24.52
29.17;0.44;9.63;22.02;9.58;0.36;28.8
28.53;0.31;11.88;20.67;7.18;0.43;31.0
29.28;0.38;8.75;28.46;8.02;0.4;24.71
38.34;0.52;8.2;25.88;5.36;0.32;21.38
36.97;0.61;9.47;23.68;8.08;0.27;20.93
37.91;0.55;6.49;28.12;5.52;0.1;21.32
40.27;0.54;8.82;27.12;6.61;0.28;16.35
29.73;0.2;8.64;30.44;8.33;0.35;22.31
19.82;0.18;5.34;37.2;5.93;0.31;31.23
33.44;0.29;7.65;26.17;8.9;0.24;23.3
38.6;0.14;6.43;21.75;4.98;0.22;27.88
34.78;0.4;7.35;25.03;4.68;0.16;27.61
35.96;0.95;10.54;23.57;7.01;0.23;21.74
27.33;0.79;14.45;17.18;10.94;0.4;28.91
30.82;0.95;10.96;25.38;6.93;0.23;24.73
31.27;0.81;9.43;29.99;6.25;0.22;22.04
29.96;0.58;7.57;33.87;5.47;0.18;22.36
30.81;1.01;5.2;35.04;5.93;0.16;21.85
27.39;0.63;8.74;33.85;5.41;0.22;23.77
38.11;0.38;6.8;26.59;4.72;0.2;23.2
33.79;0.2;7.2;29.43;5.41;0.4;23.56
35.63;0.29;7.41;26.39;5.44;0.24;24.6
29.82;0.65;9.86;26.12;5.99;0.22;27.32
23.63;0.31;8.75;22.44;6.88;0.4;37.6
24.43;0.59;10.45;28.61;7.11;0.45;28.37
34.81;0.57;10.29;19.82;9.9;0.26;24.34
26.44;0.31;8.95;34.24;6.35;0.34;23.38
25.96;0.14;5.74;41.44;4.85;0.32;21.56
29.27;0.59;9.89;14.66;6.25;0.54;38.79
17.29;0.17;8.13;45.42;6.16;0.44;22.39
25.37;1.08;7.98;18.85;7.85;0.35;38.52
29.19;1.1;9.25;28.43;7.42;0.25;24.37
23.81;0.28;5.59;32.58;5.75;0.23;31.76
25.52;1.1;7.61;23.98;7.67;0.29;33.83
22.59;0.95;7.72;26.69;7.19;0.33;34.53
24.27;0.53;9.43;33.0;7.95;0.29;24.53
27.82;0.67;8.25;29.29;7.04;0.34;26.59
29.89;0.96;9.03;25.52;7.81;0.24;26.55
29.28;0.67;9.31;27.13;7.9;0.25;25.46
17.92;0.04;6.11;31.9;7.27;0.44;36.32
22.2;0.14;3.51;35.35;6.77;0.45;31.59
34.57;0.19;5.26;27.98;5.64;0.51;25.86
35.3;0.21;4.84;30.74;5.66;0.36;22.88
26.1;0.22;5.44;26.48;11.03;0.38;30.36
13.33;0.14;4.86;30.04;8.25;0.67;42.71
23.07;0.38;10.45;27.51;7.47;0.45;30.68
31.05;0.16;10.7;26.84;7.52;0.37;23.35
25.45;0.32;6.95;39.12;4.88;0.27;23.01
26.16;0.34;5.72;41.38;4.85;0.13;21.41
17.1;0.4;5.35;54.56;4.45;0.27;17.87
23.21;0.85;7.74;34.48;7.72;0.19;25.81
12.26;0.05;4.55;40.26;6.0;0.29;36.6
25.2;0.37;7.12;30.2;4.83;0.44;31.85
20.75;0.13;4.61;32.48;7.67;0.33;34.02
21.15;0.36;7.83;27.71;6.58;0.54;35.83
12.82;0.11;4.66;35.76;6.91;0.45;39.29
15.38;0.03;4.01;27.36;8.25;0.33;44.64
14.58;0.11;4.36;34.03;7.71;0.79;38.42
11.04;0.03;3.18;51.34;5.04;0.38;28.99
10.39;0.03;3.0;54.2;5.32;0.33;26.74
12.34;0.05;3.44;47.54;6.12;0.48;30.04
25.58;0.09;3.71;40.51;4.48;0.47;25.15
19.45;0.19;4.54;28.6;7.39;0.67;39.16
7.04;0.03;2.59;47.59;5.01;0.32;37.42
19.13;0.13;4.73;34.83;6.84;0.45;33.89
19.53;0.1;3.19;34.11;6.97;0.4;35.7
24.31;0.47;5.9;24.25;10.36;0.5;34.22
20.31;0.22;6.7;28.01;7.09;0.64;37.03
19.4;0.15;3.46;31.57;8.09;0.62;36.73
20.18;0.23;5.43;24.06;8.31;0.98;40.81
19.96;0.58;6.39;31.74;8.38;0.35;32.6
16.35;0.07;4.31;32.39;6.64;0.42;39.82
22.9;0.19;5.42;34.73;9.11;0.46;27.18
20.34;0.41;3.47;52.15;4.48;0.21;18.95
28.12;0.49;3.8;48.73;4.66;0.19;14.02
18.35;0.21;7.99;35.19;6.88;0.37;31.01
11.51;0.09;2.93;45.62;5.14;0.33;34.37
21.82;0.08;4.58;31.19;5.58;0.61;36.14
33.63;0.89;8.19;25.38;4.09;0.16;27.67
12.17;0.03;4.36;52.55;5.44;0.33;25.12
27.39;0.17;9.36;28.89;6.01;0.58;27.61
22.74;0.27;11.43;29.43;7.91;0.73;27.48
10.66;0.1;3.44;51.62;5.76;0.38;28.03
23.46;0.09;3.76;43.41;5.93;0.42;22.94
11.97;0.08;4.99;43.39;6.14;0.38;33.04
14.95;0.12;4.01;40.5;7.94;0.38;32.11
23.76;0.61;7.56;37.2;5.58;0.3;24.98
28.01;0.86;9.03;26.53;6.44;0.4;28.73
9.8;0.09;5.01;49.68;5.2;0.47;29.76
25.58;0.22;5.86;37.76;6.08;0.29;24.22
29.1;0.73;5.93;25.71;4.39;0.19;33.95
25.66;0.28;5.61;41.91;5.54;0.25;20.76
15.18;0.39;13.53;26.7;8.59;0.57;35.04
39.87;1.38;8.86;25.39;3.9;0.2;20.4
17.61;0.46;6.72;36.34;7.24;0.19;31.45
25.72;0.26;8.86;38.11;5.25;0.34;21.45
12.18;0.12;5.12;46.16;8.27;0.43;27.71
27.23;1.11;11.07;26.4;8.27;0.34;25.57
28.99;0.81;8.6;27.28;5.14;0.3;28.89
20.47;0.42;4.88;51.32;6.63;0.24;16.04
21.44;1.33;7.62;25.06;7.93;0.19;36.43
20.0;0.48;4.74;51.3;6.77;0.31;16.4
30.52;1.02;7.75;32.25;6.22;0.19;22.06
31.0;0.22;5.04;31.01;7.55;0.47;24.71
28.26;0.6;7.33;38.26;5.1;0.42;20.03
18.35;0.22;6.02;33.28;8.87;0.45;32.81
19.81;0.37;4.04;59.24;3.69;0.23;12.62
38.31;1.65;7.13;22.71;5.88;0.19;24.13
35.25;1.17;6.75;23.74;5.49;0.17;27.41
32.53;1.03;10.57;18.1;8.75;0.11;28.91
36.3;1.54;6.66;23.03;5.43;0.17;26.87
17.76;0.16;5.27;36.32;13.18;0.35;26.96
39.68;0.92;7.62;20.02;9.46;0.19;22.11
39.27;0.29;5.81;30.31;4.79;0.4;19.14
38.98;0.31;8.98;21.66;4.43;0.26;25.38
49.11;0.18;8.32;15.26;5.47;0.18;21.49
32.26;0.34;6.53;19.1;7.25;0.06;34.46
34.81;0.17;7.79;16.66;7.79;0.56;32.22
22.02;0.1;8.92;23.74;8.87;1.33;35.02
30.63;0.19;5.3;17.15;2.47;0.61;43.65
18.97;0.24;5.37;39.47;8.8;0.48;26.67
14.84;0.14;4.64;35.25;23.32;0.2;21.61
18.49;0.03;30.67;21.68;9.7;3.63;15.81
20.23;0.09;24.51;25.69;12.99;3.72;12.77
24.0;0.06;23.62;18.27;12.34;4.75;16.97
24.85;0.05;19.37;7.97;6.74;4.99;36.04
18.45;0.02;26.42;20.29;11.78;3.65;19.39
18.72;0.01;31.72;11.76;12.39;3.81;21.57
16.36;0.04;29.0;22.69;10.91;2.45;18.56
