angry;disgust;scared;happy;sad;surprised;neutral
16.24;0.17;14.7;31.55;4.25;4.11;28.98
20.57;0.22;18.89;29.22;5.73;3.55;21.83
23.21;0.2;17.22;29.8;5.97;2.52;21.09
24.54;0.13;18.67;26.74;6.1;2.63;21.2
22.94;0.21;20.23;26.77;6.62;3.17;20.08
19.01;0.19;19.13;29.84;4.66;2.86;24.31
19.54;0.15;19.58;32.56;4.78;2.76;20.63
17.87;0.11;20.54;27.79;5.76;2.67;25.26
20.7;0.25;21.69;26.92;4.93;3.59;21.91
25.21;0.22;23.56;19.49;4.13;2.86;24.53
19.01;0.06;21.39;22.12;4.14;3.35;29.93
21.15;0.17;19.54;23.4;4.6;3.4;27.74
15.49;0.12;20.92;15.89;3.72;3.01;40.86
18.87;0.15;23.48;21.63;4.71;5.08;26.08
19.75;0.14;20.34;20.11;4.89;4.25;30.52
17.13;0.05;15.76;29.86;4.14;3.45;29.61
12.94;0.14;14.95;32.26;5.31;5.04;29.36
16.87;0.11;14.22;27.16;4.79;4.08;32.77
19.21;0.11;15.16;22.54;4.86;5.29;32.83
12.29;0.04;15.58;16.99;6.36;3.06;45.68
12.6;0.11;15.86;31.26;5.23;3.99;30.94
16.48;0.12;17.85;27.42;5.56;3.51;29.07
13.37;0.17;11.08;45.15;3.16;5.0;22.07
20.59;0.1;17.73;29.41;4.94;2.51;24.73
15.76;0.09;16.31;37.03;5.84;2.21;22.76
26.38;0.09;22.1;26.43;7.04;1.81;16.14
17.54;0.15;19.97;31.21;3.83;4.31;23.0
19.59;0.39;20.6;33.59;4.24;2.78;18.8
18.8;0.2;18.01;40.68;3.72;2.39;16.21
12.15;0.11;16.79;40.91;1.9;3.63;24.52
15.18;0.1;14.26;28.54;3.61;3.77;34.54
11.24;0.13;10.38;33.14;3.12;2.95;39.04
19.42;0.2;14.56;22.92;7.91;2.08;32.92
7.19;0.79;30.97;6.61;7.58;28.49;18.37
13.28;0.03;19.15;17.65;3.6;4.62;41.67
13.18;0.02;14.1;18.28;3.51;2.38;48.52
