angry;disgust;scared;happy;sad;surprised;neutral
15.35;1.95;7.48;45.03;16.57;2.18;11.43
15.42;9.37;7.74;42.2;12.14;2.47;10.66
4.29;0.04;13.23;10.14;4.77;38.68;28.85
5.83;0.03;8.17;15.28;22.42;1.73;46.53
11.16;3.31;5.24;65.38;5.72;1.38;7.82
4.45;0.04;10.53;18.76;24.65;1.37;40.2
10.05;2.55;4.92;65.38;10.82;1.19;5.09
5.96;0.04;12.07;14.51;27.83;0.93;38.66
5.63;0.05;7.34;11.92;22.84;0.74;51.48
6.15;0.03;13.74;13.91;33.46;1.17;31.54
13.25;0.0;20.82;12.16;5.02;2.47;46.27
6.16;0.13;11.69;10.97;37.21;1.56;32.27
7.21;0.08;26.23;7.11;27.89;1.92;29.56
2.95;0.62;4.19;73.01;8.99;1.84;8.41
8.82;0.15;23.06;7.31;24.21;2.42;34.02
3.74;0.02;10.47;21.88;21.97;1.43;40.5
4.11;0.02;9.43;18.31;24.4;0.97;42.76
2.48;5.06;9.6;41.59;17.97;2.25;21.06
3.17;14.57;10.47;34.94;14.27;2.66;19.92
5.3;16.08;8.99;30.55;15.11;2.82;21.16
4.98;0.04;14.07;24.16;20.66;1.1;34.97
4.05;0.02;13.3;27.95;30.38;0.79;23.5
2.39;0.01;13.33;8.35;6.5;21.69;47.74
8.15;3.07;5.18;55.49;9.97;1.69;16.45
4.78;0.01;12.78;5.81;5.94;24.56;46.13
9.08;1.35;7.37;47.73;16.77;4.7;13.0
2.54;0.01;15.58;7.01;5.38;22.44;47.03
2.83;25.85;4.25;47.33;7.66;1.31;10.76
5.64;0.03;14.54;14.75;28.56;1.49;34.99
2.53;3.98;2.83;66.83;7.77;1.87;14.2
4.11;1.42;3.92;69.36;10.94;2.44;7.81
5.11;0.07;9.42;17.62;26.44;0.72;40.61
2.38;14.75;4.14;28.81;15.83;2.87;31.23
4.0;0.02;13.53;28.82;19.2;0.64;33.79
3.38;0.01;14.06;27.04;20.04;1.71;33.76
5.37;0.02;12.76;28.08;28.12;1.77;23.88
15.65;1.07;9.48;61.04;6.96;1.4;4.4
2.77;0.02;15.55;6.97;5.55;22.8;46.35
4.57;0.01;15.3;23.8;29.59;1.81;24.92
4.87;0.02;12.93;17.95;28.17;1.33;34.73
3.29;0.04;11.13;14.03;37.37;1.31;32.83
8.9;0.76;5.94;67.38;6.31;2.38;8.33
5.87;0.01;23.68;6.95;6.73;13.82;42.94
3.28;0.02;12.24;27.8;16.85;1.05;38.78
3.45;0.43;2.63;76.26;8.34;0.84;8.06
4.89;4.55;4.4;64.03;8.85;1.46;11.82
6.09;0.15;9.19;8.41;24.2;1.02;50.94
3.9;1.96;3.04;74.81;6.78;1.07;8.44
2.6;1.04;1.9;84.73;4.38;0.56;4.79
2.09;1.83;1.9;86.17;2.94;0.66;4.42
4.17;0.0;13.11;3.64;3.47;17.7;57.91
3.69;0.0;14.33;3.64;3.26;18.12;56.97
4.99;0.05;9.22;10.58;27.04;0.78;47.35
5.41;0.18;24.09;6.42;13.61;10.9;39.4
6.28;0.09;22.87;6.21;11.65;12.38;40.51
5.74;0.13;22.26;6.6;12.8;10.21;42.26
4.87;1.95;4.67;68.44;4.84;2.39;12.83
8.69;6.01;8.07;47.95;8.12;5.69;15.47
5.17;8.66;4.72;62.43;6.26;2.41;10.37
7.55;3.28;6.89;54.11;14.16;1.95;12.05
2.63;0.0;9.46;23.27;22.38;0.83;41.41
11.42;2.1;3.0;71.92;5.76;0.57;5.23
8.57;3.94;5.26;67.4;6.1;0.76;7.98
6.66;0.13;19.09;7.44;8.05;8.04;50.58
8.7;0.46;5.83;59.58;17.7;0.27;7.47
7.06;0.34;14.28;11.52;31.56;0.39;34.85
7.37;1.37;5.43;56.67;5.54;3.78;19.84
6.16;1.03;6.97;43.37;6.29;3.42;32.76
2.91;0.09;7.13;35.21;10.9;0.39;43.37
26.45;0.74;12.92;31.87;20.16;1.46;6.39
2.7;0.03;11.61;35.81;20.3;0.34;29.2
7.36;0.11;10.49;22.24;28.61;0.79;30.4
3.24;0.01;16.2;4.22;5.14;22.96;48.24
5.33;0.09;9.8;20.77;25.53;0.45;38.02
6.43;0.07;11.23;18.7;26.53;1.01;36.03
3.6;0.08;7.79;35.53;18.05;0.43;34.51
4.94;0.0;18.4;4.54;4.76;13.8;53.57
3.14;0.02;7.99;18.9;21.67;0.5;47.78
4.18;0.01;13.63;7.29;6.2;26.07;42.61
5.26;0.01;15.22;6.2;5.71;20.71;46.9
5.11;0.01;15.26;6.09;5.79;19.86;47.89
5.11;0.01;15.26;6.09;5.79;19.86;47.89
6.01;0.01;16.56;4.79;3.76;14.76;54.11
4.75;0.01;15.56;4.85;3.78;13.94;57.12
4.77;0.01;14.98;4.75;3.71;14.51;57.27
4.42;0.01;18.18;4.31;3.52;14.58;54.98
5.33;0.01;17.33;5.19;4.18;14.4;53.56
6.0;0.77;23.44;40.81;10.18;2.25;16.55
12.85;0.09;21.89;17.7;9.61;9.25;28.62
11.43;0.26;7.96;32.26;3.87;14.28;29.94
8.11;0.04;13.11;10.94;2.62;28.09;37.09
11.93;0.07;21.67;13.31;7.24;7.72;38.07
8.5;0.06;14.46;17.37;5.54;12.52;41.57
7.73;1.26;28.16;14.02;13.71;6.91;28.2
4.78;0.04;12.74;8.79;4.57;31.77;37.32
1.89;0.18;7.36;9.59;10.19;8.31;62.49
5.96;0.07;25.4;6.85;4.83;7.88;49.01
1.92;0.02;6.7;16.47;24.97;5.64;44.27
4.18;0.04;23.58;6.18;4.76;8.69;52.58
3.79;0.04;25.19;7.42;4.16;9.29;50.1
1.85;0.04;5.82;24.37;14.58;6.26;47.08
1.99;0.01;4.59;12.54;23.6;2.98;54.29
1.78;0.02;4.38;19.79;26.94;2.36;44.73
1.77;0.01;4.0;20.17;30.04;2.27;41.74
2.95;0.04;5.74;26.36;27.39;1.78;35.75
1.52;0.01;4.27;27.77;16.44;1.22;48.77
3.33;0.03;5.5;8.38;29.71;2.04;51.01
2.79;0.06;3.87;21.38;23.59;0.9;47.41
3.18;0.05;5.56;11.05;16.48;3.55;60.14
2.33;0.12;6.65;9.81;26.67;3.18;51.24
2.56;0.0;12.05;8.0;2.81;12.62;61.95
5.02;0.01;13.39;8.49;5.05;12.77;55.27
4.46;0.0;11.18;6.73;5.72;15.99;55.91
1.78;0.02;3.44;13.36;23.98;1.86;55.55
4.02;0.01;13.84;11.23;6.66;12.13;52.11
7.91;0.83;38.0;0.95;36.27;2.67;13.36
4.87;0.04;20.34;8.68;10.55;3.64;51.87
2.97;0.02;5.05;10.69;23.1;3.53;54.65
3.42;0.02;4.71;15.1;21.23;2.71;52.8
2.35;0.02;3.92;12.28;20.25;2.79;58.39
1.66;0.01;4.03;10.47;26.68;1.67;55.49
5.42;0.04;4.61;10.83;24.61;3.7;50.8
3.85;0.56;32.68;9.77;10.21;9.5;33.43
2.9;1.12;25.83;14.61;13.19;7.69;34.66
3.1;1.13;27.18;13.12;15.87;7.03;32.56
4.16;0.9;29.79;13.42;15.06;6.41;30.26
4.75;0.07;42.17;7.2;7.57;4.06;34.17
3.36;0.02;3.83;6.33;25.2;1.36;59.89
3.59;0.0;14.51;6.74;3.23;22.1;49.83
3.66;0.0;13.89;10.46;4.01;23.92;44.06
3.64;0.0;12.4;6.9;3.85;28.88;44.33
3.42;0.0;12.83;6.33;3.69;30.07;43.67
3.1;0.0;12.71;5.26;3.21;22.6;53.11
2.49;0.03;7.99;31.13;4.46;13.03;40.87
3.67;0.02;9.24;5.14;31.59;3.28;47.05
2.75;0.01;8.67;4.82;19.41;4.71;59.62
2.97;0.01;9.54;5.62;26.31;2.58;52.98
1.79;0.02;6.24;8.18;23.21;1.77;58.79
3.24;0.02;6.24;4.03;32.88;3.28;50.31
1.81;0.05;3.51;9.65;22.75;1.79;60.44
3.91;0.07;8.71;13.42;18.61;6.92;48.36
2.93;0.09;7.1;17.06;18.77;3.05;50.99
1.86;0.02;4.94;13.45;13.09;3.03;63.62
4.25;0.12;5.64;14.44;31.98;1.19;42.39
