angry;disgust;scared;happy;sad;surprised;neutral
3.4;0.01;3.28;1.63;8.77;0.59;82.31
1.63;0.01;3.83;2.79;6.82;0.66;84.26
1.07;0.01;2.97;3.41;5.18;0.51;86.86
0.98;0.01;2.86;4.18;6.03;0.46;85.48
1.73;0.02;2.98;5.16;10.19;1.11;78.81
2.45;0.03;2.59;13.39;10.06;1.63;69.84
1.26;0.03;2.21;14.53;6.84;0.84;74.28
1.36;0.01;2.45;8.81;8.93;0.6;77.83
1.07;0.01;2.16;5.71;7.69;0.28;83.09
2.34;0.01;3.52;7.97;8.93;0.54;76.69
1.07;0.01;3.62;12.48;5.11;0.73;76.99
2.24;0.01;3.97;10.43;8.52;0.61;74.22
0.8;0.01;2.94;12.28;5.36;0.44;78.17
1.24;0.01;2.69;19.44;5.18;0.64;70.81
1.57;0.0;2.17;24.33;3.7;0.44;67.79
1.23;0.01;2.3;20.96;5.1;0.42;69.99
1.18;0.0;1.52;8.43;3.46;0.29;85.11
1.57;0.0;1.89;9.4;4.4;0.25;82.47
1.27;0.0;1.94;12.24;3.97;0.57;80.01
0.97;0.01;1.71;8.51;4.45;0.31;84.05
0.95;0.01;1.88;9.81;5.44;0.22;81.7
1.0;0.01;0.79;10.84;3.5;0.12;83.75
1.06;0.01;0.78;13.0;2.32;0.15;82.67
2.61;0.01;1.99;9.97;5.9;0.26;79.27
1.68;0.01;1.14;11.73;3.75;0.11;81.58
2.27;0.01;1.59;12.23;4.87;0.36;78.66
2.02;0.01;2.29;13.94;5.45;0.26;76.04
0.88;0.01;0.65;14.69;2.42;0.11;81.24
1.16;0.0;1.6;11.16;4.75;0.16;81.18
1.52;0.01;1.32;8.23;4.6;0.13;84.2
1.16;0.0;1.17;9.01;3.64;0.13;84.88
1.8;0.0;1.84;11.13;4.61;0.23;80.38
1.67;0.01;1.45;11.33;3.82;0.2;81.53
1.23;0.01;1.09;9.56;3.08;0.15;84.89
1.33;0.01;1.55;16.1;4.01;0.22;76.79
1.08;0.02;1.42;18.42;3.56;0.25;75.25
1.66;0.01;1.36;9.99;4.53;0.22;82.22
1.66;0.01;1.05;10.56;3.37;0.19;83.15
1.43;0.0;0.83;11.88;2.78;0.15;82.93
1.59;0.01;1.3;11.54;3.86;0.15;81.54
1.7;0.01;1.3;11.67;3.65;0.19;81.47
1.53;0.01;1.25;11.66;3.44;0.2;81.91
1.32;0.01;1.3;14.75;3.67;0.2;78.75
1.7;0.0;1.3;11.56;4.25;0.21;80.97
1.64;0.0;1.4;12.51;4.47;0.32;79.65
1.37;0.01;1.17;13.82;4.0;0.19;79.45
1.48;0.01;1.55;17.45;4.2;0.18;75.14
1.06;0.01;1.41;17.47;4.07;0.2;75.78
1.27;0.01;1.17;15.2;3.5;0.22;78.63
1.48;0.01;1.11;13.86;3.82;0.18;79.55
1.12;0.01;1.01;11.81;2.83;0.17;83.04
1.79;0.01;1.07;10.19;3.8;0.22;82.93
1.58;0.01;1.09;13.96;3.84;0.27;79.25
1.56;0.01;1.01;13.28;3.43;0.2;80.52
2.0;0.01;1.23;10.68;4.41;0.21;81.46
1.83;0.01;1.06;9.75;4.15;0.2;83.01
1.67;0.01;0.95;15.05;3.56;0.24;78.51
1.87;0.01;1.31;13.9;4.45;0.3;78.17
1.97;0.01;1.46;14.88;4.88;0.34;76.45
1.81;0.01;1.61;10.29;5.49;0.28;80.51
1.68;0.01;1.2;14.45;4.04;0.26;78.36
1.92;0.01;1.04;12.83;4.1;0.23;79.88
1.54;0.0;1.28;9.19;3.89;0.22;83.88
1.45;0.0;1.42;12.36;3.84;0.21;80.71
1.47;0.0;0.97;12.62;3.51;0.24;81.18
1.87;0.01;1.35;9.64;5.01;0.24;81.87
1.68;0.0;1.61;11.98;5.02;0.26;79.44
2.06;0.01;1.68;9.48;5.35;0.27;81.15
1.56;0.0;1.37;12.54;4.31;0.28;79.93
1.82;0.01;2.17;14.78;5.28;0.34;75.6
1.36;0.01;1.27;17.48;3.65;0.39;75.84
1.24;0.01;1.66;11.74;3.91;0.31;81.13
1.35;0.01;2.24;28.4;3.52;0.53;63.94
1.05;0.01;2.22;23.4;3.52;0.33;69.46
1.23;0.02;2.05;33.14;4.35;0.49;58.71
1.31;0.01;2.27;17.58;6.2;0.35;72.28
1.28;0.02;1.92;30.26;4.64;0.4;61.48
1.14;0.01;1.8;20.18;5.63;0.31;70.94
0.97;0.01;2.01;29.67;3.44;0.37;63.52
1.32;0.01;1.32;14.17;3.56;0.33;79.3
1.05;0.01;1.66;13.64;4.16;0.36;79.11
1.31;0.01;2.02;15.64;4.27;0.46;76.29
1.36;0.02;2.19;11.39;5.07;0.36;79.62
1.81;0.01;2.34;8.49;4.67;0.48;82.2
1.69;0.01;1.86;8.82;4.43;0.37;82.81
1.46;0.01;2.15;6.99;5.2;0.17;84.03
1.44;0.01;1.88;9.1;5.0;0.23;82.35
1.62;0.01;2.2;8.46;5.67;0.38;81.67
1.66;0.01;1.66;5.47;5.23;0.2;85.77
1.35;0.01;1.44;16.24;4.69;0.27;76.01
1.29;0.0;1.48;12.53;4.14;0.29;80.26
1.59;0.01;1.85;7.51;5.09;0.21;83.75
1.64;0.01;1.97;9.54;5.13;0.26;81.45
1.48;0.01;1.81;7.72;4.89;0.2;83.9
1.5;0.01;1.68;9.57;4.66;0.23;82.35
1.81;0.01;2.94;12.6;5.5;0.32;76.83
1.66;0.01;1.64;9.44;4.13;0.22;82.89
1.46;0.01;1.18;15.38;3.07;0.28;78.62
1.51;0.0;1.41;12.9;4.47;0.22;79.48
2.13;0.0;1.44;12.84;4.28;0.29;79.01
1.93;0.01;1.66;12.89;4.45;0.34;78.73
1.79;0.0;1.53;10.13;3.73;0.19;82.63
1.35;0.0;1.06;16.53;3.12;0.24;77.7
1.79;0.01;1.49;10.55;3.97;0.29;81.89
1.24;0.0;1.78;6.7;3.88;0.11;86.29
1.36;0.0;1.17;8.96;3.71;0.17;84.63
1.95;0.01;1.74;9.99;3.95;0.31;82.06
1.63;0.01;1.33;15.03;3.55;0.24;78.21
1.75;0.01;2.48;10.08;4.66;0.29;80.73
1.32;0.0;2.34;6.67;4.29;0.21;85.16
1.68;0.01;2.23;10.17;4.76;0.31;80.84
1.61;0.01;2.29;7.38;4.8;0.25;83.67
2.22;0.01;1.93;11.41;4.52;0.45;79.46
