angry;disgust;scared;happy;sad;surprised;neutral
12.09;0.83;20.24;0.08;26.9;0.15;39.72
10.55;0.75;20.63;0.05;33.33;0.17;34.51
16.5;4.0;20.01;0.17;22.12;0.41;36.78
11.82;1.83;27.71;0.2;19.45;0.66;38.33
10.47;0.51;30.99;0.1;23.36;0.5;34.07
9.39;1.37;20.46;0.15;16.0;0.93;51.69
7.48;0.63;17.24;0.16;15.64;0.3;58.55
8.5;0.38;23.73;0.19;16.71;0.65;49.85
12.78;0.71;19.83;0.12;22.19;0.31;44.06
12.2;0.44;18.64;0.15;18.12;0.22;50.23
12.21;1.79;19.76;0.22;19.74;0.66;45.62
7.97;0.62;21.08;0.3;15.02;0.5;54.51
11.2;0.94;23.07;0.19;20.17;0.48;43.94
8.47;1.1;23.46;0.26;22.87;0.24;43.6
9.9;1.47;24.23;0.19;21.83;0.31;42.07
8.17;0.5;15.48;0.21;20.25;0.27;55.11
14.03;0.48;10.82;0.48;28.96;0.08;45.16
11.84;0.42;11.67;0.75;35.56;0.17;39.59
8.43;0.8;14.41;0.24;23.87;0.25;52.0
10.44;0.96;19.01;0.28;20.5;0.6;48.22
9.98;0.93;24.61;0.29;23.76;0.35;40.08
11.58;0.54;14.83;0.18;19.23;0.3;53.35
6.98;0.3;21.55;0.11;16.95;0.35;53.74
9.7;0.49;17.62;0.22;25.99;0.17;45.8
11.5;0.95;26.97;0.13;23.59;0.47;36.39
7.85;0.37;20.44;0.25;15.36;0.39;55.33
11.31;0.94;19.78;0.18;24.96;0.29;42.56
11.6;1.06;20.75;0.21;25.82;0.39;40.17
15.46;1.77;25.27;0.3;20.43;0.39;36.37
12.35;0.82;19.1;0.3;26.05;0.2;41.17
9.33;0.38;24.58;0.22;18.15;0.55;46.79
10.95;0.77;18.94;0.28;25.49;0.24;43.33
8.42;0.65;26.31;0.22;26.98;0.48;36.93
8.67;0.37;23.04;0.14;18.66;0.51;48.62
12.1;0.86;16.93;0.08;23.36;0.24;46.43
6.27;0.6;16.86;0.18;21.0;0.22;54.89
10.14;0.87;23.14;0.27;20.83;0.25;44.5
16.41;0.48;10.44;0.32;27.31;0.07;44.96
8.99;0.99;13.74;0.58;30.59;0.21;44.91
10.86;0.41;21.91;0.08;25.78;0.21;40.75
13.29;0.59;18.3;0.12;20.89;0.26;46.54
9.64;0.74;17.95;0.12;14.87;0.63;56.04
9.54;0.71;16.06;0.2;17.96;0.38;55.15
13.21;0.41;23.1;0.07;21.33;0.27;41.61
12.28;0.91;21.26;0.2;22.94;0.28;42.14
10.8;0.26;10.08;0.29;33.83;0.09;44.65
10.89;0.29;8.6;0.58;24.45;0.15;55.05
11.57;0.58;20.44;0.19;27.72;0.3;39.19
11.6;0.3;17.45;0.06;24.5;0.21;45.88
9.07;0.32;18.73;0.14;21.9;0.29;49.55
10.36;0.69;25.06;0.17;21.43;0.39;41.88
16.06;1.15;9.85;0.47;25.92;0.12;46.43
14.64;0.66;11.72;0.32;30.43;0.07;42.17
12.23;0.29;10.53;0.38;34.19;0.09;42.29
10.66;0.66;16.36;0.76;26.81;0.19;44.57
9.73;0.49;19.67;0.2;25.88;0.15;43.87
10.62;0.31;16.82;0.2;23.75;0.21;48.09
7.97;0.29;15.29;0.07;22.57;0.16;53.64
7.82;0.64;16.4;0.16;20.76;0.28;53.94
11.68;0.34;10.4;0.77;26.66;0.11;50.04
14.68;0.48;9.22;0.47;26.48;0.08;48.6
9.97;0.29;10.92;0.66;26.38;0.18;51.61
8.26;0.44;17.89;0.38;29.17;0.21;43.65
11.4;0.85;21.85;0.18;28.33;0.22;37.17
8.54;0.49;15.57;0.3;23.6;0.26;51.26
8.41;0.35;18.34;0.15;24.84;0.31;47.61
11.29;0.96;18.82;0.32;25.27;0.24;43.09
17.62;0.85;20.89;0.13;26.68;0.37;33.46
8.62;0.3;18.1;0.22;25.14;0.22;47.39
8.08;0.26;14.28;0.12;27.06;0.19;50.0
8.12;0.36;17.27;0.13;19.52;0.45;54.15
9.7;0.36;15.49;0.17;24.45;0.19;49.64
8.56;0.6;21.16;0.24;21.92;0.36;47.16
8.39;0.97;23.85;0.35;23.68;0.63;42.14
5.16;0.57;16.93;0.2;17.15;0.29;59.7
8.25;0.36;25.75;0.13;30.52;0.3;34.68
6.4;0.45;18.12;0.2;23.35;0.27;51.21
9.29;0.98;23.99;0.2;26.31;0.44;38.78
7.85;0.72;20.12;0.17;26.38;0.2;44.56
12.54;1.0;21.5;0.14;26.73;0.48;37.62
7.53;0.86;19.0;0.17;17.44;0.37;54.62
8.13;0.41;21.51;0.11;27.22;0.26;42.36
7.02;0.37;17.6;0.16;21.42;0.38;53.04
10.39;0.77;18.31;0.13;23.37;0.28;46.75
10.44;0.36;18.0;0.15;27.57;0.17;43.31
6.74;0.28;19.46;0.1;31.31;0.21;41.9
7.12;0.34;23.01;0.1;28.77;0.21;40.44
10.69;0.74;24.67;0.12;25.13;0.26;38.39
11.46;0.67;15.39;0.11;35.48;0.19;36.69
10.0;1.02;23.66;0.21;29.83;0.22;35.05
11.1;0.76;19.67;0.11;30.48;0.25;37.62
9.08;0.46;20.47;0.19;23.79;0.35;45.65
11.34;1.23;22.31;0.33;24.16;0.34;40.29
12.14;0.45;16.96;0.09;24.77;0.32;45.26
9.23;0.27;19.64;0.12;22.64;0.24;47.86
9.87;0.3;20.98;0.24;21.8;0.27;46.54
9.16;0.54;24.63;0.26;25.27;0.34;39.79
11.73;0.46;17.12;0.17;24.0;0.19;46.33
10.55;0.84;22.42;0.16;22.58;0.34;43.11
7.96;0.63;28.56;0.14;24.58;0.39;37.73
5.16;0.34;19.74;0.16;20.33;0.31;53.96
7.27;0.61;17.34;0.19;18.24;0.28;56.07
8.8;0.52;17.0;0.14;24.97;0.23;48.33
8.47;0.27;16.95;0.14;21.03;0.29;52.86
9.59;0.62;25.02;0.27;23.08;0.63;40.79
8.81;0.36;22.86;0.31;21.4;0.34;45.91
12.85;0.98;19.67;0.14;31.48;0.3;34.58
11.87;1.0;21.27;0.17;26.78;0.48;38.43
8.14;0.76;23.48;0.24;21.69;0.35;45.35
10.33;0.79;22.3;0.14;22.95;0.35;43.15
8.72;0.4;16.53;0.18;25.35;0.18;48.64
10.48;1.19;24.67;0.29;22.25;0.31;40.8
11.46;1.1;17.66;0.37;18.06;0.47;50.88
9.96;0.39;18.28;0.14;23.42;0.3;47.52
10.79;0.5;21.14;0.14;21.77;0.33;45.33
16.41;0.85;18.87;0.16;24.85;0.32;38.54
9.94;0.46;19.63;0.19;23.05;0.14;46.59
15.07;0.99;26.02;0.11;27.82;0.29;29.7
13.81;0.42;20.0;0.1;30.78;0.22;34.68
8.07;0.88;22.6;0.24;20.59;0.53;47.09
12.65;0.52;25.97;0.07;34.45;0.19;26.16
13.23;0.35;27.42;0.11;28.44;0.26;30.19
16.41;0.38;11.04;0.46;35.81;0.09;35.82
21.63;0.61;12.12;0.78;32.51;0.08;32.26
11.28;0.44;15.69;0.19;29.08;0.25;43.08
11.21;0.53;20.17;0.13;21.56;0.25;46.15
12.65;0.32;25.3;0.08;24.01;0.29;37.35
12.74;0.78;30.41;0.12;22.61;0.34;33.01
9.94;0.99;21.94;0.13;20.77;0.39;45.85
8.46;0.44;27.78;0.1;16.4;0.36;46.44
8.86;0.68;23.77;0.15;18.0;0.19;48.35
12.42;1.55;20.42;0.12;19.1;0.52;45.86
12.66;0.69;18.17;0.19;28.21;0.17;39.92
9.01;0.19;11.65;0.33;31.18;0.09;47.56
13.08;0.87;14.04;0.34;25.79;0.13;45.74
10.5;0.54;23.48;0.1;29.12;0.23;36.04
15.18;0.9;19.06;0.07;26.64;0.17;37.97
9.22;0.22;20.72;0.09;18.76;0.25;50.73
9.82;0.5;19.47;0.21;18.47;0.62;50.92
